Fase,Tmin,Tmax,Tmed,Chuva,UR,ETc,ETR,ARM,DEF,EXC,N,PP,Data semeadura,Data maturação,ISNA,PA,Municipio,Ano
1,21.90294117647059,31.36529411764706,26.634117647058822,129.12,74.88411764705882,21.442385054532252,14.467352900743293,14.687111111111104,6.975032153788959,104.62242487703449,12.204198544941454,1977.5981959822627,2010-03-05,2010-06-12,0.6747081942587047,6740.021592520009,Foz do Iguaçu,2010
2,19.370714285714286,28.02892857142857,23.69982142857143,119.7,78.46714285714286,70.84224506027859,33.43587735083965,3.616759497733543,37.406367709438946,97.33447426253791,11.633107670511182,2634.3933873436904,2010-03-05,2010-06-12,0.47197653493885683,1401.6872587159994,Foz do Iguaçu,2010
3,14.921818181818182,22.902727272727272,18.91227272727273,250.24,86.16969696969697,70.5122845090896,57.74495330949788,28.84642600989159,12.767331199591723,167.26538017834406,10.93782262358682,2180.620195206443,2010-03-05,2010-06-12,0.818934653890757,1274.7887643978352,Foz do Iguaçu,2010
4,12.14409090909091,20.722272727272728,16.43318181818182,60.55,87.55772727272728,29.12685155010268,27.06148782193047,25.044146051201654,2.065363728172211,37.29079213675947,10.512341932590358,955.5790020903441,2010-03-05,2010-06-12,0.9290907318074024,1256.709896721116,Foz do Iguaçu,2010
1,22.302941176470586,29.688823529411764,25.995882352941177,135.29,83.11823529411765,17.337565006103187,13.369258928815109,9.126293635375665,3.9683060772880787,116.82444743580922,11.948853644897609,1922.4558347585867,2010-03-15,2010-06-22,0.7711151435688259,6443.822762129447,Foz do Iguaçu,2010
2,18.272142857142857,27.24892857142857,22.760535714285712,159.12,77.4325,56.863607481282365,32.02814264126804,30.75725623974543,24.835464840014325,105.46089475436219,11.388188324762712,2430.728559477152,2010-03-15,2010-06-22,0.5632450007996883,2222.2650541482517,Foz do Iguaçu,2010
3,13.313636363636364,21.28818181818182,17.30090909090909,133.74,87.65363636363637,64.16828427450655,57.29462721312486,30.574702404383824,6.873657061381693,76.62792662223674,10.755251933429056,1810.805931349672,2010-03-15,2010-06-22,0.8928807721899377,2103.241395853428,Foz do Iguaçu,2010
4,12.828636363636365,20.700909090909093,16.764772727272728,46.480000000000004,86.25863636363637,29.32416188064496,24.207602442857315,30.950063910107204,5.116559437787648,21.89703605141931,10.441230936299664,929.2462066712025,2010-03-15,2010-06-22,0.8255172830305249,2029.8455412151925,Foz do Iguaçu,2010
1,19.223529411764705,27.341764705882355,23.282647058823528,18.400000000000002,80.52058823529411,17.35358020307671,12.004926194102785,7.995422496732284,5.348654008973925,2.2999239132383185,11.694481144682474,1564.8754187449754,2010-03-25,2010-07-02,0.6917838309799823,5648.778883445091,Foz do Iguaçu,2010
2,17.309642857142858,26.162142857142857,21.735892857142858,181.16,80.67892857142859,46.83721172473254,32.99336734473808,32.23999999999998,13.843844379994453,123.92205515199423,11.15641092628663,2265.073535796521,2010-03-25,2010-07-02,0.7044263765879947,3144.33381979546,Foz do Iguaçu,2010
3,11.985454545454544,20.24030303030303,16.11287878787879,129.63,87.94272727272728,58.286041711073736,52.10015245661537,23.22734846214888,6.185889254458363,86.54249908123572,10.607670784829478,1455.8363534512946,2010-03-25,2010-07-02,0.89387014329911,2977.4799709381327,Foz do Iguaçu,2010
4,15.27909090909091,22.64727272727273,18.96318181818182,16.17,85.43636363636364,31.1796521198887,21.078440928427607,18.318907533721273,10.101211191461093,0.0,10.421480057294637,1157.3442602632983,2010-03-25,2010-07-02,0.6760319469691008,2784.5582931134677,Foz do Iguaçu,2010
1,22.68764705882353,29.74705882352941,26.217352941176472,76.79,80.49,20.505398084731528,17.669467763143388,7.891736020257379,2.835930321588142,55.88568510548812,12.881057546101385,2235.202685325684,2011-02-05,2011-05-15,0.8616983532887471,9957.239598182747,Foz do Iguaçu,2011
2,21.94107142857143,31.465,26.70303571428571,63.75,70.61035714285714,91.76031640404975,39.490505561841076,2.777611961889557,52.26981084220867,29.373618496526746,12.34190463695244,3410.457867201836,2011-02-05,2011-05-15,0.43036583906219184,1449.2638625314262,Foz do Iguaçu,2011
3,20.546666666666667,29.98787878787879,25.26727272727273,158.62,75.44484848484848,123.03403277935408,86.36345167644753,32.24,36.67058110290656,42.79416028544203,11.572071039622815,3339.895217362369,2011-02-05,2011-05-15,0.7019476621670152,1233.2856213492496,Foz do Iguaçu,2011
4,16.71818181818182,26.303181818181816,21.51068181818182,11.290000000000001,75.90727272727273,48.57888870890994,31.496698745766544,12.033301254233457,17.0821899631434,0.0,10.940957642623916,1554.782271499841,2011-02-05,2011-05-15,0.6483618621763506,1146.551569490063,Foz do Iguaçu,2011
1,22.850588235294115,30.39529411764706,26.622941176470587,56.78,77.25411764705882,20.150353657714028,14.930883470480607,11.48884139393178,5.219470187233421,33.39156986323131,12.650417096386125,2222.209039675866,2011-02-15,2011-05-25,0.74097376771175,8821.457708277887,Foz do Iguaçu,2011
2,21.9975,32.11107142857143,27.054285714285715,78.92,69.38214285714285,80.85107136110364,44.95897364087984,28.523033293627236,35.892097720223795,16.92683445942471,12.089133813267662,3305.9912008183187,2011-02-15,2011-05-25,0.5560714642862357,2947.3125033328342,Foz do Iguaçu,2011
3,18.357272727272726,28.03818181818182,23.19772727272727,99.08,75.47818181818182,117.00384725768734,83.67487000926914,14.93378461011804,33.328977248418205,28.994378674240053,11.33061883957581,2787.844969178852,2011-02-15,2011-05-25,0.7151463133086982,2527.5360871299704,Foz do Iguaçu,2011
4,16.46227272727273,26.61318181818182,21.53772727272727,22.6,73.68863636363636,44.75522924139924,18.26180320122392,19.271981408894124,26.49342604017532,0.0,10.75486015955982,1525.0535967684173,2011-02-15,2011-05-25,0.4080373067183731,2228.294673229178,Foz do Iguaçu,2011
1,21.978823529411763,30.667058823529413,26.32294117647059,36.589999999999996,73.13941176470587,21.043643536799816,14.366727413143254,6.532212024691704,6.6769161236565635,20.347949451053932,12.405891241996523,2053.4542877696085,2011-02-25,2011-06-04,0.6827110233082788,7878.770303118581,Foz do Iguaçu,2011
2,20.763571428571428,31.309642857142855,26.036607142857143,87.43,70.32285714285715,76.40708871639264,46.588561132994315,8.44698365680004,29.818527583398318,38.92666723489735,11.8346259661618,3031.3950819621446,2011-02-25,2011-06-04,0.6097413461978829,3266.6328649518478,Foz do Iguaçu,2011
3,18.245757575757576,27.661818181818184,22.953787878787878,83.14,76.56575757575757,104.0208675526961,66.40482431859243,6.105837329590093,37.61604323410366,19.07632200861751,11.103975385557352,2639.4387811593792,2011-02-25,2011-06-04,0.6383798355166794,2675.992707986594,Foz do Iguaçu,2011
4,13.841818181818182,24.783636363636365,19.312727272727273,21.75,71.67727272727274,39.03110336117451,17.110850833682257,10.74498649590784,21.920252527492252,0.0,10.6034556911185,1299.7766691702652,2011-02-25,2011-06-04,0.4383901391499724,2375.419929512986,Foz do Iguaçu,2011
1,21.491176470588233,32.73352941176471,27.112352941176468,13.76,65.42235294117647,22.855963938686457,11.572611476952531,5.1071387241595785,11.283352461733926,0.0,12.204198544941454,1984.4959364305685,2011-03-05,2011-06-12,0.5063278673346391,6677.871207901117,Foz do Iguaçu,2011
2,20.528214285714284,30.001785714285713,25.264999999999997,119.55,74.92107142857142,67.39782934508024,46.94883607757469,21.727200181877247,20.448993267505546,55.98110246470765,11.633107670511182,2871.2607714603414,2011-03-05,2011-06-12,0.6965927023731628,3638.6989222671054,Foz do Iguaçu,2011
3,16.67060606060606,26.520909090909093,21.595757575757574,50.36,75.26575757575758,96.91224097622488,53.465341415617196,4.567006756463041,43.44689956060768,14.05485200979701,10.93782262358682,2375.9297878633633,2011-03-05,2011-06-12,0.5516882168552232,2823.0631211828336,Foz do Iguaçu,2011
4,12.122727272727273,23.66818181818182,17.895454545454545,41.910000000000004,71.485,36.62455170350228,21.042752768876877,25.43425398758616,15.581798934625402,0.0,10.512341932590358,1089.3253844880585,2011-03-05,2011-06-12,0.5745531833189547,2582.850477543455,Foz do Iguaçu,2011
1,22.382941176470588,32.198235294117644,27.290588235294116,70.2,70.61117647058825,18.787496415736133,12.977285576452168,13.528180390759541,5.810210839283965,46.625057063265835,11.948853644897609,2018.3269877284156,2011-03-15,2011-06-22,0.6907405483565432,6823.144735172049,Foz do Iguaçu,2011
2,19.054642857142856,28.97357142857143,24.014107142857142,94.15,75.29107142857143,64.56399007819658,47.843804835300894,17.254208695783134,16.720185242895695,42.580166859675515,11.388188324762712,2484.9622209042413,2011-03-15,2011-06-22,0.7410292452085899,4172.652321994236,Foz do Iguaçu,2011
3,15.294545454545455,25.58121212121212,20.437878787878788,27.540000000000003,73.57606060606061,86.43482075827161,35.53443992267799,9.259768773105145,50.90038083559362,0.0,10.755251933429056,2147.487359800855,2011-03-15,2011-06-22,0.41111255407187763,2944.041037671619,Foz do Iguaçu,2011
4,13.138181818181819,24.31590909090909,18.727045454545454,32.09,72.19681818181817,35.91037757647904,22.2208614236872,19.12890734941795,13.68951615279184,0.0,10.441230936299664,1135.5684876830794,2011-03-15,2011-06-22,0.6187866272462046,2719.5794749723427,Foz do Iguaçu,2011
1,20.248823529411766,30.204705882352943,25.226764705882353,72.12,74.0564705882353,16.924764570713844,12.375354911548696,4.499614433953196,4.549409659165147,58.94528064331847,11.694481144682474,1752.5920577391364,2011-03-25,2011-07-02,0.7311980535884485,6152.0467615739135,Foz do Iguaçu,2011
2,17.85607142857143,27.36785714285714,22.611964285714286,82.15,76.56392857142858,56.7130164088377,37.10304335177217,7.442259826847384,19.609973057065528,42.104311255333634,11.15641092628663,2221.2116060723606,2011-03-25,2011-07-02,0.6542244744010889,2961.2059578354656,Foz do Iguaçu,2011
3,14.016969696969698,24.73212121212121,19.374545454545455,46.65,72.50878787878787,78.21373629723982,31.878036860783293,22.214222966064096,46.33569943645652,0.0,10.607670784829478,1921.6833818638218,2011-03-25,2011-07-02,0.4075759370404643,2084.0611254350306,Foz do Iguaçu,2011
4,12.876818181818182,22.05409090909091,17.465454545454545,75.73,78.35409090909091,31.780231689036583,22.293301925912722,32.24,9.486929763123861,43.41092104015137,10.421480057294637,997.7230300500759,2011-03-25,2011-07-02,0.7014833039622986,1959.6357171339348,Foz do Iguaçu,2011
1,24.694117647058825,36.07058823529412,30.38235294117647,32.24,50.10411764705882,28.56039520537851,13.466511722945203,14.687111111111104,15.093883482433306,6.7495272718721075,12.881057546101385,2374.19870139028,2012-02-05,2012-05-14,0.4715099922850221,8163.032117065356,Foz do Iguaçu,2012
2,22.385714285714283,33.60357142857143,27.994642857142857,38.830000000000005,62.112500000000004,98.3862215359466,33.86278707403221,0.8635891220628477,64.52343446191439,18.790734915016046,12.34190463695244,3511.636653110955,2012-02-05,2012-05-14,0.3441822091080104,132.8395820741124,Foz do Iguaçu,2012
3,18.115454545454543,30.10878787878788,24.112121212121213,125.06,67.71212121212122,124.2992228977671,80.64805408572323,28.731951255210788,43.65116881204387,16.54358378112883,11.572071039622815,3159.6761025184833,2012-02-05,2012-05-14,0.6488218687582156,109.51440398024917,Foz do Iguaçu,2012
4,14.120909090909093,23.736818181818183,18.928863636363637,80.09,78.43772727272727,42.243626377509784,33.74228557759114,28.886162293723444,8.501340799918648,46.19350338389621,10.940957642623916,1305.732195065742,2012-02-05,2012-05-14,0.7987544742502337,105.10654721901366,Foz do Iguaçu,2012
1,24.24705882352941,32.56,28.40352941176471,63.790000000000006,66.21176470588235,21.716401657746452,16.829904574229687,12.728528745917968,4.886497083516763,37.07297738486486,12.650417096386125,2368.018673501525,2012-02-15,2012-05-24,0.7749858765495019,8725.492168811608,Foz do Iguaçu,2012
2,19.7275,33.31071428571429,26.51910714285714,43.66,55.88428571428572,91.2668672031745,39.555957782703686,16.832570963214277,51.71090942047082,0.0,12.089133813267662,3067.0491636849288,2012-02-15,2012-05-24,0.43340983420243684,1309.825086923146,Foz do Iguaçu,2012
3,17.336666666666666,27.74939393939394,22.543030303030303,143.69,74.35575757575756,104.54137489413527,74.57619021838048,23.715986946198782,29.965184675754806,62.23039379863503,11.33061883957581,2771.2878281458206,2012-02-15,2012-05-24,0.7133653091314391,1122.104432482095,Foz do Iguaçu,2012
4,15.100909090909092,24.887727272727272,19.994318181818183,61.86,76.27818181818182,44.66505600743356,27.840681313619697,32.24,16.824374693813866,25.495305632579083,10.75486015955982,1382.156793968864,2012-02-15,2012-05-24,0.623321312056257,1037.5698674094522,Foz do Iguaçu,2012
1,22.204117647058826,33.56117647058824,27.88264705882353,25.770000000000003,65.18941176470588,23.70583551765832,12.323308488863937,1.6316972333633768,11.382527028794382,16.471883166661577,12.405891241996523,2091.7542987030356,2012-02-25,2012-06-03,0.5198428243410526,7097.882301211025,Foz do Iguaçu,2012
2,18.833214285714288,31.71607142857143,25.274642857142855,54.58,59.27321428571429,77.06217419331371,38.706514474888166,9.380834530326636,38.35565971842554,8.12434822814857,11.8346259661618,2920.0554596409243,2012-02-25,2012-06-03,0.5022764395122209,1798.707424888111,Foz do Iguaçu,2012
3,16.316969696969696,25.96151515151515,21.139242424242425,151.02,78.07606060606061,93.8786622631077,72.80112444865831,25.57801518524199,21.077537814449386,62.02169489642633,11.103975385557352,2413.3488472139716,2012-02-25,2012-06-03,0.7754810592062259,1596.7854819712231,Foz do Iguaçu,2012
4,15.350909090909092,24.253636363636364,19.802272727272726,86.3,80.08500000000001,36.217274770226965,25.532264101003406,32.24,10.68501066922356,54.10575108423859,10.6034556911185,1360.0327663581186,2012-02-25,2012-06-03,0.7049747465260043,1502.567073658792,Foz do Iguaçu,2012
1,22.486470588235292,35.205882352941174,28.846176470588233,5.89,53.55823529411765,24.627914363863294,4.384231609067975,4.3287483701660046,20.24368275479532,0.0,12.178758539920187,2043.9355060453818,2012-03-05,2012-06-12,0.17801879380825636,5232.3933762246625,Foz do Iguaçu,2012
2,17.951071428571428,30.209285714285716,24.080178571428572,91.73,66.81071428571428,67.34882048255984,48.102886031965774,20.479821731454596,19.245934450594067,27.476040606745638,11.608193506506225,2677.1781748807525,2012-03-05,2012-06-12,0.7142350183314963,2989.5411803658008,Foz do Iguaçu,2012
3,14.786060606060605,24.596666666666668,19.691363636363636,108.32000000000001,77.09242424242424,88.07330522937524,62.22563928541647,12.06481551080105,25.84766594395877,54.509366935237075,10.918207275802397,2087.189757912721,2012-03-05,2012-06-12,0.7065209954748269,2550.8573955654174,Foz do Iguaçu,2012
4,13.12409090909091,21.58590909090909,17.355,112.49,84.32227272727272,27.730374230098068,24.793743744002043,30.560643898020043,2.9366304860960244,69.20042786877897,10.503019377989874,987.1893701984146,2012-03-05,2012-06-12,0.8941005822089245,2496.83053295373,Foz do Iguaçu,2012
1,17.798823529411763,31.580000000000002,24.68941176470588,43.059999999999995,55.31882352941176,20.451243373369692,12.24864946847333,7.969308759297257,8.202593904896364,25.94006509658883,11.92329252499778,1714.7040212522516,2012-03-15,2012-06-22,0.598919549528355,5984.895813164234,Foz do Iguaçu,2012
2,18.607142857142858,28.7725,23.68982142857143,142.96,74.74107142857143,52.94411297638619,44.15494573600231,32.23999999999998,8.789167240383875,74.53436302329496,11.364317927209324,2567.2557927261264,2012-03-15,2012-06-22,0.8339916046132652,4494.581387413961,Foz do Iguaçu,2012
3,14.77909090909091,24.07939393939394,19.429242424242425,82.32000000000001,78.54454545454544,81.9504654446197,54.75883545994409,25.99958638463243,27.191629984675615,33.801578155423464,10.738795253330979,1964.5734831546145,2012-03-15,2012-06-22,0.6681943191274355,3748.9175686699386,Foz do Iguaçu,2012
4,12.65318181818182,20.924545454545452,16.788863636363637,124.34,85.82545454545455,26.952685705130197,24.57831076126924,31.9261973723172,2.374374943860957,93.835078251046,10.436899139133654,882.0103082056336,2012-03-15,2012-06-22,0.9119058126586244,3682.865999345582,Foz do Iguaçu,2012
1,17.07294117647059,30.450588235294116,23.761764705882353,37.76,62.35823529411764,17.06660575178708,9.316094610513503,12.329692659263834,7.750511141273577,19.165041234755208,11.669286263236787,1624.3540398813736,2012-03-25,2012-07-02,0.5458668669098421,5317.034235739494,Foz do Iguaçu,2012
2,16.103571428571428,26.030714285714286,21.06714285714286,128.89,77.92999999999999,51.178490831063804,38.65624419075417,11.031489013776145,12.522246640309628,91.53195945473351,11.134200499747568,2035.5734544520985,2012-03-25,2012-07-02,0.7553220808787701,3365.5929266938765,Foz do Iguaçu,2012
3,13.696969696969697,22.716060606060605,18.206515151515152,130.24,80.15333333333334,68.01874489140936,47.62871184045554,28.490907294317957,20.390033050953814,65.15186987900265,10.595120243852847,1673.1018424840095,2012-03-25,2012-07-02,0.7002292076470081,2861.1396975075527,Foz do Iguaçu,2012
4,14.97090909090909,22.87,18.920454545454547,75.78,86.52,30.652711142799447,26.06658121316862,21.406142244053253,4.5861299296308236,56.79818383709608,10.422405251626314,1164.2583432095078,2012-03-25,2012-07-02,0.8503841990267755,2775.5253559997764,Foz do Iguaçu,2012
1,22.908823529411762,29.94058823529412,26.424705882352942,149.22,75.10176470588236,19.82534740885265,15.319068352105171,14.687111111111104,4.50627905674748,121.98840846720341,12.881057546101385,2301.894315114825,2013-02-05,2013-05-15,0.7727011303350333,9174.931105107942,Foz do Iguaçu,2013
2,21.329642857142858,29.267857142857142,25.298750000000002,132.8,78.93607142857142,71.03445165047081,62.134168818167666,29.108668876442763,8.900282832303152,56.24427341650068,12.34190463695244,3308.8636021000175,2013-02-05,2013-05-15,0.8747047013736727,7450.567506072224,Foz do Iguaçu,2013
3,16.926060606060606,28.150000000000002,22.538030303030304,90.21000000000001,72.97666666666667,131.11423548746848,89.39342661211523,9.815911562232335,41.72080887535325,20.1093307020952,11.572071039622815,2820.469205856086,2013-02-05,2013-05-15,0.6817980235308561,6265.174852947743,Foz do Iguaçu,2013
4,16.725454545454543,28.017272727272726,22.371363636363636,121.07,72.1940909090909,49.3273945140849,21.744732675455424,32.24,27.58266183862948,76.9011788867769,10.940957642623916,1661.313183532659,2013-02-05,2013-05-15,0.44082467540924863,5564.508616544769,Foz do Iguaçu,2013
1,22.27764705882353,29.848235294117647,26.062941176470588,65.42,78.82882352941176,21.58341878492326,17.781043638265746,6.175672271194846,3.802375146657513,46.1201729794283,12.650417096386125,2110.787090994386,2013-02-15,2013-05-25,0.8238288760206237,8632.493882869818,Foz do Iguaçu,2013
2,20.048928571428572,28.499285714285715,24.27410714285714,133.52,78.46714285714286,73.18820944591772,55.94160110234813,9.488647181715487,17.246608343569587,74.26542398713123,12.089133813267662,3021.858588793184,2013-02-15,2013-05-25,0.7643526399383505,5581.1572914999015,Foz do Iguaçu,2013
3,17.373939393939395,28.832424242424242,23.103181818181817,79.46000000000001,72.04818181818182,120.83234716512699,65.98841883296367,3.18313054769333,54.84392833216332,19.77709780105848,11.33061883957581,2771.2840927473408,2013-02-15,2013-05-25,0.5461155094735127,4314.55692459959,Foz do Iguaçu,2013
4,14.84681818181818,23.993636363636366,19.420227272727274,152.48,80.52090909090909,34.14091532124507,30.15950312307117,28.22573653935082,3.9814121981738984,97.27789088527135,10.75486015955982,1382.9996265569578,2013-02-15,2013-05-25,0.8833829684789863,4213.926760424542,Foz do Iguaçu,2013
1,21.796470588235294,30.05529411764706,25.925882352941176,98.72,77.77941176470588,18.199618994390363,13.768381973554616,13.211037418830797,4.431237020835745,76.39746949650348,12.405891241996523,2117.9377469027963,2013-02-25,2013-06-04,0.7565203413213442,7702.261446918251,Foz do Iguaçu,2013
2,19.158214285714283,28.560714285714287,23.85946428571429,80.67,76.03357142857143,71.74966770727399,55.994381297530474,16.183264784172582,15.755286409743519,21.703391337127744,11.8346259661618,2732.405776831872,2013-02-25,2013-06-04,0.7804131097300366,5165.28798815574,Foz do Iguaçu,2013
3,15.477272727272727,27.69242424242424,21.584848484848482,108.36,71.21454545454546,108.5311136147836,56.141108625313464,32.24,52.39000498947014,36.16215615885912,11.103975385557352,2438.2631929769773,2013-02-25,2013-06-04,0.5172812362782776,3918.597272201139,Foz do Iguaçu,2013
4,15.100454545454545,22.66,18.88022727272727,130.7,85.5,28.895291794019663,27.192699387114207,30.16894000408386,1.7025924069054537,105.57836060880193,10.6034556911185,1244.7325422733404,2013-02-25,2013-06-04,0.9410771685905648,3872.4183029148626,Foz do Iguaçu,2013
1,21.241176470588236,28.29294117647059,24.767058823529414,100.05,82.30764705882353,15.056082935213343,14.395437191560776,14.416177024880167,0.660645743652568,75.89527467244795,12.204198544941454,1978.7527968749216,2013-03-05,2013-06-12,0.9561210079344448,7862.224396049815,Foz do Iguaçu,2013
2,17.37392857142857,28.125714285714285,22.74982142857143,90.21000000000001,74.10607142857143,68.67011022485828,51.983496562637484,16.442829375854732,16.686613662220797,36.19985108638795,11.633107670511182,2470.0443600241138,2013-03-05,2013-06-12,0.757003249192684,4996.481922512639,Foz do Iguaçu,2013
3,16.075454545454544,26.90939393939394,21.492424242424242,149.45,74.09969696969696,94.01110538948701,46.34345313441744,25.897420858508617,47.66765225506958,93.65195538292868,10.93782262358682,2347.0054531268192,2013-03-05,2013-06-12,0.4929572197073632,3729.7668796762855,Foz do Iguaçu,2013
4,14.59681818181818,23.10090909090909,18.848863636363635,48.07,85.1531818181818,31.81242878721221,27.799323592501143,22.60236805132177,4.013105194711066,23.565729214685707,10.512341932590358,1206.881674106598,2013-03-05,2013-06-12,0.8738510277994168,3635.665627992498,Foz do Iguaçu,2013
1,18.709411764705884,27.954705882352943,23.33205882352941,34.37,75.72058823529412,17.587779280287357,13.222097592971082,5.303673393544197,4.365681687316276,20.501117902373608,11.948853644897609,1641.2152983806604,2013-03-15,2013-06-22,0.7517775486181251,6532.799107322055,Foz do Iguaçu,2013
2,16.73107142857143,28.27392857142857,22.5025,79.29,72.94678571428571,66.28388589131566,35.667827781863906,4.355134838922848,30.616058109451757,44.57071077275744,11.388188324762712,2314.543839048019,2013-03-15,2013-06-22,0.5381070723636769,2006.618549310642,Foz do Iguaçu,2013
3,15.716666666666667,25.03727272727273,20.3769696969697,161.77,78.67848484848484,75.31834750226453,51.32034942719364,21.529371257157166,23.997998075070885,93.27541415457203,10.755251933429056,2148.2293747075496,2013-03-15,2013-06-22,0.6813791211450919,1686.9432664566832,Foz do Iguaçu,2013
4,14.165454545454544,21.69272727272727,17.92909090909091,190.73000000000002,88.12272727272727,28.53743441058871,24.365977370233786,31.905823806917272,4.171457040354925,155.98757008000612,10.441230936299664,1148.947186742103,2013-03-15,2013-06-22,0.853825085312956,1637.6255088454454,Foz do Iguaçu,2013
1,19.074117647058824,29.339411764705883,24.206764705882353,36.55,73.02294117647058,17.787706527684186,10.800197537654638,10.1230530422012,6.987508990029548,18.79914833395615,11.694481144682474,1617.6504838694275,2013-03-25,2013-07-02,0.6071720106718411,5632.766119266103,Foz do Iguaçu,2013
2,15.793928571428571,27.907857142857143,21.85089285714286,81.59,70.99214285714285,60.28902065546516,27.201097856617036,22.95968628698179,33.08792279884812,41.55226889860238,11.15641092628663,2112.552732644396,2013-03-25,2013-07-02,0.4511783001429676,995.68970455702,Foz do Iguaçu,2013
3,14.77818181818182,23.344545454545454,19.061363636363637,158.71,83.69121212121212,64.45930295939445,53.85799311899275,19.95457033858024,10.601309840401703,107.8571228294088,10.607670784829478,1908.8407829527687,2013-03-25,2013-07-02,0.835534835878075,913.8115692197794,Foz do Iguaçu,2013
4,13.327727272727271,20.00409090909091,16.66590909090909,261.44,90.70681818181818,23.12636317093269,20.17795785119599,29.82551172692687,2.9484053197366995,231.3911007604574,10.421480057294637,1043.806392835004,2013-03-25,2013-07-02,0.8725089069152681,890.5110020531187,Foz do Iguaçu,2013
1,23.93294117647059,35.36235294117647,29.64764705882353,44.06,59.381764705882354,27.145777181654903,20.50755564316063,9.71093790580745,6.638221538494274,16.561980178739645,12.881057546101385,2340.5453605545463,2014-02-05,2014-05-15,0.7554602509969623,9361.400297637496,Foz do Iguaçu,2014
2,22.106785714285714,31.62035714285714,26.863571428571426,183.53,69.36928571428571,82.94864759058346,57.92965179137321,32.03392853245841,25.018995799210256,103.27735758197582,12.34190463695244,3514.7510773414283,2014-02-05,2014-05-15,0.6983797020694227,5126.01777740627,Foz do Iguaçu,2014
3,19.625151515151515,27.179696969696973,23.402424242424242,252.82,82.9409090909091,117.23079487912445,85.0677840325125,29.83363552062779,32.16301084661194,169.95250897931808,11.572071039622815,2990.0619677006716,2014-02-05,2014-05-15,0.7256436682889088,4422.8400605587585,Foz do Iguaçu,2014
4,16.846363636363638,24.306818181818183,20.57659090909091,194.42000000000002,85.52863636363637,42.48689831891015,35.220093982405366,24.236801693693373,7.266804336504785,164.79673984452904,10.940957642623916,1531.01632047041,2014-02-05,2014-05-15,0.8289636423454695,4271.546769669456,Foz do Iguaçu,2014
1,22.29,32.70117647058823,27.495588235294118,46.86,63.9064705882353,22.499339451502077,16.695793380281852,14.687111111111104,5.803546071220224,19.193874092309162,12.650417096386125,2279.0887781727774,2014-02-15,2014-05-25,0.742057046442189,8558.575390219,Foz do Iguaçu,2014
2,21.108571428571427,30.122857142857146,25.615714285714287,212.82,74.20071428571428,79.37417648142122,52.8659372785751,32.23999999999998,26.50823920284611,142.40117383253602,12.089133813267662,3125.9416363378064,2014-02-15,2014-05-25,0.6660344663978873,4271.171594616404,Foz do Iguaçu,2014
3,18.687575757575758,26.19424242424242,22.440909090909088,367.28000000000003,84.29363636363637,101.46919572858712,79.4937479517337,26.794004636127347,21.97544777685343,293.2322474121389,11.33061883957581,2744.8480573304137,2014-02-15,2014-05-25,0.783427397654417,3808.6622209611,Foz do Iguaçu,2014
4,16.41181818181818,23.509545454545457,19.96068181818182,97.96000000000001,86.38954545454546,36.76367197325714,26.76599742436819,32.24,9.997674548888945,65.74800721175916,10.75486015955982,1393.3392217054095,2014-02-15,2014-05-25,0.7280556045608961,3601.513351938896,Foz do Iguaçu,2014
1,21.045882352941174,31.64764705882353,26.34676470588235,53.22,66.09294117647059,21.17857486266132,14.501719459113042,4.209507914662859,6.676855403548279,39.16566151511299,12.405891241996523,2085.0640849455112,2014-02-25,2014-06-04,0.6847353777652033,7435.104175295258,Foz do Iguaçu,2014
2,21.676071428571426,29.493928571428572,25.585,249.88,78.64678571428571,73.7581206181781,48.09960479888947,30.706946268631317,25.658515819288617,175.28295684714206,11.8346259661618,2982.9305876409167,2014-02-25,2014-06-04,0.6521262255024847,3555.387545431962,Foz do Iguaçu,2014
3,17.114242424242423,24.39939393939394,20.756818181818183,306.53,86.2,85.21891609474696,71.02399180691648,16.74857857930232,14.194924287830483,249.46437588241253,11.103975385557352,2406.795530268462,2014-02-25,2014-06-04,0.8334298892977181,3259.2768969159038,Foz do Iguaçu,2014
4,13.239545454545453,21.02409090909091,17.13181818181818,154.6,85.97954545454546,29.97467791855289,23.114285831197456,29.459285853860695,6.860392087355431,118.77500689424417,10.6034556911185,1033.2243729203378,2014-02-25,2014-06-04,0.7711270791300421,3110.084852251681,Foz do Iguaçu,2014
1,22.083529411764708,31.537647058823527,26.810588235294116,119.41,70.79176470588236,20.327879625199397,11.966839055434523,14.687111111111104,8.361040569764876,97.41293872234326,12.204198544941454,2043.8975573880114,2014-03-05,2014-06-12,0.5886909641377385,6614.603275136501,Foz do Iguaçu,2014
2,19.6675,27.500714285714285,23.584107142857142,238.53,81.75750000000001,63.55509958042597,45.480965388726474,32.23999999999998,18.074134191699496,175.49614572238465,11.633107670511182,2570.5478620893605,2014-03-05,2014-06-12,0.7156147294077082,3792.959661745971,Foz do Iguaçu,2014
3,17.315454545454543,24.6469696969697,20.98121212121212,221.78,85.9890909090909,81.87446695992303,62.01321743655668,22.5568529401667,19.861249523366354,169.4499296232766,10.93782262358682,2334.350387385987,2014-03-05,2014-06-12,0.757418273842463,3332.908310749848,Foz do Iguaçu,2014
