,Year,PlantingDate,YieldFresh_ton_ha,Municipio,WP,HI0,CCx,CGC,CDC
1173,2018,03/15,12.02204001457937,São Miguel do Iguaçu,30.0,0.48,0.9,0.013,0.007
1174,2019,03/15,12.978460612510233,São Miguel do Iguaçu,30.0,0.48,0.9,0.013,0.007
1175,2020,03/15,11.812121024800554,São Miguel do Iguaçu,30.0,0.48,0.9,0.013,0.007
1176,2021,03/15,12.609240624776039,São Miguel do Iguaçu,30.0,0.48,0.9,0.013,0.007
1177,2022,03/15,11.465956592169196,São Miguel do Iguaçu,30.0,0.48,0.9,0.013,0.007
1178,2023,03/15,13.065534462729694,São Miguel do Iguaçu,30.0,0.48,0.9,0.013,0.007
1179,2024,03/15,11.987342969281872,São Miguel do Iguaçu,30.0,0.48,0.9,0.013,0.007
1180,2015,03/15,12.26664651173533,São Pedro do Iguaçu,30.0,0.48,0.9,0.013,0.007
1181,2016,03/15,9.333459643167238,São Pedro do Iguaçu,30.0,0.48,0.9,0.013,0.007
1182,2017,03/15,11.82449925477228,São Pedro do Iguaçu,30.0,0.48,0.9,0.013,0.007
1183,2018,03/15,11.46220973223858,São Pedro do Iguaçu,30.0,0.48,0.9,0.013,0.007
1184,2019,03/15,12.436280841602999,São Pedro do Iguaçu,30.0,0.48,0.9,0.013,0.007
1185,2020,03/15,9.264711212420778,São Pedro do Iguaçu,30.0,0.48,0.9,0.013,0.007
1186,2021,03/15,12.078676281666182,São Pedro do Iguaçu,30.0,0.48,0.9,0.013,0.007
1187,2022,03/15,10.604377807929941,São Pedro do Iguaçu,30.0,0.48,0.9,0.013,0.007
1188,2023,03/15,12.30540132780434,São Pedro do Iguaçu,30.0,0.48,0.9,0.013,0.007
1189,2024,03/15,10.033236146836813,São Pedro do Iguaçu,30.0,0.48,0.9,0.013,0.007
1190,2015,03/15,12.789100101733771,Toledo,30.0,0.48,0.9,0.013,0.007
1191,2016,03/15,10.070235385393728,Toledo,30.0,0.48,0.9,0.013,0.007
1192,2017,03/15,12.253900193564895,Toledo,30.0,0.48,0.9,0.013,0.007
1193,2018,03/15,12.195468124899996,Toledo,30.0,0.48,0.9,0.013,0.007
1194,2019,03/15,12.867486943274375,Toledo,30.0,0.48,0.9,0.013,0.007
1195,2020,03/15,12.319947820253674,Toledo,30.0,0.48,0.9,0.013,0.007
1196,2021,03/15,12.551393016330998,Toledo,30.0,0.48,0.9,0.013,0.007
1197,2022,03/15,11.186139190167086,Toledo,30.0,0.48,0.9,0.013,0.007
1198,2023,03/15,12.726070104945373,Toledo,30.0,0.48,0.9,0.013,0.007
1199,2024,03/15,12.865178589830673,Toledo,30.0,0.48,0.9,0.013,0.007
1200,2015,03/15,12.612232502013718,Cascavel,30.0,0.48,0.95,0.012,0.006
1201,2016,03/15,9.211571174690613,Cascavel,30.0,0.48,0.95,0.012,0.006
1202,2017,03/15,11.896102381882114,Cascavel,30.0,0.48,0.95,0.012,0.006
1203,2018,03/15,11.532257522363667,Cascavel,30.0,0.48,0.95,0.012,0.006
1204,2019,03/15,12.652987847099011,Cascavel,30.0,0.48,0.95,0.012,0.006
1205,2020,03/15,7.9433581469134475,Cascavel,30.0,0.48,0.95,0.012,0.006
1206,2021,03/15,12.008547413310689,Cascavel,30.0,0.48,0.95,0.012,0.006
1207,2022,03/15,10.815862345182113,Cascavel,30.0,0.48,0.95,0.012,0.006
1208,2023,03/15,12.118243732158467,Cascavel,30.0,0.48,0.95,0.012,0.006
1209,2024,03/15,12.56454545361551,Cascavel,30.0,0.48,0.95,0.012,0.006
1210,2015,03/15,13.403251709455027,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.006
1211,2016,03/15,10.837199282154089,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.006
1212,2017,03/15,13.022804010023618,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.006
1213,2018,03/15,12.395887088983711,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.006
1214,2019,03/15,13.385102157459801,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.006
1215,2020,03/15,12.18448262333016,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.006
1216,2021,03/15,12.997264653861457,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.006
1217,2022,03/15,11.821464948500585,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.006
1218,2023,03/15,13.472639570250427,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.006
1219,2024,03/15,12.358479721382672,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.006
1220,2015,03/15,13.73084206826066,Guaíra,30.0,0.48,0.95,0.012,0.006
1221,2016,03/15,11.41833354804266,Guaíra,30.0,0.48,0.95,0.012,0.006
1222,2017,03/15,13.272592330974327,Guaíra,30.0,0.48,0.95,0.012,0.006
1223,2018,03/15,13.104279852568117,Guaíra,30.0,0.48,0.95,0.012,0.006
1224,2019,03/15,13.75641525205354,Guaíra,30.0,0.48,0.95,0.012,0.006
1225,2020,03/15,13.332121476152095,Guaíra,30.0,0.48,0.95,0.012,0.006
1226,2021,03/15,13.25538606191593,Guaíra,30.0,0.48,0.95,0.012,0.006
1227,2022,03/15,12.389771988795426,Guaíra,30.0,0.48,0.95,0.012,0.006
1228,2023,03/15,13.528790913501298,Guaíra,30.0,0.48,0.95,0.012,0.006
1229,2024,03/15,13.718497643505055,Guaíra,30.0,0.48,0.95,0.012,0.006
1230,2015,03/15,13.748651924103585,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.006
1231,2016,03/15,11.52700789152341,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.006
1232,2017,03/15,13.377848764324611,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.006
1233,2018,03/15,13.18409224267304,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.006
1234,2019,03/15,13.781246384087622,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.006
1235,2020,03/15,13.20440477293176,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.006
1236,2021,03/15,13.486471261141785,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.006
1237,2022,03/15,12.425109444435206,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.006
1238,2023,03/15,13.665195578975165,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.006
1239,2024,03/15,13.430381410914594,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.006
1240,2015,03/15,12.947972636089844,Matelândia,30.0,0.48,0.95,0.012,0.006
1241,2016,03/15,9.99080191264605,Matelândia,30.0,0.48,0.95,0.012,0.006
1242,2017,03/15,12.557670656127504,Matelândia,30.0,0.48,0.95,0.012,0.006
1243,2018,03/15,11.858410612736009,Matelândia,30.0,0.48,0.95,0.012,0.006
1244,2019,03/15,13.019150071614249,Matelândia,30.0,0.48,0.95,0.012,0.006
1245,2020,03/15,11.783217575263414,Matelândia,30.0,0.48,0.95,0.012,0.006
1246,2021,03/15,12.678634459957623,Matelândia,30.0,0.48,0.95,0.012,0.006
1247,2022,03/15,11.312379940471665,Matelândia,30.0,0.48,0.95,0.012,0.006
1248,2023,03/15,12.966551679412241,Matelândia,30.0,0.48,0.95,0.012,0.006
1249,2024,03/15,12.359722240372658,Matelândia,30.0,0.48,0.95,0.012,0.006
1250,2015,03/15,13.403054427493926,Medianeira,30.0,0.48,0.95,0.012,0.006
1251,2016,03/15,10.836950264186418,Medianeira,30.0,0.48,0.95,0.012,0.006
1252,2017,03/15,13.022414096527246,Medianeira,30.0,0.48,0.95,0.012,0.006
1253,2018,03/15,12.39573588722952,Medianeira,30.0,0.48,0.95,0.012,0.006
1254,2019,03/15,13.384616492446636,Medianeira,30.0,0.48,0.95,0.012,0.006
1255,2020,03/15,12.18394753208337,Medianeira,30.0,0.48,0.95,0.012,0.006
1256,2021,03/15,12.995513147013597,Medianeira,30.0,0.48,0.95,0.012,0.006
1257,2022,03/15,11.821464948500585,Medianeira,30.0,0.48,0.95,0.012,0.006
1258,2023,03/15,13.472043219703028,Medianeira,30.0,0.48,0.95,0.012,0.006
1259,2024,03/15,12.358173881925666,Medianeira,30.0,0.48,0.95,0.012,0.006
1260,2015,03/15,13.704726643047476,Santa Helena,30.0,0.48,0.95,0.012,0.006
1261,2016,03/15,11.527951234382824,Santa Helena,30.0,0.48,0.95,0.012,0.006
1262,2017,03/15,13.376431631316736,Santa Helena,30.0,0.48,0.95,0.012,0.006
1263,2018,03/15,12.963697797456007,Santa Helena,30.0,0.48,0.95,0.012,0.006
1264,2019,03/15,13.662754103760301,Santa Helena,30.0,0.48,0.95,0.012,0.006
1265,2020,03/15,12.911713791937672,Santa Helena,30.0,0.48,0.95,0.012,0.006
1266,2021,03/15,13.359223212020929,Santa Helena,30.0,0.48,0.95,0.012,0.006
1267,2022,03/15,12.419067530842806,Santa Helena,30.0,0.48,0.95,0.012,0.006
1268,2023,03/15,13.720709952908518,Santa Helena,30.0,0.48,0.95,0.012,0.006
1269,2024,03/15,12.971110514157164,Santa Helena,30.0,0.48,0.95,0.012,0.006
1270,2015,03/15,13.403210923383588,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.006
1271,2016,03/15,10.837145358637025,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.006
1272,2017,03/15,13.022741210679547,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.006
1273,2018,03/15,12.395861566084587,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.006
1274,2019,03/15,13.385023530760932,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.006
1275,2020,03/15,12.184378938219458,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.006
1276,2021,03/15,12.996884160752966,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.006
1277,2022,03/15,11.821464948500585,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.006
1278,2023,03/15,13.472541950330077,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.006
1279,2024,03/15,12.358414210587128,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.006
1280,2015,03/15,12.646977890154204,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.006
1281,2016,03/15,9.60923562054522,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.006
1282,2017,03/15,12.184189227319253,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.006
1283,2018,03/15,11.814948119372538,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.006
1284,2019,03/15,12.821853206842682,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.006
1285,2020,03/15,9.557545680268781,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.006
1286,2021,03/15,12.449154718440607,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.006
1287,2022,03/15,10.932974064841877,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.006
1288,2023,03/15,12.689280707203832,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.006
1289,2024,03/15,10.34364135206205,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.006
1290,2015,03/15,13.188136023403985,Toledo,30.0,0.48,0.95,0.012,0.006
1291,2016,03/15,10.372138958701886,Toledo,30.0,0.48,0.95,0.012,0.006
1292,2017,03/15,12.628115043704728,Toledo,30.0,0.48,0.95,0.012,0.006
1293,2018,03/15,12.574599931280417,Toledo,30.0,0.48,0.95,0.012,0.006
1294,2019,03/15,13.268534232833055,Toledo,30.0,0.48,0.95,0.012,0.006
1295,2020,03/15,12.709930384672681,Toledo,30.0,0.48,0.95,0.012,0.006
1296,2021,03/15,12.938434507597027,Toledo,30.0,0.48,0.95,0.012,0.006
1297,2022,03/15,11.534014172922443,Toledo,30.0,0.48,0.95,0.012,0.006
1298,2023,03/15,13.12443267658564,Toledo,30.0,0.48,0.95,0.012,0.006
1299,2024,03/15,13.26523933300956,Toledo,30.0,0.48,0.95,0.012,0.006
1300,2015,03/15,12.612232502013718,Cascavel,30.0,0.48,0.95,0.012,0.007
1301,2016,03/15,9.211571174690613,Cascavel,30.0,0.48,0.95,0.012,0.007
1302,2017,03/15,11.896102381882114,Cascavel,30.0,0.48,0.95,0.012,0.007
1303,2018,03/15,11.532257522363667,Cascavel,30.0,0.48,0.95,0.012,0.007
1304,2019,03/15,12.652987847099011,Cascavel,30.0,0.48,0.95,0.012,0.007
1305,2020,03/15,7.9433581469134475,Cascavel,30.0,0.48,0.95,0.012,0.007
1306,2021,03/15,12.008547413310689,Cascavel,30.0,0.48,0.95,0.012,0.007
1307,2022,03/15,10.815862345182113,Cascavel,30.0,0.48,0.95,0.012,0.007
1308,2023,03/15,12.118243732158467,Cascavel,30.0,0.48,0.95,0.012,0.007
1309,2024,03/15,12.56454545361551,Cascavel,30.0,0.48,0.95,0.012,0.007
1310,2015,03/15,13.403251709455027,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.007
1311,2016,03/15,10.837199282154089,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.007
1312,2017,03/15,13.022804010023618,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.007
1313,2018,03/15,12.395887088983711,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.007
1314,2019,03/15,13.385102157459801,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.007
1315,2020,03/15,12.18448262333016,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.007
1316,2021,03/15,12.997264653861457,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.007
1317,2022,03/15,11.821464948500585,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.007
1318,2023,03/15,13.472639570250427,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.007
1319,2024,03/15,12.358479721382672,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.007
1320,2015,03/15,13.73084206826066,Guaíra,30.0,0.48,0.95,0.012,0.007
1321,2016,03/15,11.41833354804266,Guaíra,30.0,0.48,0.95,0.012,0.007
1322,2017,03/15,13.272592330974327,Guaíra,30.0,0.48,0.95,0.012,0.007
1323,2018,03/15,13.104279852568117,Guaíra,30.0,0.48,0.95,0.012,0.007
1324,2019,03/15,13.75641525205354,Guaíra,30.0,0.48,0.95,0.012,0.007
1325,2020,03/15,13.332121476152095,Guaíra,30.0,0.48,0.95,0.012,0.007
1326,2021,03/15,13.25538606191593,Guaíra,30.0,0.48,0.95,0.012,0.007
1327,2022,03/15,12.389771988795426,Guaíra,30.0,0.48,0.95,0.012,0.007
1328,2023,03/15,13.528790913501298,Guaíra,30.0,0.48,0.95,0.012,0.007
1329,2024,03/15,13.718497643505055,Guaíra,30.0,0.48,0.95,0.012,0.007
1330,2015,03/15,13.748651924103585,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.007
1331,2016,03/15,11.52700789152341,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.007
1332,2017,03/15,13.377848764324611,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.007
1333,2018,03/15,13.18409224267304,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.007
1334,2019,03/15,13.781246384087622,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.007
1335,2020,03/15,13.20440477293176,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.007
1336,2021,03/15,13.486471261141785,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.007
1337,2022,03/15,12.425109444435206,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.007
1338,2023,03/15,13.665195578975165,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.007
1339,2024,03/15,13.430381410914594,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.007
1340,2015,03/15,12.947972636089844,Matelândia,30.0,0.48,0.95,0.012,0.007
1341,2016,03/15,9.99080191264605,Matelândia,30.0,0.48,0.95,0.012,0.007
1342,2017,03/15,12.557670656127504,Matelândia,30.0,0.48,0.95,0.012,0.007
1343,2018,03/15,11.858410612736009,Matelândia,30.0,0.48,0.95,0.012,0.007
1344,2019,03/15,13.019150071614249,Matelândia,30.0,0.48,0.95,0.012,0.007
1345,2020,03/15,11.783217575263414,Matelândia,30.0,0.48,0.95,0.012,0.007
1346,2021,03/15,12.678634459957623,Matelândia,30.0,0.48,0.95,0.012,0.007
1347,2022,03/15,11.312379940471665,Matelândia,30.0,0.48,0.95,0.012,0.007
1348,2023,03/15,12.966551679412241,Matelândia,30.0,0.48,0.95,0.012,0.007
1349,2024,03/15,12.359722240372658,Matelândia,30.0,0.48,0.95,0.012,0.007
1350,2015,03/15,13.403054427493926,Medianeira,30.0,0.48,0.95,0.012,0.007
1351,2016,03/15,10.836950264186418,Medianeira,30.0,0.48,0.95,0.012,0.007
1352,2017,03/15,13.022414096527246,Medianeira,30.0,0.48,0.95,0.012,0.007
1353,2018,03/15,12.39573588722952,Medianeira,30.0,0.48,0.95,0.012,0.007
1354,2019,03/15,13.384616492446636,Medianeira,30.0,0.48,0.95,0.012,0.007
1355,2020,03/15,12.18394753208337,Medianeira,30.0,0.48,0.95,0.012,0.007
1356,2021,03/15,12.995513147013597,Medianeira,30.0,0.48,0.95,0.012,0.007
1357,2022,03/15,11.821464948500585,Medianeira,30.0,0.48,0.95,0.012,0.007
1358,2023,03/15,13.472043219703028,Medianeira,30.0,0.48,0.95,0.012,0.007
1359,2024,03/15,12.358173881925666,Medianeira,30.0,0.48,0.95,0.012,0.007
1360,2015,03/15,13.704726643047476,Santa Helena,30.0,0.48,0.95,0.012,0.007
1361,2016,03/15,11.527951234382824,Santa Helena,30.0,0.48,0.95,0.012,0.007
1362,2017,03/15,13.376431631316736,Santa Helena,30.0,0.48,0.95,0.012,0.007
1363,2018,03/15,12.963697797456007,Santa Helena,30.0,0.48,0.95,0.012,0.007
1364,2019,03/15,13.662754103760301,Santa Helena,30.0,0.48,0.95,0.012,0.007
1365,2020,03/15,12.911713791937672,Santa Helena,30.0,0.48,0.95,0.012,0.007
1366,2021,03/15,13.359223212020929,Santa Helena,30.0,0.48,0.95,0.012,0.007
1367,2022,03/15,12.419067530842806,Santa Helena,30.0,0.48,0.95,0.012,0.007
1368,2023,03/15,13.720709952908518,Santa Helena,30.0,0.48,0.95,0.012,0.007
1369,2024,03/15,12.971110514157164,Santa Helena,30.0,0.48,0.95,0.012,0.007
1370,2015,03/15,13.403210923383588,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.007
1371,2016,03/15,10.837145358637025,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.007
1372,2017,03/15,13.022741210679547,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.007
1373,2018,03/15,12.395861566084587,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.007
1374,2019,03/15,13.385023530760932,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.007
1375,2020,03/15,12.184378938219458,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.007
1376,2021,03/15,12.996884160752966,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.007
1377,2022,03/15,11.821464948500585,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.007
1378,2023,03/15,13.472541950330077,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.007
1379,2024,03/15,12.358414210587128,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.007
1380,2015,03/15,12.646977890154204,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.007
1381,2016,03/15,9.60923562054522,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.007
1382,2017,03/15,12.184189227319253,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.007
1383,2018,03/15,11.814948119372538,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.007
1384,2019,03/15,12.821853206842682,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.007
1385,2020,03/15,9.557545680268781,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.007
1386,2021,03/15,12.449154718440607,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.007
1387,2022,03/15,10.932974064841877,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.007
1388,2023,03/15,12.689280707203832,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.007
1389,2024,03/15,10.34364135206205,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.007
1390,2015,03/15,13.188136023403985,Toledo,30.0,0.48,0.95,0.012,0.007
1391,2016,03/15,10.372138958701886,Toledo,30.0,0.48,0.95,0.012,0.007
1392,2017,03/15,12.628115043704728,Toledo,30.0,0.48,0.95,0.012,0.007
1393,2018,03/15,12.574599931280417,Toledo,30.0,0.48,0.95,0.012,0.007
1394,2019,03/15,13.268534232833055,Toledo,30.0,0.48,0.95,0.012,0.007
1395,2020,03/15,12.709930384672681,Toledo,30.0,0.48,0.95,0.012,0.007
1396,2021,03/15,12.938434507597027,Toledo,30.0,0.48,0.95,0.012,0.007
1397,2022,03/15,11.534014172922443,Toledo,30.0,0.48,0.95,0.012,0.007
1398,2023,03/15,13.12443267658564,Toledo,30.0,0.48,0.95,0.012,0.007
1399,2024,03/15,13.26523933300956,Toledo,30.0,0.48,0.95,0.012,0.007
1400,2015,03/15,12.612232502013718,Cascavel,30.0,0.48,0.95,0.013,0.006
1401,2016,03/15,9.211571174690613,Cascavel,30.0,0.48,0.95,0.013,0.006
1402,2017,03/15,11.896102381882114,Cascavel,30.0,0.48,0.95,0.013,0.006
1403,2018,03/15,11.532257522363667,Cascavel,30.0,0.48,0.95,0.013,0.006
1404,2019,03/15,12.652987847099011,Cascavel,30.0,0.48,0.95,0.013,0.006
1405,2020,03/15,7.9433581469134475,Cascavel,30.0,0.48,0.95,0.013,0.006
1406,2021,03/15,12.008547413310689,Cascavel,30.0,0.48,0.95,0.013,0.006
1407,2022,03/15,10.815862345182113,Cascavel,30.0,0.48,0.95,0.013,0.006
1408,2023,03/15,12.118243732158467,Cascavel,30.0,0.48,0.95,0.013,0.006
1409,2024,03/15,12.56454545361551,Cascavel,30.0,0.48,0.95,0.013,0.006
1410,2015,03/15,13.403251709455027,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.006
1411,2016,03/15,10.837199282154089,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.006
1412,2017,03/15,13.022804010023618,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.006
1413,2018,03/15,12.395887088983711,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.006
1414,2019,03/15,13.385102157459801,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.006
1415,2020,03/15,12.18448262333016,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.006
1416,2021,03/15,12.997264653861457,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.006
1417,2022,03/15,11.821464948500585,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.006
1418,2023,03/15,13.472639570250427,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.006
1419,2024,03/15,12.358479721382672,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.006
1420,2015,03/15,13.73084206826066,Guaíra,30.0,0.48,0.95,0.013,0.006
1421,2016,03/15,11.41833354804266,Guaíra,30.0,0.48,0.95,0.013,0.006
1422,2017,03/15,13.272592330974327,Guaíra,30.0,0.48,0.95,0.013,0.006
1423,2018,03/15,13.104279852568117,Guaíra,30.0,0.48,0.95,0.013,0.006
1424,2019,03/15,13.75641525205354,Guaíra,30.0,0.48,0.95,0.013,0.006
1425,2020,03/15,13.332121476152095,Guaíra,30.0,0.48,0.95,0.013,0.006
1426,2021,03/15,13.25538606191593,Guaíra,30.0,0.48,0.95,0.013,0.006
1427,2022,03/15,12.389771988795426,Guaíra,30.0,0.48,0.95,0.013,0.006
1428,2023,03/15,13.528790913501298,Guaíra,30.0,0.48,0.95,0.013,0.006
1429,2024,03/15,13.718497643505055,Guaíra,30.0,0.48,0.95,0.013,0.006
1430,2015,03/15,13.748651924103585,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.006
1431,2016,03/15,11.52700789152341,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.006
1432,2017,03/15,13.377848764324611,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.006
1433,2018,03/15,13.18409224267304,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.006
1434,2019,03/15,13.781246384087622,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.006
1435,2020,03/15,13.20440477293176,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.006
1436,2021,03/15,13.486471261141785,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.006
1437,2022,03/15,12.425109444435206,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.006
1438,2023,03/15,13.665195578975165,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.006
1439,2024,03/15,13.430381410914594,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.006
1440,2015,03/15,12.947972636089844,Matelândia,30.0,0.48,0.95,0.013,0.006
1441,2016,03/15,9.99080191264605,Matelândia,30.0,0.48,0.95,0.013,0.006
1442,2017,03/15,12.557670656127504,Matelândia,30.0,0.48,0.95,0.013,0.006
1443,2018,03/15,11.858410612736009,Matelândia,30.0,0.48,0.95,0.013,0.006
1444,2019,03/15,13.019150071614249,Matelândia,30.0,0.48,0.95,0.013,0.006
1445,2020,03/15,11.783217575263414,Matelândia,30.0,0.48,0.95,0.013,0.006
1446,2021,03/15,12.678634459957623,Matelândia,30.0,0.48,0.95,0.013,0.006
1447,2022,03/15,11.312379940471665,Matelândia,30.0,0.48,0.95,0.013,0.006
1448,2023,03/15,12.966551679412241,Matelândia,30.0,0.48,0.95,0.013,0.006
1449,2024,03/15,12.359722240372658,Matelândia,30.0,0.48,0.95,0.013,0.006
1450,2015,03/15,13.403054427493926,Medianeira,30.0,0.48,0.95,0.013,0.006
1451,2016,03/15,10.836950264186418,Medianeira,30.0,0.48,0.95,0.013,0.006
1452,2017,03/15,13.022414096527246,Medianeira,30.0,0.48,0.95,0.013,0.006
1453,2018,03/15,12.39573588722952,Medianeira,30.0,0.48,0.95,0.013,0.006
1454,2019,03/15,13.384616492446636,Medianeira,30.0,0.48,0.95,0.013,0.006
1455,2020,03/15,12.18394753208337,Medianeira,30.0,0.48,0.95,0.013,0.006
1456,2021,03/15,12.995513147013597,Medianeira,30.0,0.48,0.95,0.013,0.006
1457,2022,03/15,11.821464948500585,Medianeira,30.0,0.48,0.95,0.013,0.006
1458,2023,03/15,13.472043219703028,Medianeira,30.0,0.48,0.95,0.013,0.006
1459,2024,03/15,12.358173881925666,Medianeira,30.0,0.48,0.95,0.013,0.006
1460,2015,03/15,13.704726643047476,Santa Helena,30.0,0.48,0.95,0.013,0.006
1461,2016,03/15,11.527951234382824,Santa Helena,30.0,0.48,0.95,0.013,0.006
1462,2017,03/15,13.376431631316736,Santa Helena,30.0,0.48,0.95,0.013,0.006
1463,2018,03/15,12.963697797456007,Santa Helena,30.0,0.48,0.95,0.013,0.006
1464,2019,03/15,13.662754103760301,Santa Helena,30.0,0.48,0.95,0.013,0.006
1465,2020,03/15,12.911713791937672,Santa Helena,30.0,0.48,0.95,0.013,0.006
1466,2021,03/15,13.359223212020929,Santa Helena,30.0,0.48,0.95,0.013,0.006
1467,2022,03/15,12.419067530842806,Santa Helena,30.0,0.48,0.95,0.013,0.006
1468,2023,03/15,13.720709952908518,Santa Helena,30.0,0.48,0.95,0.013,0.006
1469,2024,03/15,12.971110514157164,Santa Helena,30.0,0.48,0.95,0.013,0.006
1470,2015,03/15,13.403210923383588,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
1471,2016,03/15,10.837145358637025,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
