,Year,PlantingDate,YieldFresh_ton_ha,Municipio,WP,HI0,CCx,CGC,CDC
1764,2019,02/25,14.605177795441106,Santa Helena,30.0,0.5,0.9,0.012,0.007
1765,2020,02/25,13.76471023589016,Santa Helena,30.0,0.5,0.9,0.012,0.007
1766,2021,02/25,14.032084867175845,Santa Helena,30.0,0.5,0.9,0.012,0.007
1767,2022,02/25,12.874317887515062,Santa Helena,30.0,0.5,0.9,0.012,0.007
1768,2023,02/25,14.221882690125087,Santa Helena,30.0,0.5,0.9,0.012,0.007
1769,2024,02/25,14.120774391400403,Santa Helena,30.0,0.5,0.9,0.012,0.007
1770,2015,02/25,14.067120105554222,São Miguel do Iguaçu,30.0,0.5,0.9,0.012,0.007
1771,2016,02/25,11.68509216604536,São Miguel do Iguaçu,30.0,0.5,0.9,0.012,0.007
1772,2017,02/25,13.604805281376347,São Miguel do Iguaçu,30.0,0.5,0.9,0.012,0.007
1773,2018,02/25,13.069364584497164,São Miguel do Iguaçu,30.0,0.5,0.9,0.012,0.007
1774,2019,02/25,14.459318115860382,São Miguel do Iguaçu,30.0,0.5,0.9,0.012,0.007
1775,2020,02/25,13.1994541882573,São Miguel do Iguaçu,30.0,0.5,0.9,0.012,0.007
1776,2021,02/25,14.034517594569873,São Miguel do Iguaçu,30.0,0.5,0.9,0.012,0.007
1777,2022,02/25,12.352977791786843,São Miguel do Iguaçu,30.0,0.5,0.9,0.012,0.007
1778,2023,02/25,14.039380546892712,São Miguel do Iguaçu,30.0,0.5,0.9,0.012,0.007
1779,2024,02/25,13.840483755476587,São Miguel do Iguaçu,30.0,0.5,0.9,0.012,0.007
1780,2015,02/25,13.586224897040156,São Pedro do Iguaçu,30.0,0.5,0.9,0.012,0.007
1781,2016,02/25,10.692104625700654,São Pedro do Iguaçu,30.0,0.5,0.9,0.012,0.007
1782,2017,02/25,13.072011291002013,São Pedro do Iguaçu,30.0,0.5,0.9,0.012,0.007
1783,2018,02/25,12.65228282598476,São Pedro do Iguaçu,30.0,0.5,0.9,0.012,0.007
1784,2019,02/25,14.062416443672419,São Pedro do Iguaçu,30.0,0.5,0.9,0.012,0.007
1785,2020,02/25,12.798636263869014,São Pedro do Iguaçu,30.0,0.5,0.9,0.012,0.007
1786,2021,02/25,13.619242717660784,São Pedro do Iguaçu,30.0,0.5,0.9,0.012,0.007
1787,2022,02/25,11.598597303924072,São Pedro do Iguaçu,30.0,0.5,0.9,0.012,0.007
1788,2023,02/25,13.360576983967935,São Pedro do Iguaçu,30.0,0.5,0.9,0.012,0.007
1789,2024,02/25,13.724994585264966,São Pedro do Iguaçu,30.0,0.5,0.9,0.012,0.007
1790,2015,02/25,13.951270552568653,Toledo,30.0,0.5,0.9,0.012,0.007
1791,2016,02/25,11.346566554953942,Toledo,30.0,0.5,0.9,0.012,0.007
1792,2017,02/25,13.383190735111148,Toledo,30.0,0.5,0.9,0.012,0.007
1793,2018,02/25,13.25693041591165,Toledo,30.0,0.5,0.9,0.012,0.007
1794,2019,02/25,14.317540686309995,Toledo,30.0,0.5,0.9,0.012,0.007
1795,2020,02/25,13.64901513109201,Toledo,30.0,0.5,0.9,0.012,0.007
1796,2021,02/25,14.054691643907926,Toledo,30.0,0.5,0.9,0.012,0.007
1797,2022,02/25,12.12540588192865,Toledo,30.0,0.5,0.9,0.012,0.007
1798,2023,02/25,13.721824750151589,Toledo,30.0,0.5,0.9,0.012,0.007
1799,2024,02/25,14.217297916400941,Toledo,30.0,0.5,0.9,0.012,0.007
1800,2015,02/25,13.61605160351319,Cascavel,30.0,0.5,0.9,0.013,0.006
1801,2016,02/25,10.407071826466039,Cascavel,30.0,0.5,0.9,0.013,0.006
1802,2017,02/25,12.862976979849085,Cascavel,30.0,0.5,0.9,0.013,0.006
1803,2018,02/25,12.426734834648176,Cascavel,30.0,0.5,0.9,0.013,0.006
1804,2019,02/25,13.962811442839458,Cascavel,30.0,0.5,0.9,0.013,0.006
1805,2020,02/25,12.641233900686117,Cascavel,30.0,0.5,0.9,0.013,0.006
1806,2021,02/25,13.329397208990434,Cascavel,30.0,0.5,0.9,0.013,0.006
1807,2022,02/25,11.523122785635907,Cascavel,30.0,0.5,0.9,0.013,0.006
1808,2023,02/25,12.880330272187908,Cascavel,30.0,0.5,0.9,0.013,0.006
1809,2024,02/25,13.845791650947145,Cascavel,30.0,0.5,0.9,0.013,0.006
1810,2015,02/25,14.0672344359727,Foz do Iguaçu,30.0,0.5,0.9,0.013,0.006
1811,2016,02/25,11.685104983635007,Foz do Iguaçu,30.0,0.5,0.9,0.013,0.006
1812,2017,02/25,13.60482873609219,Foz do Iguaçu,30.0,0.5,0.9,0.013,0.006
1813,2018,02/25,13.06929702115261,Foz do Iguaçu,30.0,0.5,0.9,0.013,0.006
1814,2019,02/25,14.459345284466952,Foz do Iguaçu,30.0,0.5,0.9,0.013,0.006
1815,2020,02/25,13.199619217638496,Foz do Iguaçu,30.0,0.5,0.9,0.013,0.006
1816,2021,02/25,14.03468838909884,Foz do Iguaçu,30.0,0.5,0.9,0.013,0.006
1817,2022,02/25,12.35300510466659,Foz do Iguaçu,30.0,0.5,0.9,0.013,0.006
1818,2023,02/25,14.039468002279234,Foz do Iguaçu,30.0,0.5,0.9,0.013,0.006
1819,2024,02/25,13.840530630601833,Foz do Iguaçu,30.0,0.5,0.9,0.013,0.006
1820,2015,02/25,14.29476390196474,Guaíra,30.0,0.5,0.9,0.013,0.006
1821,2016,02/25,12.136315772552857,Guaíra,30.0,0.5,0.9,0.013,0.006
1822,2017,02/25,13.833013165421873,Guaíra,30.0,0.5,0.9,0.013,0.006
1823,2018,02/25,13.677086038725585,Guaíra,30.0,0.5,0.9,0.013,0.006
1824,2019,02/25,14.593605499336816,Guaíra,30.0,0.5,0.9,0.013,0.006
1825,2020,02/25,13.99555976088214,Guaíra,30.0,0.5,0.9,0.013,0.006
1826,2021,02/25,14.218367081077021,Guaíra,30.0,0.5,0.9,0.013,0.006
1827,2022,02/25,12.824579586065138,Guaíra,30.0,0.5,0.9,0.013,0.006
1828,2023,02/25,14.045434684419332,Guaíra,30.0,0.5,0.9,0.013,0.006
1829,2024,02/25,14.491816326279967,Guaíra,30.0,0.5,0.9,0.013,0.006
1830,2015,02/25,14.284816200843903,Marechal Cândido Rondon,30.0,0.5,0.9,0.013,0.006
1831,2016,02/25,12.242099868412739,Marechal Cândido Rondon,30.0,0.5,0.9,0.013,0.006
1832,2017,02/25,13.91592685581818,Marechal Cândido Rondon,30.0,0.5,0.9,0.013,0.006
1833,2018,02/25,13.786287676175242,Marechal Cândido Rondon,30.0,0.5,0.9,0.013,0.006
1834,2019,02/25,14.622069597824655,Marechal Cândido Rondon,30.0,0.5,0.9,0.013,0.006
1835,2020,02/25,13.955733103337963,Marechal Cândido Rondon,30.0,0.5,0.9,0.013,0.006
1836,2021,02/25,14.416493509196593,Marechal Cândido Rondon,30.0,0.5,0.9,0.013,0.006
1837,2022,02/25,12.860532993339431,Marechal Cândido Rondon,30.0,0.5,0.9,0.013,0.006
1838,2023,02/25,14.160522228558824,Marechal Cândido Rondon,30.0,0.5,0.9,0.013,0.006
1839,2024,02/25,14.373222575488507,Marechal Cândido Rondon,30.0,0.5,0.9,0.013,0.006
1840,2015,02/25,13.786073025322182,Matelândia,30.0,0.5,0.9,0.013,0.006
1841,2016,02/25,10.985857743181013,Matelândia,30.0,0.5,0.9,0.013,0.006
1842,2017,02/25,13.270934995380644,Matelândia,30.0,0.5,0.9,0.013,0.006
1843,2018,02/25,12.648439173993433,Matelândia,30.0,0.5,0.9,0.013,0.006
1844,2019,02/25,14.226351344385222,Matelândia,30.0,0.5,0.9,0.013,0.006
1845,2020,02/25,12.815676599911026,Matelândia,30.0,0.5,0.9,0.013,0.006
1846,2021,02/25,13.750224230353485,Matelândia,30.0,0.5,0.9,0.013,0.006
1847,2022,02/25,11.902333866355264,Matelândia,30.0,0.5,0.9,0.013,0.006
1848,2023,02/25,13.585917313259413,Matelândia,30.0,0.5,0.9,0.013,0.006
1849,2024,02/25,13.778777590704216,Matelândia,30.0,0.5,0.9,0.013,0.006
1850,2015,02/25,14.066668063670548,Medianeira,30.0,0.5,0.9,0.013,0.006
1851,2016,02/25,11.685041636161744,Medianeira,30.0,0.5,0.9,0.013,0.006
1852,2017,02/25,13.604696610933136,Medianeira,30.0,0.5,0.9,0.013,0.006
1853,2018,02/25,13.069582588717994,Medianeira,30.0,0.5,0.9,0.013,0.006
1854,2019,02/25,14.459202232392418,Medianeira,30.0,0.5,0.9,0.013,0.006
1855,2020,02/25,13.198941703681843,Medianeira,30.0,0.5,0.9,0.013,0.006
1856,2021,02/25,14.037066985457841,Medianeira,30.0,0.5,0.9,0.013,0.006
1857,2022,02/25,12.352426804707541,Medianeira,30.0,0.5,0.9,0.013,0.006
1858,2023,02/25,14.038982461581773,Medianeira,30.0,0.5,0.9,0.013,0.006
1859,2024,02/25,13.840268427893296,Medianeira,30.0,0.5,0.9,0.013,0.006
1860,2015,02/25,14.253022014200168,Santa Helena,30.0,0.5,0.9,0.013,0.006
1861,2016,02/25,12.252420899275055,Santa Helena,30.0,0.5,0.9,0.013,0.006
1862,2017,02/25,13.919318335803819,Santa Helena,30.0,0.5,0.9,0.013,0.006
1863,2018,02/25,13.624114439252374,Santa Helena,30.0,0.5,0.9,0.013,0.006
1864,2019,02/25,14.605177795441106,Santa Helena,30.0,0.5,0.9,0.013,0.006
1865,2020,02/25,13.76471023589016,Santa Helena,30.0,0.5,0.9,0.013,0.006
1866,2021,02/25,14.032084867175845,Santa Helena,30.0,0.5,0.9,0.013,0.006
1867,2022,02/25,12.874317887515062,Santa Helena,30.0,0.5,0.9,0.013,0.006
1868,2023,02/25,14.221882690125087,Santa Helena,30.0,0.5,0.9,0.013,0.006
1869,2024,02/25,14.120774391400403,Santa Helena,30.0,0.5,0.9,0.013,0.006
1870,2015,02/25,14.067120105554222,São Miguel do Iguaçu,30.0,0.5,0.9,0.013,0.006
1871,2016,02/25,11.68509216604536,São Miguel do Iguaçu,30.0,0.5,0.9,0.013,0.006
1872,2017,02/25,13.604805281376347,São Miguel do Iguaçu,30.0,0.5,0.9,0.013,0.006
1873,2018,02/25,13.069364584497164,São Miguel do Iguaçu,30.0,0.5,0.9,0.013,0.006
1874,2019,02/25,14.459318115860382,São Miguel do Iguaçu,30.0,0.5,0.9,0.013,0.006
1875,2020,02/25,13.1994541882573,São Miguel do Iguaçu,30.0,0.5,0.9,0.013,0.006
1876,2021,02/25,14.034517594569873,São Miguel do Iguaçu,30.0,0.5,0.9,0.013,0.006
1877,2022,02/25,12.352977791786843,São Miguel do Iguaçu,30.0,0.5,0.9,0.013,0.006
1878,2023,02/25,14.039380546892712,São Miguel do Iguaçu,30.0,0.5,0.9,0.013,0.006
1879,2024,02/25,13.840483755476587,São Miguel do Iguaçu,30.0,0.5,0.9,0.013,0.006
1880,2015,02/25,13.586224897040156,São Pedro do Iguaçu,30.0,0.5,0.9,0.013,0.006
1881,2016,02/25,10.692104625700654,São Pedro do Iguaçu,30.0,0.5,0.9,0.013,0.006
1882,2017,02/25,13.072011291002013,São Pedro do Iguaçu,30.0,0.5,0.9,0.013,0.006
1883,2018,02/25,12.65228282598476,São Pedro do Iguaçu,30.0,0.5,0.9,0.013,0.006
1884,2019,02/25,14.062416443672419,São Pedro do Iguaçu,30.0,0.5,0.9,0.013,0.006
1885,2020,02/25,12.798636263869014,São Pedro do Iguaçu,30.0,0.5,0.9,0.013,0.006
1886,2021,02/25,13.619242717660784,São Pedro do Iguaçu,30.0,0.5,0.9,0.013,0.006
1887,2022,02/25,11.598597303924072,São Pedro do Iguaçu,30.0,0.5,0.9,0.013,0.006
1888,2023,02/25,13.360576983967935,São Pedro do Iguaçu,30.0,0.5,0.9,0.013,0.006
1889,2024,02/25,13.724994585264966,São Pedro do Iguaçu,30.0,0.5,0.9,0.013,0.006
1890,2015,02/25,13.951270552568653,Toledo,30.0,0.5,0.9,0.013,0.006
1891,2016,02/25,11.346566554953942,Toledo,30.0,0.5,0.9,0.013,0.006
1892,2017,02/25,13.383190735111148,Toledo,30.0,0.5,0.9,0.013,0.006
1893,2018,02/25,13.25693041591165,Toledo,30.0,0.5,0.9,0.013,0.006
1894,2019,02/25,14.317540686309995,Toledo,30.0,0.5,0.9,0.013,0.006
1895,2020,02/25,13.64901513109201,Toledo,30.0,0.5,0.9,0.013,0.006
1896,2021,02/25,14.054691643907926,Toledo,30.0,0.5,0.9,0.013,0.006
1897,2022,02/25,12.12540588192865,Toledo,30.0,0.5,0.9,0.013,0.006
1898,2023,02/25,13.721824750151589,Toledo,30.0,0.5,0.9,0.013,0.006
1899,2024,02/25,14.217297916400941,Toledo,30.0,0.5,0.9,0.013,0.006
1900,2015,02/25,13.61605160351319,Cascavel,30.0,0.5,0.9,0.013,0.007
1901,2016,02/25,10.407071826466039,Cascavel,30.0,0.5,0.9,0.013,0.007
1902,2017,02/25,12.862976979849085,Cascavel,30.0,0.5,0.9,0.013,0.007
1903,2018,02/25,12.426734834648176,Cascavel,30.0,0.5,0.9,0.013,0.007
1904,2019,02/25,13.962811442839458,Cascavel,30.0,0.5,0.9,0.013,0.007
1905,2020,02/25,12.641233900686117,Cascavel,30.0,0.5,0.9,0.013,0.007
1906,2021,02/25,13.329397208990434,Cascavel,30.0,0.5,0.9,0.013,0.007
1907,2022,02/25,11.523122785635907,Cascavel,30.0,0.5,0.9,0.013,0.007
1908,2023,02/25,12.880330272187908,Cascavel,30.0,0.5,0.9,0.013,0.007
1909,2024,02/25,13.845791650947145,Cascavel,30.0,0.5,0.9,0.013,0.007
1910,2015,02/25,14.0672344359727,Foz do Iguaçu,30.0,0.5,0.9,0.013,0.007
1911,2016,02/25,11.685104983635007,Foz do Iguaçu,30.0,0.5,0.9,0.013,0.007
1912,2017,02/25,13.60482873609219,Foz do Iguaçu,30.0,0.5,0.9,0.013,0.007
1913,2018,02/25,13.06929702115261,Foz do Iguaçu,30.0,0.5,0.9,0.013,0.007
1914,2019,02/25,14.459345284466952,Foz do Iguaçu,30.0,0.5,0.9,0.013,0.007
1915,2020,02/25,13.199619217638496,Foz do Iguaçu,30.0,0.5,0.9,0.013,0.007
1916,2021,02/25,14.03468838909884,Foz do Iguaçu,30.0,0.5,0.9,0.013,0.007
1917,2022,02/25,12.35300510466659,Foz do Iguaçu,30.0,0.5,0.9,0.013,0.007
1918,2023,02/25,14.039468002279234,Foz do Iguaçu,30.0,0.5,0.9,0.013,0.007
1919,2024,02/25,13.840530630601833,Foz do Iguaçu,30.0,0.5,0.9,0.013,0.007
1920,2015,02/25,14.29476390196474,Guaíra,30.0,0.5,0.9,0.013,0.007
1921,2016,02/25,12.136315772552857,Guaíra,30.0,0.5,0.9,0.013,0.007
1922,2017,02/25,13.833013165421873,Guaíra,30.0,0.5,0.9,0.013,0.007
1923,2018,02/25,13.677086038725585,Guaíra,30.0,0.5,0.9,0.013,0.007
1924,2019,02/25,14.593605499336816,Guaíra,30.0,0.5,0.9,0.013,0.007
1925,2020,02/25,13.99555976088214,Guaíra,30.0,0.5,0.9,0.013,0.007
1926,2021,02/25,14.218367081077021,Guaíra,30.0,0.5,0.9,0.013,0.007
1927,2022,02/25,12.824579586065138,Guaíra,30.0,0.5,0.9,0.013,0.007
1928,2023,02/25,14.045434684419332,Guaíra,30.0,0.5,0.9,0.013,0.007
1929,2024,02/25,14.491816326279967,Guaíra,30.0,0.5,0.9,0.013,0.007
1930,2015,02/25,14.284816200843903,Marechal Cândido Rondon,30.0,0.5,0.9,0.013,0.007
1931,2016,02/25,12.242099868412739,Marechal Cândido Rondon,30.0,0.5,0.9,0.013,0.007
1932,2017,02/25,13.91592685581818,Marechal Cândido Rondon,30.0,0.5,0.9,0.013,0.007
1933,2018,02/25,13.786287676175242,Marechal Cândido Rondon,30.0,0.5,0.9,0.013,0.007
1934,2019,02/25,14.622069597824655,Marechal Cândido Rondon,30.0,0.5,0.9,0.013,0.007
1935,2020,02/25,13.955733103337963,Marechal Cândido Rondon,30.0,0.5,0.9,0.013,0.007
1936,2021,02/25,14.416493509196593,Marechal Cândido Rondon,30.0,0.5,0.9,0.013,0.007
1937,2022,02/25,12.860532993339431,Marechal Cândido Rondon,30.0,0.5,0.9,0.013,0.007
1938,2023,02/25,14.160522228558824,Marechal Cândido Rondon,30.0,0.5,0.9,0.013,0.007
1939,2024,02/25,14.373222575488507,Marechal Cândido Rondon,30.0,0.5,0.9,0.013,0.007
1940,2015,02/25,13.786073025322182,Matelândia,30.0,0.5,0.9,0.013,0.007
1941,2016,02/25,10.985857743181013,Matelândia,30.0,0.5,0.9,0.013,0.007
1942,2017,02/25,13.270934995380644,Matelândia,30.0,0.5,0.9,0.013,0.007
1943,2018,02/25,12.648439173993433,Matelândia,30.0,0.5,0.9,0.013,0.007
1944,2019,02/25,14.226351344385222,Matelândia,30.0,0.5,0.9,0.013,0.007
1945,2020,02/25,12.815676599911026,Matelândia,30.0,0.5,0.9,0.013,0.007
1946,2021,02/25,13.750224230353485,Matelândia,30.0,0.5,0.9,0.013,0.007
1947,2022,02/25,11.902333866355264,Matelândia,30.0,0.5,0.9,0.013,0.007
1948,2023,02/25,13.585917313259413,Matelândia,30.0,0.5,0.9,0.013,0.007
1949,2024,02/25,13.778777590704216,Matelândia,30.0,0.5,0.9,0.013,0.007
1950,2015,02/25,14.066668063670548,Medianeira,30.0,0.5,0.9,0.013,0.007
1951,2016,02/25,11.685041636161744,Medianeira,30.0,0.5,0.9,0.013,0.007
1952,2017,02/25,13.604696610933136,Medianeira,30.0,0.5,0.9,0.013,0.007
1953,2018,02/25,13.069582588717994,Medianeira,30.0,0.5,0.9,0.013,0.007
1954,2019,02/25,14.459202232392418,Medianeira,30.0,0.5,0.9,0.013,0.007
1955,2020,02/25,13.198941703681843,Medianeira,30.0,0.5,0.9,0.013,0.007
1956,2021,02/25,14.037066985457841,Medianeira,30.0,0.5,0.9,0.013,0.007
1957,2022,02/25,12.352426804707541,Medianeira,30.0,0.5,0.9,0.013,0.007
1958,2023,02/25,14.038982461581773,Medianeira,30.0,0.5,0.9,0.013,0.007
1959,2024,02/25,13.840268427893296,Medianeira,30.0,0.5,0.9,0.013,0.007
1960,2015,02/25,14.253022014200168,Santa Helena,30.0,0.5,0.9,0.013,0.007
1961,2016,02/25,12.252420899275055,Santa Helena,30.0,0.5,0.9,0.013,0.007
1962,2017,02/25,13.919318335803819,Santa Helena,30.0,0.5,0.9,0.013,0.007
1963,2018,02/25,13.624114439252374,Santa Helena,30.0,0.5,0.9,0.013,0.007
1964,2019,02/25,14.605177795441106,Santa Helena,30.0,0.5,0.9,0.013,0.007
1965,2020,02/25,13.76471023589016,Santa Helena,30.0,0.5,0.9,0.013,0.007
1966,2021,02/25,14.032084867175845,Santa Helena,30.0,0.5,0.9,0.013,0.007
1967,2022,02/25,12.874317887515062,Santa Helena,30.0,0.5,0.9,0.013,0.007
1968,2023,02/25,14.221882690125087,Santa Helena,30.0,0.5,0.9,0.013,0.007
1969,2024,02/25,14.120774391400403,Santa Helena,30.0,0.5,0.9,0.013,0.007
1970,2015,02/25,14.067120105554222,São Miguel do Iguaçu,30.0,0.5,0.9,0.013,0.007
1971,2016,02/25,11.68509216604536,São Miguel do Iguaçu,30.0,0.5,0.9,0.013,0.007
1972,2017,02/25,13.604805281376347,São Miguel do Iguaçu,30.0,0.5,0.9,0.013,0.007
1973,2018,02/25,13.069364584497164,São Miguel do Iguaçu,30.0,0.5,0.9,0.013,0.007
1974,2019,02/25,14.459318115860382,São Miguel do Iguaçu,30.0,0.5,0.9,0.013,0.007
1975,2020,02/25,13.1994541882573,São Miguel do Iguaçu,30.0,0.5,0.9,0.013,0.007
1976,2021,02/25,14.034517594569873,São Miguel do Iguaçu,30.0,0.5,0.9,0.013,0.007
1977,2022,02/25,12.352977791786843,São Miguel do Iguaçu,30.0,0.5,0.9,0.013,0.007
1978,2023,02/25,14.039380546892712,São Miguel do Iguaçu,30.0,0.5,0.9,0.013,0.007
1979,2024,02/25,13.840483755476587,São Miguel do Iguaçu,30.0,0.5,0.9,0.013,0.007
1980,2015,02/25,13.586224897040156,São Pedro do Iguaçu,30.0,0.5,0.9,0.013,0.007
1981,2016,02/25,10.692104625700654,São Pedro do Iguaçu,30.0,0.5,0.9,0.013,0.007
1982,2017,02/25,13.072011291002013,São Pedro do Iguaçu,30.0,0.5,0.9,0.013,0.007
1983,2018,02/25,12.65228282598476,São Pedro do Iguaçu,30.0,0.5,0.9,0.013,0.007
1984,2019,02/25,14.062416443672419,São Pedro do Iguaçu,30.0,0.5,0.9,0.013,0.007
1985,2020,02/25,12.798636263869014,São Pedro do Iguaçu,30.0,0.5,0.9,0.013,0.007
1986,2021,02/25,13.619242717660784,São Pedro do Iguaçu,30.0,0.5,0.9,0.013,0.007
1987,2022,02/25,11.598597303924072,São Pedro do Iguaçu,30.0,0.5,0.9,0.013,0.007
1988,2023,02/25,13.360576983967935,São Pedro do Iguaçu,30.0,0.5,0.9,0.013,0.007
1989,2024,02/25,13.724994585264966,São Pedro do Iguaçu,30.0,0.5,0.9,0.013,0.007
1990,2015,02/25,13.951270552568653,Toledo,30.0,0.5,0.9,0.013,0.007
1991,2016,02/25,11.346566554953942,Toledo,30.0,0.5,0.9,0.013,0.007
1992,2017,02/25,13.383190735111148,Toledo,30.0,0.5,0.9,0.013,0.007
1993,2018,02/25,13.25693041591165,Toledo,30.0,0.5,0.9,0.013,0.007
1994,2019,02/25,14.317540686309995,Toledo,30.0,0.5,0.9,0.013,0.007
1995,2020,02/25,13.64901513109201,Toledo,30.0,0.5,0.9,0.013,0.007
1996,2021,02/25,14.054691643907926,Toledo,30.0,0.5,0.9,0.013,0.007
1997,2022,02/25,12.12540588192865,Toledo,30.0,0.5,0.9,0.013,0.007
1998,2023,02/25,13.721824750151589,Toledo,30.0,0.5,0.9,0.013,0.007
1999,2024,02/25,14.217297916400941,Toledo,30.0,0.5,0.9,0.013,0.007
2000,2015,02/25,14.038400076174591,Cascavel,30.0,0.5,0.95,0.012,0.006
2001,2016,02/25,10.733448615584772,Cascavel,30.0,0.5,0.95,0.012,0.006
2002,2017,02/25,13.261125639324591,Cascavel,30.0,0.5,0.95,0.012,0.006
2003,2018,02/25,12.823210081327062,Cascavel,30.0,0.5,0.95,0.012,0.006
2004,2019,02/25,14.397392406463013,Cascavel,30.0,0.5,0.95,0.012,0.006
2005,2020,02/25,13.024372716184343,Cascavel,30.0,0.5,0.95,0.012,0.006
2006,2021,02/25,13.73474489887589,Cascavel,30.0,0.5,0.95,0.012,0.006
2007,2022,02/25,11.884181947044235,Cascavel,30.0,0.5,0.95,0.012,0.006
2008,2023,02/25,13.28568391357793,Cascavel,30.0,0.5,0.95,0.012,0.006
2009,2024,02/25,14.274578397194482,Cascavel,30.0,0.5,0.95,0.012,0.006
2010,2015,02/25,14.507110993574903,Foz do Iguaçu,30.0,0.5,0.95,0.012,0.006
2011,2016,02/25,12.055390732671928,Foz do Iguaçu,30.0,0.5,0.95,0.012,0.006
2012,2017,02/25,14.033262947424845,Foz do Iguaçu,30.0,0.5,0.95,0.012,0.006
2013,2018,02/25,13.486956331241112,Foz do Iguaçu,30.0,0.5,0.95,0.012,0.006
2014,2019,02/25,14.908306234048304,Foz do Iguaçu,30.0,0.5,0.95,0.012,0.006
2015,2020,02/25,13.603208263065783,Foz do Iguaçu,30.0,0.5,0.95,0.012,0.006
2016,2021,02/25,14.467771664919136,Foz do Iguaçu,30.0,0.5,0.95,0.012,0.006
2017,2022,02/25,12.743702031515083,Foz do Iguaçu,30.0,0.5,0.95,0.012,0.006
2018,2023,02/25,14.483921778296496,Foz do Iguaçu,30.0,0.5,0.95,0.012,0.006
2019,2024,02/25,14.2668759197884,Foz do Iguaçu,30.0,0.5,0.95,0.012,0.006
2020,2015,02/25,14.742804557217509,Guaíra,30.0,0.5,0.95,0.012,0.006
2021,2016,02/25,12.521100848628667,Guaíra,30.0,0.5,0.95,0.012,0.006
2022,2017,02/25,14.268876044667742,Guaíra,30.0,0.5,0.95,0.012,0.006
2023,2018,02/25,14.115805785464866,Guaíra,30.0,0.5,0.95,0.012,0.006
2024,2019,02/25,15.051646632140903,Guaíra,30.0,0.5,0.95,0.012,0.006
2025,2020,02/25,14.428958173795655,Guaíra,30.0,0.5,0.95,0.012,0.006
2026,2021,02/25,14.657250580220916,Guaíra,30.0,0.5,0.95,0.012,0.006
2027,2022,02/25,13.23050228378065,Guaíra,30.0,0.5,0.95,0.012,0.006
2028,2023,02/25,14.49070401068904,Guaíra,30.0,0.5,0.95,0.012,0.006
2029,2024,02/25,14.94808244052444,Guaíra,30.0,0.5,0.95,0.012,0.006
2030,2015,02/25,14.73247786733875,Marechal Cândido Rondon,30.0,0.5,0.95,0.012,0.006
2031,2016,02/25,12.630545527662516,Marechal Cândido Rondon,30.0,0.5,0.95,0.012,0.006
2032,2017,02/25,14.35450154112309,Marechal Cândido Rondon,30.0,0.5,0.95,0.012,0.006
2033,2018,02/25,14.230205657395098,Marechal Cândido Rondon,30.0,0.5,0.95,0.012,0.006
2034,2019,02/25,15.080616461141396,Marechal Cândido Rondon,30.0,0.5,0.95,0.012,0.006
2035,2020,02/25,14.38802858263603,Marechal Cândido Rondon,30.0,0.5,0.95,0.012,0.006
2036,2021,02/25,14.860357071611029,Marechal Cândido Rondon,30.0,0.5,0.95,0.012,0.006
2037,2022,02/25,13.267491935355764,Marechal Cândido Rondon,30.0,0.5,0.95,0.012,0.006
2038,2023,02/25,14.609635530039382,Marechal Cândido Rondon,30.0,0.5,0.95,0.012,0.006
2039,2024,02/25,14.823917831540278,Marechal Cândido Rondon,30.0,0.5,0.95,0.012,0.006
2040,2015,02/25,14.21583858325347,Matelândia,30.0,0.5,0.95,0.012,0.006
2041,2016,02/25,11.332628773982773,Matelândia,30.0,0.5,0.95,0.012,0.006
2042,2017,02/25,13.686012445579461,Matelândia,30.0,0.5,0.95,0.012,0.006
2043,2018,02/25,13.052419093701793,Matelândia,30.0,0.5,0.95,0.012,0.006
2044,2019,02/25,14.66721655384316,Matelândia,30.0,0.5,0.95,0.012,0.006
2045,2020,02/25,13.205556938777708,Matelândia,30.0,0.5,0.95,0.012,0.006
2046,2021,02/25,14.170521802065936,Matelândia,30.0,0.5,0.95,0.012,0.006
2047,2022,02/25,12.277766208174544,Matelândia,30.0,0.5,0.95,0.012,0.006
2048,2023,02/25,14.015724388566493,Matelândia,30.0,0.5,0.95,0.012,0.006
2049,2024,02/25,14.203457476014353,Matelândia,30.0,0.5,0.95,0.012,0.006
2050,2015,02/25,14.50651513643987,Medianeira,30.0,0.5,0.95,0.012,0.006
2051,2016,02/25,12.055313992628937,Medianeira,30.0,0.5,0.95,0.012,0.006
2052,2017,02/25,14.033123549086753,Medianeira,30.0,0.5,0.95,0.012,0.006
2053,2018,02/25,13.487274390878087,Medianeira,30.0,0.5,0.95,0.012,0.006
2054,2019,02/25,14.908153677192338,Medianeira,30.0,0.5,0.95,0.012,0.006
2055,2020,02/25,13.602525132659798,Medianeira,30.0,0.5,0.95,0.012,0.006
2056,2021,02/25,14.46936249494266,Medianeira,30.0,0.5,0.95,0.012,0.006
2057,2022,02/25,12.743104137071006,Medianeira,30.0,0.5,0.95,0.012,0.006
2058,2023,02/25,14.483409090663852,Medianeira,30.0,0.5,0.95,0.012,0.006
2059,2024,02/25,14.266604662251243,Medianeira,30.0,0.5,0.95,0.012,0.006
2060,2015,02/25,14.699278786131003,Santa Helena,30.0,0.5,0.95,0.012,0.006
2061,2016,02/25,12.64056973864897,Santa Helena,30.0,0.5,0.95,0.012,0.006
2062,2017,02/25,14.358122150135998,Santa Helena,30.0,0.5,0.95,0.012,0.006
