,Year,PlantingDate,YieldFresh_ton_ha,Municipio,WP,HI0,CCx,CGC,CDC
2812,2017,01/25,14.340861354102975,Foz do Iguaçu,32.0,0.45,0.95,0.012,0.006
2813,2018,01/25,14.23285108733139,Foz do Iguaçu,32.0,0.45,0.95,0.012,0.006
2814,2019,01/25,14.499773847739862,Foz do Iguaçu,32.0,0.45,0.95,0.012,0.006
2815,2020,01/25,13.994752038154084,Foz do Iguaçu,32.0,0.45,0.95,0.012,0.006
2816,2021,01/25,14.415355498816629,Foz do Iguaçu,32.0,0.45,0.95,0.012,0.006
2817,2022,01/25,13.58943007819536,Foz do Iguaçu,32.0,0.45,0.95,0.012,0.006
2818,2023,01/25,14.507518556065532,Foz do Iguaçu,32.0,0.45,0.95,0.012,0.006
2819,2024,01/25,14.144974471572702,Foz do Iguaçu,32.0,0.45,0.95,0.012,0.006
2820,2015,01/25,14.467795109908979,Guaíra,32.0,0.45,0.95,0.012,0.006
2821,2016,01/25,13.717360678113044,Guaíra,32.0,0.45,0.95,0.012,0.006
2822,2017,01/25,14.36588420361392,Guaíra,32.0,0.45,0.95,0.012,0.006
2823,2018,01/25,14.348390170972614,Guaíra,32.0,0.45,0.95,0.012,0.006
2824,2019,01/25,14.49322350263871,Guaíra,32.0,0.45,0.95,0.012,0.006
2825,2020,01/25,14.369365971749783,Guaíra,32.0,0.45,0.95,0.012,0.006
2826,2021,01/25,14.557866863369902,Guaíra,32.0,0.45,0.95,0.012,0.006
2827,2022,01/25,13.74221581033015,Guaíra,32.0,0.45,0.95,0.012,0.006
2828,2023,01/25,14.590899017128358,Guaíra,32.0,0.45,0.95,0.012,0.006
2829,2024,01/25,14.510129216928243,Guaíra,32.0,0.45,0.95,0.012,0.006
2830,2015,01/25,14.491333351931695,Marechal Cândido Rondon,32.0,0.45,0.95,0.012,0.006
2831,2016,01/25,13.794305094001798,Marechal Cândido Rondon,32.0,0.45,0.95,0.012,0.006
2832,2017,01/25,14.40950393682007,Marechal Cândido Rondon,32.0,0.45,0.95,0.012,0.006
2833,2018,01/25,14.435966147562114,Marechal Cândido Rondon,32.0,0.45,0.95,0.012,0.006
2834,2019,01/25,14.534858792323913,Marechal Cândido Rondon,32.0,0.45,0.95,0.012,0.006
2835,2020,01/25,13.24674232693782,Marechal Cândido Rondon,32.0,0.45,0.95,0.012,0.006
2836,2021,01/25,14.58657235614475,Marechal Cândido Rondon,32.0,0.45,0.95,0.012,0.006
2837,2022,01/25,13.762586871546265,Marechal Cândido Rondon,32.0,0.45,0.95,0.012,0.006
2838,2023,01/25,14.633080996717624,Marechal Cândido Rondon,32.0,0.45,0.95,0.012,0.006
2839,2024,01/25,14.494797300788294,Marechal Cândido Rondon,32.0,0.45,0.95,0.012,0.006
2840,2015,01/25,14.320069873143526,Matelândia,32.0,0.45,0.95,0.012,0.006
2841,2016,01/25,13.170193577103905,Matelândia,32.0,0.45,0.95,0.012,0.006
2842,2017,01/25,14.158490834759244,Matelândia,32.0,0.45,0.95,0.012,0.006
2843,2018,01/25,14.065530749543768,Matelândia,32.0,0.45,0.95,0.012,0.006
2844,2019,01/25,14.413126164591256,Matelândia,32.0,0.45,0.95,0.012,0.006
2845,2020,01/25,13.688798775150932,Matelândia,32.0,0.45,0.95,0.012,0.006
2846,2021,01/25,14.372162345677788,Matelândia,32.0,0.45,0.95,0.012,0.006
2847,2022,01/25,13.314744581012055,Matelândia,32.0,0.45,0.95,0.012,0.006
2848,2023,01/25,14.296987794666133,Matelândia,32.0,0.45,0.95,0.012,0.006
2849,2024,01/25,14.122377277059,Matelândia,32.0,0.45,0.95,0.012,0.006
2850,2015,01/25,14.405292658120505,Medianeira,32.0,0.45,0.95,0.012,0.006
2851,2016,01/25,13.521232679078004,Medianeira,32.0,0.45,0.95,0.012,0.006
2852,2017,01/25,14.340832580290064,Medianeira,32.0,0.45,0.95,0.012,0.006
2853,2018,01/25,14.232147607718304,Medianeira,32.0,0.45,0.95,0.012,0.006
2854,2019,01/25,14.499636917831419,Medianeira,32.0,0.45,0.95,0.012,0.006
2855,2020,01/25,13.994741143975107,Medianeira,32.0,0.45,0.95,0.012,0.006
2856,2021,01/25,14.39622367084089,Medianeira,32.0,0.45,0.95,0.012,0.006
2857,2022,01/25,13.588632889529116,Medianeira,32.0,0.45,0.95,0.012,0.006
2858,2023,01/25,14.507495726987825,Medianeira,32.0,0.45,0.95,0.012,0.006
2859,2024,01/25,14.144678120882439,Medianeira,32.0,0.45,0.95,0.012,0.006
2860,2015,01/25,14.493731776921758,Santa Helena,32.0,0.45,0.95,0.012,0.006
2861,2016,01/25,13.77664969522725,Santa Helena,32.0,0.45,0.95,0.012,0.006
2862,2017,01/25,14.433848940658283,Santa Helena,32.0,0.45,0.95,0.012,0.006
2863,2018,01/25,14.386126441583347,Santa Helena,32.0,0.45,0.95,0.012,0.006
2864,2019,01/25,14.533933825652293,Santa Helena,32.0,0.45,0.95,0.012,0.006
2865,2020,01/25,13.677918379792409,Santa Helena,32.0,0.45,0.95,0.012,0.006
2866,2021,01/25,13.62255221134224,Santa Helena,32.0,0.45,0.95,0.012,0.006
2867,2022,01/25,13.768198614289188,Santa Helena,32.0,0.45,0.95,0.012,0.006
2868,2023,01/25,14.657806558621731,Santa Helena,32.0,0.45,0.95,0.012,0.006
2869,2024,01/25,14.300873599501791,Santa Helena,32.0,0.45,0.95,0.012,0.006
2870,2015,01/25,14.40540683594669,São Miguel do Iguaçu,32.0,0.45,0.95,0.012,0.006
2871,2016,01/25,13.521320779500797,São Miguel do Iguaçu,32.0,0.45,0.95,0.012,0.006
2872,2017,01/25,14.340835538399553,São Miguel do Iguaçu,32.0,0.45,0.95,0.012,0.006
2873,2018,01/25,14.232711898314678,São Miguel do Iguaçu,32.0,0.45,0.95,0.012,0.006
2874,2019,01/25,14.499752400889292,São Miguel do Iguaçu,32.0,0.45,0.95,0.012,0.006
2875,2020,01/25,13.994748335854181,São Miguel do Iguaçu,32.0,0.45,0.95,0.012,0.006
2876,2021,01/25,14.411406913362491,São Miguel do Iguaçu,32.0,0.45,0.95,0.012,0.006
2877,2022,01/25,13.58926094626576,São Miguel do Iguaçu,32.0,0.45,0.95,0.012,0.006
2878,2023,01/25,14.507504879648,São Miguel do Iguaçu,32.0,0.45,0.95,0.012,0.006
2879,2024,01/25,14.144913676391297,São Miguel do Iguaçu,32.0,0.45,0.95,0.012,0.006
2880,2015,01/25,14.257359564515033,São Pedro do Iguaçu,32.0,0.45,0.95,0.012,0.006
2881,2016,01/25,13.021687666135275,São Pedro do Iguaçu,32.0,0.45,0.95,0.012,0.006
2882,2017,01/25,14.074619633506021,São Pedro do Iguaçu,32.0,0.45,0.95,0.012,0.006
2883,2018,01/25,14.069510098413023,São Pedro do Iguaçu,32.0,0.45,0.95,0.012,0.006
2884,2019,01/25,14.356757526374802,São Pedro do Iguaçu,32.0,0.45,0.95,0.012,0.006
2885,2020,01/25,13.697366849004954,São Pedro do Iguaçu,32.0,0.45,0.95,0.012,0.006
2886,2021,01/25,14.286545445922199,São Pedro do Iguaçu,32.0,0.45,0.95,0.012,0.006
2887,2022,01/25,13.113468872984221,São Pedro do Iguaçu,32.0,0.45,0.95,0.012,0.006
2888,2023,01/25,14.216256325316193,São Pedro do Iguaçu,32.0,0.45,0.95,0.012,0.006
2889,2024,01/25,14.157563047496692,São Pedro do Iguaçu,32.0,0.45,0.95,0.012,0.006
2890,2015,01/25,14.373047342558568,Toledo,32.0,0.45,0.95,0.012,0.006
2891,2016,01/25,13.367062064607884,Toledo,32.0,0.45,0.95,0.012,0.006
2892,2017,01/25,14.230615204944684,Toledo,32.0,0.45,0.95,0.012,0.006
2893,2018,01/25,14.239172505401225,Toledo,32.0,0.45,0.95,0.012,0.006
2894,2019,01/25,14.4593489597707,Toledo,32.0,0.45,0.95,0.012,0.006
2895,2020,01/25,14.197924646600477,Toledo,32.0,0.45,0.95,0.012,0.006
2896,2021,01/25,14.49395477638621,Toledo,32.0,0.45,0.95,0.012,0.006
2897,2022,01/25,13.40700602128385,Toledo,32.0,0.45,0.95,0.012,0.006
2898,2023,01/25,14.412843501507629,Toledo,32.0,0.45,0.95,0.012,0.006
2899,2024,01/25,14.456510124159404,Toledo,32.0,0.45,0.95,0.012,0.006
2900,2015,01/25,14.277483497111167,Cascavel,32.0,0.45,0.95,0.012,0.007
2901,2016,01/25,12.903665770414818,Cascavel,32.0,0.45,0.95,0.012,0.007
2902,2017,01/25,13.946844673354523,Cascavel,32.0,0.45,0.95,0.012,0.007
2903,2018,01/25,13.948744033140901,Cascavel,32.0,0.45,0.95,0.012,0.007
2904,2019,01/25,14.338865543368751,Cascavel,32.0,0.45,0.95,0.012,0.007
2905,2020,01/25,13.538909675702902,Cascavel,32.0,0.45,0.95,0.012,0.007
2906,2021,01/25,14.170509183638003,Cascavel,32.0,0.45,0.95,0.012,0.007
2907,2022,01/25,13.120491300832,Cascavel,32.0,0.45,0.95,0.012,0.007
2908,2023,01/25,13.949005325390447,Cascavel,32.0,0.45,0.95,0.012,0.007
2909,2024,01/25,14.205103438881125,Cascavel,32.0,0.45,0.95,0.012,0.007
2910,2015,01/25,14.40543614032549,Foz do Iguaçu,32.0,0.45,0.95,0.012,0.007
2911,2016,01/25,13.521342819350089,Foz do Iguaçu,32.0,0.45,0.95,0.012,0.007
2912,2017,01/25,14.340861354102975,Foz do Iguaçu,32.0,0.45,0.95,0.012,0.007
2913,2018,01/25,14.23285108733139,Foz do Iguaçu,32.0,0.45,0.95,0.012,0.007
2914,2019,01/25,14.499773847739862,Foz do Iguaçu,32.0,0.45,0.95,0.012,0.007
2915,2020,01/25,13.994752038154084,Foz do Iguaçu,32.0,0.45,0.95,0.012,0.007
2916,2021,01/25,14.415355498816629,Foz do Iguaçu,32.0,0.45,0.95,0.012,0.007
2917,2022,01/25,13.58943007819536,Foz do Iguaçu,32.0,0.45,0.95,0.012,0.007
2918,2023,01/25,14.507518556065532,Foz do Iguaçu,32.0,0.45,0.95,0.012,0.007
2919,2024,01/25,14.144974471572702,Foz do Iguaçu,32.0,0.45,0.95,0.012,0.007
2920,2015,01/25,14.467795109908979,Guaíra,32.0,0.45,0.95,0.012,0.007
2921,2016,01/25,13.717360678113044,Guaíra,32.0,0.45,0.95,0.012,0.007
2922,2017,01/25,14.36588420361392,Guaíra,32.0,0.45,0.95,0.012,0.007
2923,2018,01/25,14.348390170972614,Guaíra,32.0,0.45,0.95,0.012,0.007
2924,2019,01/25,14.49322350263871,Guaíra,32.0,0.45,0.95,0.012,0.007
2925,2020,01/25,14.369365971749783,Guaíra,32.0,0.45,0.95,0.012,0.007
2926,2021,01/25,14.557866863369902,Guaíra,32.0,0.45,0.95,0.012,0.007
2927,2022,01/25,13.74221581033015,Guaíra,32.0,0.45,0.95,0.012,0.007
2928,2023,01/25,14.590899017128358,Guaíra,32.0,0.45,0.95,0.012,0.007
2929,2024,01/25,14.510129216928243,Guaíra,32.0,0.45,0.95,0.012,0.007
2930,2015,01/25,14.491333351931695,Marechal Cândido Rondon,32.0,0.45,0.95,0.012,0.007
2931,2016,01/25,13.794305094001798,Marechal Cândido Rondon,32.0,0.45,0.95,0.012,0.007
2932,2017,01/25,14.40950393682007,Marechal Cândido Rondon,32.0,0.45,0.95,0.012,0.007
2933,2018,01/25,14.435966147562114,Marechal Cândido Rondon,32.0,0.45,0.95,0.012,0.007
2934,2019,01/25,14.534858792323913,Marechal Cândido Rondon,32.0,0.45,0.95,0.012,0.007
2935,2020,01/25,13.24674232693782,Marechal Cândido Rondon,32.0,0.45,0.95,0.012,0.007
2936,2021,01/25,14.58657235614475,Marechal Cândido Rondon,32.0,0.45,0.95,0.012,0.007
2937,2022,01/25,13.762586871546265,Marechal Cândido Rondon,32.0,0.45,0.95,0.012,0.007
2938,2023,01/25,14.633080996717624,Marechal Cândido Rondon,32.0,0.45,0.95,0.012,0.007
2939,2024,01/25,14.494797300788294,Marechal Cândido Rondon,32.0,0.45,0.95,0.012,0.007
2940,2015,01/25,14.320069873143526,Matelândia,32.0,0.45,0.95,0.012,0.007
2941,2016,01/25,13.170193577103905,Matelândia,32.0,0.45,0.95,0.012,0.007
2942,2017,01/25,14.158490834759244,Matelândia,32.0,0.45,0.95,0.012,0.007
2943,2018,01/25,14.065530749543768,Matelândia,32.0,0.45,0.95,0.012,0.007
2944,2019,01/25,14.413126164591256,Matelândia,32.0,0.45,0.95,0.012,0.007
2945,2020,01/25,13.688798775150932,Matelândia,32.0,0.45,0.95,0.012,0.007
2946,2021,01/25,14.372162345677788,Matelândia,32.0,0.45,0.95,0.012,0.007
2947,2022,01/25,13.314744581012055,Matelândia,32.0,0.45,0.95,0.012,0.007
2948,2023,01/25,14.296987794666133,Matelândia,32.0,0.45,0.95,0.012,0.007
2949,2024,01/25,14.122377277059,Matelândia,32.0,0.45,0.95,0.012,0.007
2950,2015,01/25,14.405292658120505,Medianeira,32.0,0.45,0.95,0.012,0.007
2951,2016,01/25,13.521232679078004,Medianeira,32.0,0.45,0.95,0.012,0.007
2952,2017,01/25,14.340832580290064,Medianeira,32.0,0.45,0.95,0.012,0.007
2953,2018,01/25,14.232147607718304,Medianeira,32.0,0.45,0.95,0.012,0.007
2954,2019,01/25,14.499636917831419,Medianeira,32.0,0.45,0.95,0.012,0.007
2955,2020,01/25,13.994741143975107,Medianeira,32.0,0.45,0.95,0.012,0.007
2956,2021,01/25,14.39622367084089,Medianeira,32.0,0.45,0.95,0.012,0.007
2957,2022,01/25,13.588632889529116,Medianeira,32.0,0.45,0.95,0.012,0.007
2958,2023,01/25,14.507495726987825,Medianeira,32.0,0.45,0.95,0.012,0.007
2959,2024,01/25,14.144678120882439,Medianeira,32.0,0.45,0.95,0.012,0.007
2960,2015,01/25,14.493731776921758,Santa Helena,32.0,0.45,0.95,0.012,0.007
2961,2016,01/25,13.77664969522725,Santa Helena,32.0,0.45,0.95,0.012,0.007
2962,2017,01/25,14.433848940658283,Santa Helena,32.0,0.45,0.95,0.012,0.007
2963,2018,01/25,14.386126441583347,Santa Helena,32.0,0.45,0.95,0.012,0.007
2964,2019,01/25,14.533933825652293,Santa Helena,32.0,0.45,0.95,0.012,0.007
2965,2020,01/25,13.677918379792409,Santa Helena,32.0,0.45,0.95,0.012,0.007
2966,2021,01/25,13.62255221134224,Santa Helena,32.0,0.45,0.95,0.012,0.007
2967,2022,01/25,13.768198614289188,Santa Helena,32.0,0.45,0.95,0.012,0.007
2968,2023,01/25,14.657806558621731,Santa Helena,32.0,0.45,0.95,0.012,0.007
2969,2024,01/25,14.300873599501791,Santa Helena,32.0,0.45,0.95,0.012,0.007
2970,2015,01/25,14.40540683594669,São Miguel do Iguaçu,32.0,0.45,0.95,0.012,0.007
2971,2016,01/25,13.521320779500797,São Miguel do Iguaçu,32.0,0.45,0.95,0.012,0.007
2972,2017,01/25,14.340835538399553,São Miguel do Iguaçu,32.0,0.45,0.95,0.012,0.007
2973,2018,01/25,14.232711898314678,São Miguel do Iguaçu,32.0,0.45,0.95,0.012,0.007
2974,2019,01/25,14.499752400889292,São Miguel do Iguaçu,32.0,0.45,0.95,0.012,0.007
2975,2020,01/25,13.994748335854181,São Miguel do Iguaçu,32.0,0.45,0.95,0.012,0.007
2976,2021,01/25,14.411406913362491,São Miguel do Iguaçu,32.0,0.45,0.95,0.012,0.007
2977,2022,01/25,13.58926094626576,São Miguel do Iguaçu,32.0,0.45,0.95,0.012,0.007
2978,2023,01/25,14.507504879648,São Miguel do Iguaçu,32.0,0.45,0.95,0.012,0.007
2979,2024,01/25,14.144913676391297,São Miguel do Iguaçu,32.0,0.45,0.95,0.012,0.007
2980,2015,01/25,14.257359564515033,São Pedro do Iguaçu,32.0,0.45,0.95,0.012,0.007
2981,2016,01/25,13.021687666135275,São Pedro do Iguaçu,32.0,0.45,0.95,0.012,0.007
2982,2017,01/25,14.074619633506021,São Pedro do Iguaçu,32.0,0.45,0.95,0.012,0.007
2983,2018,01/25,14.069510098413023,São Pedro do Iguaçu,32.0,0.45,0.95,0.012,0.007
2984,2019,01/25,14.356757526374802,São Pedro do Iguaçu,32.0,0.45,0.95,0.012,0.007
2985,2020,01/25,13.697366849004954,São Pedro do Iguaçu,32.0,0.45,0.95,0.012,0.007
2986,2021,01/25,14.286545445922199,São Pedro do Iguaçu,32.0,0.45,0.95,0.012,0.007
2987,2022,01/25,13.113468872984221,São Pedro do Iguaçu,32.0,0.45,0.95,0.012,0.007
2988,2023,01/25,14.216256325316193,São Pedro do Iguaçu,32.0,0.45,0.95,0.012,0.007
2989,2024,01/25,14.157563047496692,São Pedro do Iguaçu,32.0,0.45,0.95,0.012,0.007
2990,2015,01/25,14.373047342558568,Toledo,32.0,0.45,0.95,0.012,0.007
2991,2016,01/25,13.367062064607884,Toledo,32.0,0.45,0.95,0.012,0.007
2992,2017,01/25,14.230615204944684,Toledo,32.0,0.45,0.95,0.012,0.007
2993,2018,01/25,14.239172505401225,Toledo,32.0,0.45,0.95,0.012,0.007
2994,2019,01/25,14.4593489597707,Toledo,32.0,0.45,0.95,0.012,0.007
2995,2020,01/25,14.197924646600477,Toledo,32.0,0.45,0.95,0.012,0.007
2996,2021,01/25,14.49395477638621,Toledo,32.0,0.45,0.95,0.012,0.007
2997,2022,01/25,13.40700602128385,Toledo,32.0,0.45,0.95,0.012,0.007
2998,2023,01/25,14.412843501507629,Toledo,32.0,0.45,0.95,0.012,0.007
2999,2024,01/25,14.456510124159404,Toledo,32.0,0.45,0.95,0.012,0.007
3000,2015,01/25,14.277483497111167,Cascavel,32.0,0.45,0.95,0.013,0.006
3001,2016,01/25,12.903665770414818,Cascavel,32.0,0.45,0.95,0.013,0.006
3002,2017,01/25,13.946844673354523,Cascavel,32.0,0.45,0.95,0.013,0.006
3003,2018,01/25,13.948744033140901,Cascavel,32.0,0.45,0.95,0.013,0.006
3004,2019,01/25,14.338865543368751,Cascavel,32.0,0.45,0.95,0.013,0.006
3005,2020,01/25,13.538909675702902,Cascavel,32.0,0.45,0.95,0.013,0.006
3006,2021,01/25,14.170509183638003,Cascavel,32.0,0.45,0.95,0.013,0.006
3007,2022,01/25,13.120491300832,Cascavel,32.0,0.45,0.95,0.013,0.006
3008,2023,01/25,13.949005325390447,Cascavel,32.0,0.45,0.95,0.013,0.006
3009,2024,01/25,14.205103438881125,Cascavel,32.0,0.45,0.95,0.013,0.006
3010,2015,01/25,14.40543614032549,Foz do Iguaçu,32.0,0.45,0.95,0.013,0.006
3011,2016,01/25,13.521342819350089,Foz do Iguaçu,32.0,0.45,0.95,0.013,0.006
3012,2017,01/25,14.340861354102975,Foz do Iguaçu,32.0,0.45,0.95,0.013,0.006
3013,2018,01/25,14.23285108733139,Foz do Iguaçu,32.0,0.45,0.95,0.013,0.006
3014,2019,01/25,14.499773847739862,Foz do Iguaçu,32.0,0.45,0.95,0.013,0.006
3015,2020,01/25,13.994752038154084,Foz do Iguaçu,32.0,0.45,0.95,0.013,0.006
3016,2021,01/25,14.415355498816629,Foz do Iguaçu,32.0,0.45,0.95,0.013,0.006
3017,2022,01/25,13.58943007819536,Foz do Iguaçu,32.0,0.45,0.95,0.013,0.006
3018,2023,01/25,14.507518556065532,Foz do Iguaçu,32.0,0.45,0.95,0.013,0.006
3019,2024,01/25,14.144974471572702,Foz do Iguaçu,32.0,0.45,0.95,0.013,0.006
3020,2015,01/25,14.467795109908979,Guaíra,32.0,0.45,0.95,0.013,0.006
3021,2016,01/25,13.717360678113044,Guaíra,32.0,0.45,0.95,0.013,0.006
3022,2017,01/25,14.36588420361392,Guaíra,32.0,0.45,0.95,0.013,0.006
3023,2018,01/25,14.348390170972614,Guaíra,32.0,0.45,0.95,0.013,0.006
3024,2019,01/25,14.49322350263871,Guaíra,32.0,0.45,0.95,0.013,0.006
3025,2020,01/25,14.369365971749783,Guaíra,32.0,0.45,0.95,0.013,0.006
3026,2021,01/25,14.557866863369902,Guaíra,32.0,0.45,0.95,0.013,0.006
3027,2022,01/25,13.74221581033015,Guaíra,32.0,0.45,0.95,0.013,0.006
3028,2023,01/25,14.590899017128358,Guaíra,32.0,0.45,0.95,0.013,0.006
3029,2024,01/25,14.510129216928243,Guaíra,32.0,0.45,0.95,0.013,0.006
3030,2015,01/25,14.491333351931695,Marechal Cândido Rondon,32.0,0.45,0.95,0.013,0.006
3031,2016,01/25,13.794305094001798,Marechal Cândido Rondon,32.0,0.45,0.95,0.013,0.006
3032,2017,01/25,14.40950393682007,Marechal Cândido Rondon,32.0,0.45,0.95,0.013,0.006
3033,2018,01/25,14.435966147562114,Marechal Cândido Rondon,32.0,0.45,0.95,0.013,0.006
3034,2019,01/25,14.534858792323913,Marechal Cândido Rondon,32.0,0.45,0.95,0.013,0.006
3035,2020,01/25,13.24674232693782,Marechal Cândido Rondon,32.0,0.45,0.95,0.013,0.006
3036,2021,01/25,14.58657235614475,Marechal Cândido Rondon,32.0,0.45,0.95,0.013,0.006
3037,2022,01/25,13.762586871546265,Marechal Cândido Rondon,32.0,0.45,0.95,0.013,0.006
3038,2023,01/25,14.633080996717624,Marechal Cândido Rondon,32.0,0.45,0.95,0.013,0.006
3039,2024,01/25,14.494797300788294,Marechal Cândido Rondon,32.0,0.45,0.95,0.013,0.006
3040,2015,01/25,14.320069873143526,Matelândia,32.0,0.45,0.95,0.013,0.006
3041,2016,01/25,13.170193577103905,Matelândia,32.0,0.45,0.95,0.013,0.006
3042,2017,01/25,14.158490834759244,Matelândia,32.0,0.45,0.95,0.013,0.006
3043,2018,01/25,14.065530749543768,Matelândia,32.0,0.45,0.95,0.013,0.006
3044,2019,01/25,14.413126164591256,Matelândia,32.0,0.45,0.95,0.013,0.006
3045,2020,01/25,13.688798775150932,Matelândia,32.0,0.45,0.95,0.013,0.006
3046,2021,01/25,14.372162345677788,Matelândia,32.0,0.45,0.95,0.013,0.006
3047,2022,01/25,13.314744581012055,Matelândia,32.0,0.45,0.95,0.013,0.006
3048,2023,01/25,14.296987794666133,Matelândia,32.0,0.45,0.95,0.013,0.006
3049,2024,01/25,14.122377277059,Matelândia,32.0,0.45,0.95,0.013,0.006
3050,2015,01/25,14.405292658120505,Medianeira,32.0,0.45,0.95,0.013,0.006
3051,2016,01/25,13.521232679078004,Medianeira,32.0,0.45,0.95,0.013,0.006
3052,2017,01/25,14.340832580290064,Medianeira,32.0,0.45,0.95,0.013,0.006
3053,2018,01/25,14.232147607718304,Medianeira,32.0,0.45,0.95,0.013,0.006
3054,2019,01/25,14.499636917831419,Medianeira,32.0,0.45,0.95,0.013,0.006
3055,2020,01/25,13.994741143975107,Medianeira,32.0,0.45,0.95,0.013,0.006
3056,2021,01/25,14.39622367084089,Medianeira,32.0,0.45,0.95,0.013,0.006
3057,2022,01/25,13.588632889529116,Medianeira,32.0,0.45,0.95,0.013,0.006
3058,2023,01/25,14.507495726987825,Medianeira,32.0,0.45,0.95,0.013,0.006
3059,2024,01/25,14.144678120882439,Medianeira,32.0,0.45,0.95,0.013,0.006
3060,2015,01/25,14.493731776921758,Santa Helena,32.0,0.45,0.95,0.013,0.006
3061,2016,01/25,13.77664969522725,Santa Helena,32.0,0.45,0.95,0.013,0.006
3062,2017,01/25,14.433848940658283,Santa Helena,32.0,0.45,0.95,0.013,0.006
3063,2018,01/25,14.386126441583347,Santa Helena,32.0,0.45,0.95,0.013,0.006
3064,2019,01/25,14.533933825652293,Santa Helena,32.0,0.45,0.95,0.013,0.006
3065,2020,01/25,13.677918379792409,Santa Helena,32.0,0.45,0.95,0.013,0.006
3066,2021,01/25,13.62255221134224,Santa Helena,32.0,0.45,0.95,0.013,0.006
3067,2022,01/25,13.768198614289188,Santa Helena,32.0,0.45,0.95,0.013,0.006
3068,2023,01/25,14.657806558621731,Santa Helena,32.0,0.45,0.95,0.013,0.006
3069,2024,01/25,14.300873599501791,Santa Helena,32.0,0.45,0.95,0.013,0.006
3070,2015,01/25,14.40540683594669,São Miguel do Iguaçu,32.0,0.45,0.95,0.013,0.006
3071,2016,01/25,13.521320779500797,São Miguel do Iguaçu,32.0,0.45,0.95,0.013,0.006
3072,2017,01/25,14.340835538399553,São Miguel do Iguaçu,32.0,0.45,0.95,0.013,0.006
3073,2018,01/25,14.232711898314678,São Miguel do Iguaçu,32.0,0.45,0.95,0.013,0.006
3074,2019,01/25,14.499752400889292,São Miguel do Iguaçu,32.0,0.45,0.95,0.013,0.006
3075,2020,01/25,13.994748335854181,São Miguel do Iguaçu,32.0,0.45,0.95,0.013,0.006
3076,2021,01/25,14.411406913362491,São Miguel do Iguaçu,32.0,0.45,0.95,0.013,0.006
3077,2022,01/25,13.58926094626576,São Miguel do Iguaçu,32.0,0.45,0.95,0.013,0.006
3078,2023,01/25,14.507504879648,São Miguel do Iguaçu,32.0,0.45,0.95,0.013,0.006
3079,2024,01/25,14.144913676391297,São Miguel do Iguaçu,32.0,0.45,0.95,0.013,0.006
3080,2015,01/25,14.257359564515033,São Pedro do Iguaçu,32.0,0.45,0.95,0.013,0.006
3081,2016,01/25,13.021687666135275,São Pedro do Iguaçu,32.0,0.45,0.95,0.013,0.006
3082,2017,01/25,14.074619633506021,São Pedro do Iguaçu,32.0,0.45,0.95,0.013,0.006
3083,2018,01/25,14.069510098413023,São Pedro do Iguaçu,32.0,0.45,0.95,0.013,0.006
3084,2019,01/25,14.356757526374802,São Pedro do Iguaçu,32.0,0.45,0.95,0.013,0.006
3085,2020,01/25,13.697366849004954,São Pedro do Iguaçu,32.0,0.45,0.95,0.013,0.006
3086,2021,01/25,14.286545445922199,São Pedro do Iguaçu,32.0,0.45,0.95,0.013,0.006
3087,2022,01/25,13.113468872984221,São Pedro do Iguaçu,32.0,0.45,0.95,0.013,0.006
3088,2023,01/25,14.216256325316193,São Pedro do Iguaçu,32.0,0.45,0.95,0.013,0.006
3089,2024,01/25,14.157563047496692,São Pedro do Iguaçu,32.0,0.45,0.95,0.013,0.006
3090,2015,01/25,14.373047342558568,Toledo,32.0,0.45,0.95,0.013,0.006
3091,2016,01/25,13.367062064607884,Toledo,32.0,0.45,0.95,0.013,0.006
3092,2017,01/25,14.230615204944684,Toledo,32.0,0.45,0.95,0.013,0.006
3093,2018,01/25,14.239172505401225,Toledo,32.0,0.45,0.95,0.013,0.006
3094,2019,01/25,14.4593489597707,Toledo,32.0,0.45,0.95,0.013,0.006
3095,2020,01/25,14.197924646600477,Toledo,32.0,0.45,0.95,0.013,0.006
3096,2021,01/25,14.49395477638621,Toledo,32.0,0.45,0.95,0.013,0.006
3097,2022,01/25,13.40700602128385,Toledo,32.0,0.45,0.95,0.013,0.006
3098,2023,01/25,14.412843501507629,Toledo,32.0,0.45,0.95,0.013,0.006
3099,2024,01/25,14.456510124159404,Toledo,32.0,0.45,0.95,0.013,0.006
3100,2015,01/25,14.277483497111167,Cascavel,32.0,0.45,0.95,0.013,0.007
3101,2016,01/25,12.903665770414818,Cascavel,32.0,0.45,0.95,0.013,0.007
3102,2017,01/25,13.946844673354523,Cascavel,32.0,0.45,0.95,0.013,0.007
3103,2018,01/25,13.948744033140901,Cascavel,32.0,0.45,0.95,0.013,0.007
3104,2019,01/25,14.338865543368751,Cascavel,32.0,0.45,0.95,0.013,0.007
3105,2020,01/25,13.538909675702902,Cascavel,32.0,0.45,0.95,0.013,0.007
3106,2021,01/25,14.170509183638003,Cascavel,32.0,0.45,0.95,0.013,0.007
3107,2022,01/25,13.120491300832,Cascavel,32.0,0.45,0.95,0.013,0.007
3108,2023,01/25,13.949005325390447,Cascavel,32.0,0.45,0.95,0.013,0.007
3109,2024,01/25,14.205103438881125,Cascavel,32.0,0.45,0.95,0.013,0.007
3110,2015,01/25,14.40543614032549,Foz do Iguaçu,32.0,0.45,0.95,0.013,0.007
