Municipio,Ano,DOY_semeadura,DOY_maturacao,rep,Tmin_F1,Tmin_F2,Tmin_F3,Tmin_F4,Tmax_F1,Tmax_F2,Tmax_F3,Tmax_F4,Tmed_F1,Tmed_F2,Tmed_F3,Tmed_F4,Chuva_F1,Chuva_F2,Chuva_F3,Chuva_F4,UR_F1,UR_F2,UR_F3,UR_F4,ETc_F1,ETc_F2,ETc_F3,ETc_F4,ETR_F1,ETR_F2,ETR_F3,ETR_F4,ARM_F1,ARM_F2,ARM_F3,ARM_F4,DEF_F1,DEF_F2,DEF_F3,DEF_F4,EXC_F1,EXC_F2,EXC_F3,EXC_F4,ISNA_F1,ISNA_F2,ISNA_F3,ISNA_F4,PA_F1,PA_F2,PA_F3,PA_F4,Amp_F1,Amp_F2,Amp_F3,Amp_F4,Pefetiva_F1,Pefetiva_F2,Pefetiva_F3,Pefetiva_F4,Latitude_F1,Longitude_F1,Altitude_F1,T_DEF_F1,T_DEF_F2,T_DEF_F3,T_DEF_F4,lat_lon_F1,ISNA_zarc_I_F1,ISNA_zarc_III_F1,ISNA_zarc_IV_F1,TmedMin_zarc_III_F1,TminMin_zarc_I_III_F1
Diamante D'Oeste,2005,46,145,0,25.80470588235294,24.505357142857143,21.104545454545455,17.831363636363637,35.26,34.1325,29.71363636363636,25.620454545454546,30.53235294117647,29.318928571428568,25.40909090909091,21.72590909090909,19.71,17.62,127.33,244.75,48.09176470588235,51.86785714285714,68.0030303030303,76.02590909090908,30.771436650095836,113.54686018598936,145.97797382516194,52.161117231497755,17.507913768548104,23.710877580051758,83.89660661380965,44.633130476238854,7.914879273713201,1.8240016936614443,42.035999537774806,54.623147016397894,13.263522881547734,89.8359826059376,62.08136721135229,7.527986755258901,0.0,0.0,3.221395542076986,187.52972204513804,0.5689664076341907,0.20882019583116102,0.5747209967052478,0.8556781918253644,8830.918449544708,-1649.3480447679462,-1298.631498485416,-1261.1473292826256,9.455294117647057,9.627142857142857,8.609090909090906,7.789090909090909,0.6405290797476827,0.15517822308021995,0.8722548797156436,4.692192441234876,-24.954209927107904,-54.10033095303145,369.0,467.6718168033731,3066.3266762971652,1844.6631702754994,192.87044248189454,1350.0310157279605,0.5097126634339754,0.5773162893884106,0.884630878044031,17.22,12.89
Diamante D'Oeste,2005,56,155,0,25.12235294117647,24.118928571428572,19.347272727272728,17.028636363636362,34.72882352941176,33.14678571428571,28.060000000000002,24.034545454545455,29.925588235294118,28.632857142857144,23.703636363636363,20.53159090909091,18.61,50.53,114.49,220.87,51.74764705882353,58.63107142857143,69.44121212121212,81.44590909090908,30.62519299975031,100.87676561629269,130.25638653010918,43.724363287097894,15.097796221147696,39.5035789367403,88.42466844064998,40.192193481070035,6.357998343483247,17.384419406742953,39.40423504153487,42.1476176304625,15.527396778602613,61.37318667955239,41.831718089459216,3.5321698060278592,5.202649879813502,0.0,4.045515924558095,177.93442393000234,0.4929861575491391,0.3916023545699412,0.678850924673934,0.9192173529701203,7839.04292338295,685.1600378659225,575.1407815604158,565.848502610559,9.606470588235293,9.02785714285714,8.712727272727275,7.005909090909093,0.6076696398338364,0.5009082090538286,0.8789588215203196,5.051417182446975,-24.954209927107904,-54.10033095303145,369.0,539.2482225952468,2034.3238674699774,1173.7980095902258,84.89409575614958,1350.0310157279605,0.45998168345953394,0.7457495535317261,0.9390096960758676,17.22,12.89
Diamante D'Oeste,2005,64,163,0,24.590000000000003,23.997857142857146,18.486363636363635,16.262727272727272,34.794117647058826,32.99892857142857,26.474242424242423,23.61727272727273,29.69205882352941,28.498392857142857,22.48030303030303,19.94,6.05,58.1,287.54,62.97,49.25705882352941,61.67178571428571,73.97090909090909,81.83227272727272,29.708623948271963,97.60293734465155,109.29616923326704,42.11077918864815,8.464773244827725,50.07752715665306,94.06497215071688,34.72930666106267,3.0800996044371973,11.102572447784132,55.720000000000006,52.56053622706172,21.243850703444238,47.525410187998496,15.231197082550151,7.381472527585482,0.0,0.0,148.85760029706725,31.400157111875615,0.2849264664552088,0.513073976245421,0.8606429009415442,0.8247129910724781,6616.726216568944,1783.9419362090512,1659.639449649642,1601.4568026442012,10.204117647058823,9.001071428571425,7.987878787878788,7.354545454545459,0.20364457170867736,0.5952689701831373,2.630833285531841,1.4953416016812837,-24.954209927107904,-54.10033095303145,369.0,739.1610406521922,1568.287616121606,403.23440397484666,174.33024981285752,1350.0310157279605,0.33771855097706494,0.8770466071139325,0.8012034482132672,13.31,9.82
Diamante D'Oeste,2005,74,173,0,24.228235294117646,22.101785714285715,17.026969696969697,17.573636363636364,33.48882352941176,30.616785714285715,25.043636363636367,23.786363636363635,28.858529411764707,26.359285714285715,21.03530303030303,20.68,11.95,123.31,250.39000000000001,150.35,53.298235294117646,67.4825,76.60363636363637,83.24318181818181,25.912236984059803,76.62939687110803,101.51878928682162,40.32593776800332,11.303526623754397,56.54587537866362,87.18416606573219,30.664128570107216,6.681168148094704,52.321467208683835,41.898773105892644,53.496774305528696,14.608710360305404,20.083521492444408,14.334623221089428,9.661809197896105,0.0,21.12382556074725,173.628528037059,108.08787023025673,0.4362234966710086,0.7379136165429405,0.8587983237212401,0.7604070795952504,6637.712814667168,4028.231595633122,3743.835068761892,3564.4357932342164,9.260588235294115,8.515,8.01666666666667,6.212727272727271,0.46117207122454046,1.6091735683031612,2.4664399739103637,3.7283695884512187,-24.954209927107904,-54.10033095303145,369.0,489.22852324855694,614.892873922422,358.99109135870145,229.8193069663196,1350.0310157279605,0.4903607539047031,0.8497419089454205,0.7659955137370671,13.31,9.82
Diamante D'Oeste,2005,84,183,0,24.382941176470588,19.400357142857143,17.357878787878786,17.206818181818182,33.13117647058824,27.98,24.98787878787879,22.68909090909091,28.757058823529412,23.69017857142857,21.17287878787879,19.947954545454547,43.15,97.75,237.99,160.33,62.37882352941177,68.88535714285715,79.89333333333333,85.42818181818183,23.413849115667787,64.6725592647936,96.14989911257125,33.567330250166165,16.20295353768434,50.957435660758385,75.4983906117314,32.50063263151564,12.732607968908754,32.70983985343005,25.287104179555172,51.00341087066159,7.2108955779834485,13.715123604035213,20.651508500839864,1.0666976186505266,21.17943849340691,26.81533245472032,169.91434506214347,102.11306067737794,0.6920243424154403,0.7879297841317772,0.7852154948528723,0.9682221490151053,6951.4312837270045,4740.143984327349,4231.089244327408,4204.198259625402,8.748235294117649,8.579642857142858,7.630000000000003,5.482272727272729,1.8429263717739353,1.5114602098824481,2.475197604953947,4.7763703221290985,-24.954209927107904,-54.10033095303145,369.0,238.905453905154,383.74915844090526,516.0373912058349,24.202399242072588,1350.0310157279605,0.6928405731534351,0.8029724479080185,0.9767401880743267,13.31,9.82
Diamante D'Oeste,2006,36,135,0,25.249411764705883,24.509285714285713,20.491515151515152,14.515909090909092,32.84058823529411,31.364285714285717,26.918181818181818,24.13409090909091,29.044999999999998,27.936785714285715,23.704848484848483,19.325,40.61,138.13,202.14000000000001,13.35,59.7235294117647,64.45964285714285,74.33575757575757,66.27,27.264935693397756,103.23037611178887,133.63868792510922,62.23172942072559,24.200069995615465,78.66668629280768,106.20995298266155,34.59654486320652,12.88092680498466,22.007535677004995,43.3596439139836,22.113099050777077,3.0648656977822926,24.563689818981178,27.428734942447676,27.63518455751907,11.57744764384432,50.33670483517197,74.57793878035986,0.0,0.8875894763791995,0.7620497885972924,0.7947545327755785,0.5559309565272105,10131.029370339731,6515.008499740663,5846.420517990488,5327.177644557743,7.5911764705882305,6.855000000000004,6.426666666666666,9.618181818181819,1.4894588586847013,1.3380751403096516,1.512585937040019,0.2145207938822592,-24.954209927107904,-54.10033095303145,369.0,100.65199237734564,770.4225856796169,738.3316742235234,666.9500564006705,1350.0310157279605,0.8970218208813828,0.7614494373837281,0.5294283805634589,19.54,15.27
Diamante D'Oeste,2006,46,145,0,24.77823529411765,23.6575,18.94363636363636,12.712727272727273,31.766470588235293,30.014999999999997,26.485151515151514,22.956818181818182,28.27235294117647,26.83625,22.714393939393936,17.83477272727273,103.24,152.34,95.49000000000001,17.23,62.42176470588236,70.50857142857143,69.83030303030303,68.17954545454546,24.68285531482055,88.31437768858528,135.94836199050312,52.979145353074564,22.18225876526854,75.4440133009511,89.64458100283417,22.511875081667803,25.383555555555546,40.14080216798237,20.813841436645042,15.531966354977234,2.500596549552011,12.870364387634185,46.30378098766894,30.467270271406758,62.5294513639724,62.13874008662208,25.17237972850316,0.0,0.8986909529850644,0.8542664883738665,0.6594016999564617,0.42491955903855233,9301.031101375649,7267.823215154613,6030.1190991053,5336.558388992596,6.9882352941176435,6.357499999999998,7.541515151515153,10.24409090909091,4.182660339868,1.724973939545634,0.7023990477110023,0.32522230936668145,-24.954209927107904,-54.10033095303145,369.0,79.43512674438661,386.30398709484,1226.3626551828038,699.4315841169993,1350.0310157279605,0.9103166819877981,0.6482696132866385,0.43577236386320956,15.265,11.01
Diamante D'Oeste,2006,56,155,0,24.04235294117647,22.669642857142858,16.24969696969697,15.151363636363635,31.112941176470585,28.50714285714286,25.054848484848485,25.04818181818182,27.57764705882353,25.588392857142857,20.652272727272727,20.099772727272725,79.52,142.94,98.63,18.369999999999997,63.167647058823526,74.45464285714286,67.83090909090909,69.12181818181818,25.13640565149767,76.65584797537123,128.4438905888242,52.05960820673925,20.147263583486186,59.32934471443819,78.25388340223232,16.957124797853552,16.18571784393059,20.509233611436947,17.777478256389667,19.190353458536112,4.989142068011484,17.32650326093304,50.19000718659188,35.102483408885696,49.15905363959294,79.28713951805545,23.107871952814975,0.0,0.8015172838478511,0.7739702355585465,0.6092456639509574,0.32572517124050127,8211.094045247577,5427.16656596668,4366.822131910743,3777.934482867282,7.070588235294114,5.837500000000002,8.805151515151515,9.896818181818185,3.1635390159794805,1.8646979164058717,0.7678839339718796,0.3528647378030393,-24.954209927107904,-54.10033095303145,369.0,155.2268836830961,493.9291036741698,1257.5030255135161,879.2533866954797,1350.0310157279605,0.7599797149906568,0.599460963778292,0.3294972153623085,15.265,10.75
Diamante D'Oeste,2006,64,163,0,24.35705882352941,21.04642857142857,14.89878787878788,15.935,31.608823529411765,26.990714285714287,24.448181818181816,25.36409090909091,27.98294117647059,24.018571428571427,19.67348484848485,20.649545454545457,40.330000000000005,189.76000000000002,30.79,21.639999999999997,64.25117647058823,74.66107142857142,67.87818181818182,70.675,25.33971625548643,73.06381004201313,120.32893284766556,51.3233983259345,19.1649777895538,53.95261384831116,62.08032882463009,17.56918253003366,25.383555555555546,44.80995132739266,13.519622502762578,17.590439972728916,6.174738465932629,19.111196193701964,58.248604023035476,33.75421579590084,3.829911099335097,116.38099037985172,0.0,0.0,0.7563217202719977,0.738431431611455,0.5159218764386679,0.34232305543095115,7534.116335557696,4578.08429961083,3470.0090709802275,3013.5800782943957,7.251764705882355,5.944285714285716,9.549393939393935,9.429090909090908,1.5915726756122597,2.5971818317561635,0.255881933557739,0.42164004539553207,-24.954209927107904,-54.10033095303145,369.0,195.17621850993518,515.8248361224402,1424.072461810448,856.1449980123012,1350.0310157279605,0.7861510572247193,0.4459804900773596,0.3586493511208903,15.265,8.99
Diamante D'Oeste,2006,74,173,0,23.438235294117646,19.639999999999997,13.923333333333334,16.92909090909091,29.03764705882353,27.047500000000003,23.87909090909091,25.78227272727273,26.23794117647059,23.34375,18.901212121212122,21.355681818181818,133.34,95.49000000000001,17.45,49.58,75.09705882352942,71.04035714285713,67.58878787878787,70.055,19.61056903849396,73.66377252880626,111.09215382671884,50.60911371677166,16.976493081960164,51.8979278919372,35.606154335884646,20.710074970746316,20.06164383783196,25.245135254420266,7.088980918535619,35.958905947789304,2.6340759565337946,21.765844636869062,75.4859994908342,29.899038746025347,102.06162200787755,38.408580691474505,0.0,0.0,0.8656807994014186,0.7045244373228711,0.32051007302840673,0.40921631401506015,7326.697284376343,4079.4072803772046,2693.4492028617583,2375.2000332457847,5.599411764705884,7.407500000000006,9.955757575757575,8.85318181818182,6.799394741593901,1.2962952713650198,0.1570767997460779,0.979665446770497,-24.954209927107904,-54.10033095303145,369.0,76.48736795196132,588.711682815716,1802.53704420522,770.86517123332,1350.0310157279605,0.8297215048068727,0.29431367749006465,0.4539581459624156,15.315000000000001,8.99
Diamante D'Oeste,2006,84,183,0,21.231176470588235,17.00642857142857,15.00878787878788,15.336818181818181,27.063529411764705,25.53142857142857,24.71030303030303,24.247727272727275,24.14735294117647,21.26892857142857,19.859545454545454,19.792272727272728,39.89,98.33,26.4,65.42,76.34176470588235,67.64321428571428,69.65727272727273,70.92318181818182,17.27286752448674,70.47703146882377,104.5924034490558,47.56522662688736,13.140208176031202,42.44781190657623,32.674887270817614,23.136104575238292,11.756575223815982,20.41903628976761,14.144149018949996,54.60704276124404,4.132659348455538,28.02921956224754,71.91751617823817,24.429122051649063,23.041661044597262,47.219727027472146,0.0,1.8210016824676636,0.7607427172936454,0.6022928466468321,0.312402107546297,0.48640795421250177,6350.624377383669,2562.0912626669297,1681.2469864250158,1508.5519705785978,5.83235294117647,8.524999999999999,9.701515151515151,8.910909090909094,2.3094023006573905,1.3952063239709136,0.25240838846254016,1.3753745044288261,-24.954209927107904,-54.10033095303145,369.0,111.84434782573081,715.6260171664114,1777.103617950986,592.3506890205542,1350.0310157279605,0.686665870066829,0.30992031762117284,0.5068733091049655,15.315000000000001,8.99
Diamante D'Oeste,2007,36,135,0,23.685882352941178,23.975714285714286,22.70030303030303,17.118636363636366,29.501176470588234,29.930714285714284,30.2869696969697,24.354999999999997,26.593529411764706,26.953214285714285,26.493636363636362,20.73681818181818,117.75,123.17,126.95,163.78,74.80470588235295,73.06214285714286,72.14272727272727,80.9809090909091,22.791004749948694,95.37911603255147,158.16286361237965,50.90661337979894,19.87629388667922,83.16272680821194,107.18069368120658,43.77582623108816,25.383555555555546,37.21250003368749,30.339148684614926,46.1874656509341,2.9147108632694723,12.216389224339519,50.98216993117307,7.130787148710785,80.53859500220968,28.178328713656118,26.64265766786599,104.15585680259267,0.8721113485233233,0.8719175671520142,0.6776603004854636,0.8599241498248936,10136.973283518566,8189.420983716427,6869.533234171831,6677.082092555278,5.815294117647056,5.954999999999998,7.58666666666667,7.236363636363631,5.166512020505154,1.2913728405489093,0.8026536514356802,3.2172637134214104,-24.954209927107904,-54.10033095303145,369.0,85.98739953805328,365.6452554767849,1544.0954357911985,173.67032100685114,1350.0310157279605,0.8902362455013031,0.7258833395811483,0.8400843178734756,21.97,18.75
Diamante D'Oeste,2007,46,145,0,23.634117647058826,23.881071428571428,21.068181818181817,15.511818181818182,29.406470588235294,31.040357142857143,28.064545454545453,22.013636363636365,26.52029411764706,27.460714285714285,24.566363636363636,18.762727272727272,124.16,72.3,222.41,174.22,77.89,69.05892857142858,76.97636363636363,81.21909090909091,22.610448764458518,99.86582121377131,129.62452693465085,43.45686421814586,20.753081271215045,65.91117565823366,104.93289016009034,36.77473566731315,25.383555555555546,12.437874228344935,36.44512807160054,51.817871371324394,1.8573674932434738,33.95464555553766,24.691636774560514,6.682128550832706,84.19567559108266,19.334505668976956,93.46985599665405,122.072521032963,0.9178535767868934,0.6599973329928882,0.809514160950353,0.8462353722236012,9503.918428511215,4656.882009443438,4213.346970981418,4083.774225244263,5.772352941176468,7.159285714285716,6.996363636363636,6.501818181818184,5.4912665066235995,0.7239714160587102,1.7158018259316479,4.009032937246601,-24.954209927107904,-54.10033095303145,369.0,54.61862256160853,1053.964324703016,692.9595626067796,147.09794805310364,1350.0310157279605,0.9146141103248739,0.8436852748927882,0.8948828315178328,17.05,14.22
Diamante D'Oeste,2007,56,155,0,24.511764705882353,23.264999999999997,18.87242424242424,12.674090909090909,31.086470588235297,30.172857142857143,26.21818181818182,19.10727272727273,27.79911764705882,26.71892857142857,22.54530303030303,15.890681818181816,74.47,128.57,206.6,117.67,71.81470588235294,70.14428571428572,79.30060606060606,80.08227272727272,25.154237610351498,87.93768112564076,117.48621152074412,35.287383556051395,22.43264423125585,60.09206722548828,97.03175132341337,31.54879292298201,22.79444200960217,45.37618445894329,43.68214466449842,44.34922709444146,2.7215933790956477,27.845613900152486,20.45446019733075,3.7385906330693888,37.29135820358643,45.89619032517061,111.26228847103151,85.45412464707495,0.8918037818814412,0.6833483264089244,0.8258990571525989,0.8940530507984273,8350.791745448842,4384.353472438469,4002.6934357745617,3917.878804152667,6.574705882352944,6.9078571428571465,7.3457575757575775,6.43318181818182,2.960534966456468,1.4620581115427174,1.7585042306306844,3.3346195762315425,-24.954209927107904,-54.10033095303145,369.0,84.60473253239277,840.1817302644581,536.2787564463807,71.43427084168403,1350.0310157279605,0.9059044400718196,0.8051486913462863,0.920480603093101,12.345,9.39
Diamante D'Oeste,2007,64,163,0,23.71,22.927142857142858,17.857272727272726,11.901363636363635,29.840588235294117,30.320714285714285,24.90878787878788,18.992272727272727,26.77529411764706,26.62392857142857,21.383030303030303,15.44681818181818,63.61,123.15,269.44,16.77,70.04117647058824,72.13142857142857,80.9039393939394,79.40772727272727,22.47912159173935,80.62479283835515,102.9899834207086,36.60711914723372,17.402644557456014,61.44100103617933,83.08591201421636,29.529163128285887,18.468269934387173,40.94391939448293,55.720000000000006,34.05773821552966,5.076477034283338,19.183791802175822,19.904071406492235,7.077956018947835,33.361708235529,39.23334950372491,171.57800738026657,8.903098656184461,0.7741692435104384,0.7620608856553908,0.8067377938572418,0.8066508323017629,7400.911529705914,4759.462027624366,4299.549961868681,4133.2870805478215,6.130588235294116,7.393571428571427,7.051515151515154,7.090909090909092,2.829736906773771,1.5274457851557368,2.6161767489499628,0.45810761378274845,-24.954209927107904,-54.10033095303145,369.0,151.48506086597612,581.666270150401,495.7862925885622,134.4264710634988,1350.0310157279605,0.7455966330108103,0.8522581660128576,0.7828280449956297,12.345,9.39
Diamante D'Oeste,2007,74,173,0,23.295294117647057,21.47107142857143,14.836060606060606,14.535454545454543,30.661176470588234,28.35214285714286,21.735757575757575,21.973636363636363,26.978235294117646,24.911607142857143,18.28590909090909,18.254545454545454,45.68,222.32,174.52,5.94,69.34117647058824,75.58178571428572,80.38545454545455,81.195,22.86659811933575,70.36652642827272,87.65215002071619,38.41414857402029,13.017919185734492,59.20855312770962,71.32343988798799,22.055895559001883,8.36816963554778,47.263119144277034,37.784561666060085,21.6686661070582,9.848678933601258,11.157973300563107,16.3287101327282,16.35825301501841,32.34235562316217,124.21649736356113,112.67511759022896,0.0,0.5692984639777563,0.8414306650202942,0.8137101014764728,0.5741607292558454,6133.757977763737,4674.819092573045,4239.383305387405,3878.3241263531813,7.365882352941178,6.881071428571428,6.8996969696969686,7.438181818181819,1.9976736269035786,3.159456794085455,1.9910521300247968,0.15463052600408947,-24.954209927107904,-54.10033095303145,369.0,301.9720827853129,316.352453013751,354.91688496979646,359.4503032963727,1350.0310157279605,0.5820637948721583,0.832948905996047,0.5512078972293674,9.395,4.97
Diamante D'Oeste,2007,84,183,0,23.69470588235294,19.845,13.063333333333333,14.15090909090909,31.20705882352941,27.134642857142858,19.936363636363637,21.957272727272727,27.45088235294118,23.489821428571428,16.499848484848485,18.05409090909091,84.02,205.5,119.75,1.25,69.55529411764707,79.60285714285715,80.65151515151516,78.4709090909091,21.60088168452846,63.69752950364513,75.65217757691406,40.339061898946184,14.437723414608884,48.84075638051814,62.140934207018546,16.220436870062954,21.179656766022166,55.71999999999998,29.693102454004112,14.72266558394116,7.163158269919577,14.856773123126993,13.511243369895514,24.11862502888323,54.22650482160747,122.11890038550406,83.63596333897732,0.0,0.6683858383868583,0.7667606069042785,0.8214031135302232,0.4021024809822535,5817.716765171793,3782.335673904583,3444.578986433121,3032.6779404233157,7.51235294117647,7.289642857142859,6.873030303030305,7.806363636363637,3.889656044002082,3.226184776730472,1.5829022221898712,0.030987334388969886,-24.954209927107904,-54.10033095303145,369.0,223.5411014916314,403.13323270564985,269.3650610016442,529.5792275660151,1350.0310157279605,0.69373452264784,0.7814145729264078,0.3870156120012454,9.395,4.97
Diamante D'Oeste,2008,36,135,0,24.449411764705882,23.162499999999998,21.136666666666667,15.675454545454546,32.42058823529412,30.693214285714284,29.416969696969698,23.25227272727273,28.435,26.927857142857142,25.276818181818182,19.463863636363637,43.54,104.43,88.5,95.03,58.919411764705885,64.5625,64.11212121212121,75.46545454545455,29.098363813090156,105.52281658096295,160.4651926593267,50.201179626946946,17.3002589850515,73.94216890247637,68.2746332001114,43.65041808628042,6.963683062210106,20.836443290830196,41.061810090718794,47.604972365438556,11.798104828038657,31.58064767848657,92.1905594592153,6.550761540666523,24.7646941661599,16.615070868903537,0.0,44.836419638999814,0.5945440470872395,0.7007220930815834,0.425479395678419,0.8695098085474029,8789.17385712766,4843.565523872811,3452.20142794952,3362.105742896308,7.971176470588237,7.530714285714286,8.280303030303031,7.576818181818183,1.4963040629938493,0.9896437887428405,0.5515214766101246,1.8929834060909174,-24.954209927107904,-54.10033095303145,369.0,382.5014985866768,969.3115864774336,2711.9668939584194,152.32009391490726,1350.0310157279605,0.624598520491989,0.41831100366482826,0.9069581779231927,17.305,12.8
Diamante D'Oeste,2008,46,145,0,25.254117647058823,22.8175,19.189999999999998,15.569545454545455,32.06294117647059,31.265357142857145,27.414848484848484,23.75909090909091,28.658529411764704,27.041428571428572,23.302424242424244,19.66431818181818,61.32,59.18,155.66,16.48,63.56470588235294,61.71,68.11484848484848,74.75045454545455,26.9116150301821,105.0516474619358,135.9996927295741,48.810114811183446,18.822396653854,67.9151856937913,74.80252944008768,39.418618184050786,21.368632396735315,11.640108668716259,55.720000000000006,30.52125689571101,8.089218376328102,37.1364617681445,61.19716328948642,9.391496627132659,26.72027616696347,0.9933380342277438,36.77757922862856,2.260124920238212,0.6994153503141365,0.646493294818623,0.5500198415067549,0.8075911793393106,8659.563207991032,4067.742721040855,3152.5409638790006,3031.2256260901063,6.8088235294117645,8.447857142857146,8.224848484848486,8.189545454545456,2.278570049817819,0.5633419506480672,1.1445614094843513,0.3376349361961361,-24.954209927107904,-54.10033095303145,369.0,259.36413296383284,1161.084740203098,1677.710959283802,223.1334221364655,1350.0310157279605,0.6999820031492103,0.6246316617096502,0.793006035676986,15.055,10.96
Diamante D'Oeste,2008,56,155,0,23.472352941176467,21.8,17.26757575757576,15.49909090909091,30.746470588235297,30.812142857142856,24.66030303030303,23.99318181818182,27.109411764705882,26.306071428571432,20.96393939393939,19.746136363636364,79.92,28.77,167.92,43.06,65.74411764705883,59.198214285714286,74.88333333333334,73.81045454545455,24.9878617757891,100.95529813658185,109.37238818444288,49.527092487285536,17.83133825753624,46.39078301691006,89.24836715375366,31.841164017874274,25.383555555555546,5.215974741306675,45.80523826744418,55.720000000000006,7.156523518252859,54.56451511967178,20.124021030689217,17.685928469411262,42.265685544400235,2.5467977973388063,38.08236932010882,1.3040742495699043,0.7136000037751584,0.45951806267907047,0.8160045568653711,0.642903962635167,7913.887083096537,1497.9175494798926,1360.1125478320475,1262.9743875918452,7.27411764705883,9.012142857142855,7.392727272727271,8.494090909090911,3.1983528929808234,0.2849776141622328,1.5353052336831474,0.8694231346419993,-24.954209927107904,-54.10033095303145,369.0,220.03783986797572,1681.2496347980582,496.2644568049872,424.34169738994257,1350.0310157279605,0.7573095639929666,0.8654867925192974,0.6264772212463061,15.055,10.96
Diamante D'Oeste,2008,65,164,0,22.328823529411764,21.318214285714284,16.402727272727272,14.636363636363637,30.74058823529412,29.923928571428572,24.216969696969695,22.44681818181818,26.534705882352938,25.62107142857143,20.309848484848487,18.541590909090907,49.33,76.62,105.21,94.61000000000001,62.63647058823529,62.050000000000004,75.45636363636363,75.36363636363636,24.97253594215338,85.97676409750406,103.20698583928322,43.15245157020599,20.131467355667137,46.22758271071514,83.93466662896653,29.48152765552324,15.028493750345774,45.42091103963064,27.00024625390364,55.720000000000006,4.841068586486244,39.74918138678891,19.272319210316695,13.670923914682747,19.872099092320404,0.0,39.695998156760474,36.408718598380396,0.8061442939675754,0.537675303274843,0.813265361316451,0.6831947336192216,7632.856845550327,2339.569506151937,2121.1301729487714,1986.733131054903,8.411764705882355,8.605714285714289,7.814242424242423,7.810454545454544,1.9753700671116652,0.8911710135206672,1.0194077381916369,2.192459444536453,-24.954209927107904,-54.10033095303145,369.0,148.81729603599098,1189.4516645910296,466.71717030656635,306.86874349035367,1350.0310157279605,0.7949753552742629,0.776167734593839,0.7308834174318344,15.055,10.96
Diamante D'Oeste,2008,75,174,0,22.81235294117647,19.868214285714284,14.922121212121212,12.679545454545455,31.178823529411762,28.298928571428572,23.00969696969697,20.04090909090909,26.995588235294118,24.083571428571428,18.96590909090909,16.360227272727272,23.95,93.74,101.94,83.42,61.836470588235294,66.83142857142857,74.35757575757576,78.57818181818182,24.45783363297214,73.75777236994841,96.94770384294054,33.78611668156154,16.878051457971953,49.482096504558825,70.36511728624949,30.080700174080487,6.4133197655312895,37.41506015570316,33.463305440722365,48.30963159362765,7.579782175000186,24.275675865389587,26.582586556691062,3.7054165074810492,8.707073220941204,13.256163105269291,35.52663742873131,38.49297367301424,0.6900877531204679,0.670872979411179,0.7258048875530254,0.8903272446962438,6406.395794459423,3243.6188536446484,2798.926635489538,2737.5334362880963,8.366470588235291,8.430714285714288,8.08757575757576,7.3613636363636346,0.979236360808035,1.270916907981254,1.0514947333373381,2.469061501984503,-24.954209927107904,-54.10033095303145,369.0,236.32869082571165,686.9756173378124,611.6572613402018,74.25991537038156,1350.0310157279605,0.6716456469577489,0.6916944311430324,0.9145972486808913,11.52,7.04
