Fase,Tmin,Tmax,Tmed,Chuva,UR,ETc,ETR,ARM,DEF,EXC,N,PP,Data semeadura,Data maturação,ISNA,PA,Municipio,Ano
3,16.67060606060606,26.520909090909093,21.595757575757574,50.36,75.26575757575758,97.4269904627854,62.738545935625055,13.08558175608076,34.68844452716034,10.599994981603473,10.94758421080101,2386.562090777593,2011-03-05,2011-06-12,0.6439544692657787,3378.9323038634943,Medianeira,2011
4,12.122727272727273,23.66818181818182,17.895454545454545,41.910000000000004,71.485,36.83320869303823,21.4946453462219,33.50093640985886,15.338563346816331,0.0,10.52609114190664,1095.3766595997192,2011-03-05,2011-06-12,0.5835670067561766,3097.5125252102694,Medianeira,2011
1,22.382941176470588,32.198235294117644,27.290588235294116,70.2,70.61117647058825,18.84880505413982,13.08931261740552,21.196330279254536,5.759492436734298,40.97967273112371,11.949320540987223,2034.4310619686366,2011-03-15,2011-06-22,0.6944372643151018,6872.884321204404,Medianeira,2011
2,19.054642857142856,28.97357142857143,24.014107142857142,94.15,75.29107142857143,64.88160027700441,51.13761609432852,32.01507404021141,13.74398418267588,32.19364014471459,11.393787132407754,2497.664318197778,2011-03-15,2011-06-22,0.7881682306848544,4689.041452115825,Medianeira,2011
3,15.294545454545455,25.58121212121212,20.437878787878788,27.540000000000003,73.57606060606061,86.90866210052009,42.902008357788674,16.65306568242274,44.006653742731416,0.0,10.766716854057128,2156.3749662124787,2011-03-15,2011-06-22,0.49364479121963073,3501.881170382868,Medianeira,2011
4,13.138181818181819,24.31590909090909,18.727045454545454,32.09,72.19681818181817,36.10835514984479,21.78399995661286,26.959065725809882,14.324355193231932,0.0,10.45565456848797,1141.4234867326636,2011-03-15,2011-06-22,0.6032952724158218,3224.038607237088,Medianeira,2011
1,20.248823529411766,30.204705882352943,25.226764705882353,72.12,74.0564705882353,17.000764280882393,12.963292908191656,8.877087986963778,4.037471372690735,56.17168762426373,11.697271520828407,1763.6308877233241,2011-03-25,2011-07-02,0.7625123608571568,6275.322569606873,Medianeira,2011
2,17.85607142857143,27.36785714285714,22.611964285714286,82.15,76.56392857142858,57.01543827874875,40.61367770307257,16.93824702579187,16.401760575676185,33.47516325809934,11.164144904827397,2232.289890348082,2011-03-25,2011-07-02,0.7123277296319658,3567.4681332710097,Medianeira,2011
3,14.016969696969698,24.73212121212121,19.374545454545455,46.65,72.50878787878787,78.64369025537334,34.96303475850127,28.625212267290607,43.68065549687206,0.0,10.620521291321428,1930.787131007616,2011-03-25,2011-07-02,0.4445752055246723,2576.738005911344,Medianeira,2011
4,12.876818181818182,22.05409090909091,17.465454545454545,75.73,78.35409090909091,31.956922857282827,21.399576943552393,49.84,10.557345913730432,33.11563532373821,10.436091434479492,1007.3122958199441,2011-03-25,2011-07-02,0.6696382201478306,2406.4868551422232,Medianeira,2011
1,24.694117647058825,36.07058823529412,30.38235294117647,32.24,50.10411764705882,28.619188686297804,14.276961659131539,22.704888888888878,14.342227027166265,0.021351454122406466,12.872979971551883,2405.900403718548,2012-02-05,2012-05-14,0.4988597620856741,8347.213249341099,Medianeira,2012
2,22.385714285714283,33.60357142857143,27.994642857142857,38.830000000000005,62.112500000000004,98.6728318697248,41.82764898122043,4.049451971159556,56.845182888504375,15.657787936508901,12.338780170665663,3544.443909220734,2012-02-05,2012-05-14,0.42390238719857964,1133.9988096064076,Medianeira,2012
3,18.115454545454543,30.10878787878788,24.112121212121213,125.06,67.71212121212122,124.79922705150537,77.56556342706394,46.23985206806964,47.23366362444143,5.304036476025987,11.575984052660175,3177.2827137129425,2012-02-05,2012-05-14,0.6215227871167196,919.4024551700121,Medianeira,2012
4,14.120909090909093,23.736818181818183,18.928863636363637,80.09,78.43772727272727,42.51555493877128,36.383429235755585,44.20976494192171,6.132125703015696,45.736657890392344,10.95068680211478,1312.341559027031,2012-02-05,2012-05-14,0.8557674782359805,892.8809082449718,Medianeira,2012
1,24.24705882352941,32.56,28.40352941176471,63.790000000000006,66.21176470588235,21.77775482477001,17.28617210363538,20.374840035572507,4.4915827211346295,31.096818486836618,12.644465770085626,2391.221968193622,2012-02-15,2012-05-24,0.7937536372654032,8863.318032825318,Medianeira,2012
2,19.7275,33.31071428571429,26.51910714285714,43.66,55.88428571428572,91.55621507208886,41.14408572855375,22.890754307018753,50.41212934353512,0.0,12.0883197536113,3095.047685775661,2012-02-15,2012-05-24,0.449386048736921,1542.9181877924448,Medianeira,2012
3,17.336666666666666,27.74939393939394,22.543030303030303,143.69,74.35575757575756,105.03845189297866,75.15321857632182,40.793048471880155,29.88523331665684,50.634487258816776,11.336748372661482,2787.1736866020274,2012-02-15,2012-05-24,0.7154829228908834,1323.424901287844,Medianeira,2012
4,15.100909090909092,24.887727272727272,19.994318181818183,61.86,76.27818181818182,44.93063704825519,31.717186313279374,49.84,13.213450734975819,21.095862158600774,10.766326019787863,1386.8334747192164,2012-02-15,2012-05-24,0.7059144583063743,1245.5848754906303,Medianeira,2012
1,22.204117647058826,33.56117647058824,27.88264705882353,25.770000000000003,65.18941176470588,23.785844975339156,13.866818087396686,4.3668054277136985,9.919026887942472,14.735487596000729,12.402182667819885,2111.674047548583,2012-02-25,2012-06-03,0.5829861458263776,7367.468008224565,Medianeira,2012
2,18.833214285714288,31.71607142857143,25.274642857142855,54.58,59.27321428571429,77.33534880199815,41.30262505066284,17.64418037705085,36.03272375133531,0.0,11.836136487494432,2940.999233417345,2012-02-25,2012-06-03,0.5340717497299977,2218.40079123613,Medianeira,2012
3,16.316969696969696,25.96151515151515,21.139242424242425,151.02,78.07606060606061,94.39893697906578,77.48727329357907,39.26440928659761,16.911663685486726,51.91249779687418,11.112195803896288,2425.2732238582525,2012-02-25,2012-06-03,0.8208490028946288,2019.6864343714815,Medianeira,2012
4,15.350909090909092,24.253636363636364,19.802272727272726,86.3,80.08500000000001,36.43238895107843,27.327803200192097,49.84,9.104585750886331,48.39660608640551,10.616344135673183,1364.4886969011857,2012-02-25,2012-06-03,0.7500963836570805,1918.7410456058474,Medianeira,2012
1,22.486470588235292,35.205882352941174,28.846176470588233,5.89,53.55823529411765,24.689547259680626,5.742536134826576,5.092450660342395,18.94701112485405,0.0,12.177126453248935,2065.845129847394,2012-03-05,2012-06-12,0.23258977065992825,5440.490160775354,Medianeira,2012
2,17.951071428571428,30.209285714285716,24.080178571428572,91.73,66.81071428571428,67.62990679749771,50.285528055394025,36.059417723247435,17.344378742103682,10.47750488170093,11.611774708792051,2692.075107343972,2012-03-05,2012-06-12,0.7435398100719337,3347.5864508740187,Medianeira,2012
3,14.786060606060605,24.596666666666668,19.691363636363636,108.32000000000001,77.09242424242424,88.60181971785255,68.3235918928071,24.07931916058898,20.278227825045445,51.976506669851354,10.928151344695264,2096.470228725694,2012-03-05,2012-06-12,0.7711307974303426,2964.5067301017557,Medianeira,2012
4,13.12409090909091,21.58590909090909,17.355,112.49,84.32227272727272,27.919741027102408,25.659612875195347,47.94662246087603,2.26012815190706,62.96308382451761,10.516856868991608,995.8379218205611,2012-03-05,2012-06-12,0.9190491004299397,2916.5108327851085,Medianeira,2012
1,17.798823529411763,31.580000000000002,24.68941176470588,43.059999999999995,55.31882352941176,20.520411841405114,13.214740334439538,14.02713810609006,7.305671506965576,21.071006042626834,11.923992771790767,1727.3068899642997,2012-03-15,2012-06-22,0.643980268845066,6150.207076138339,Medianeira,2012
2,18.607142857142858,28.7725,23.68982142857143,142.96,74.74107142857143,53.19243453074789,45.32333744253493,49.839999999999975,7.869097088212963,61.82380066355515,11.370136117409487,2580.5417126842117,2012-03-15,2012-06-22,0.8520636034497683,4785.447866815876,Medianeira,2012
3,14.77909090909091,24.07939393939394,19.429242424242425,82.32000000000001,78.54454545454544,82.45713922523146,60.989029853544636,43.32443350812193,21.46810937168681,27.84653663833341,10.750414274698551,1972.9289452536707,2012-03-15,2012-06-22,0.7396452317725125,4162.490781701091,Medianeira,2012
4,12.65318181818182,20.924545454545452,16.788863636363637,124.34,85.82545454545455,27.15940995737943,25.510932716352045,49.5212407682948,1.648477241027386,92.63226002347508,10.451363931761732,890.7052841802393,2012-03-15,2012-06-22,0.9393036430609392,4111.961176452755,Medianeira,2012
1,17.07294117647059,30.450588235294116,23.761764705882353,37.76,62.35823529411764,17.13211517887475,9.680175033773109,14.850497738821984,7.4519401451016405,18.42886365928579,11.672307019609342,1633.5535817758698,2012-03-25,2012-07-02,0.5650309335831181,5396.081270098392,Medianeira,2012
2,16.103571428571428,26.030714285714286,21.06714285714286,128.89,77.92999999999999,51.48569433204317,41.20097896392739,22.984543180146602,10.284715368115778,79.55497559474799,11.142139734698768,2046.153611205033,2012-03-25,2012-07-02,0.8002413000048662,3779.210000723974,Medianeira,2012
3,13.696969696969697,22.716060606060605,18.206515151515152,130.24,80.15333333333334,68.44613897128156,50.49938772380206,45.66147125374557,17.946751247479497,57.06368420259898,10.608088973365,1684.1625773722046,2012-03-25,2012-07-02,0.737797463564606,3283.750776768057,Medianeira,2012
4,14.97090909090909,22.87,18.920454545454547,75.78,86.52,30.880671482455604,27.6683154829498,38.16497686013828,3.2123559995058026,55.60817891065748,10.437007830018253,1168.8184116290324,2012-03-25,2012-07-02,0.8959751894860558,3215.4324663023945,Medianeira,2012
1,22.908823529411762,29.94058823529412,26.424705882352942,149.22,75.10176470588236,19.903492441612933,15.739886076200653,22.704888888888878,4.16360636541228,115.66512663325958,12.872979971551883,2318.975473421793,2013-02-05,2013-05-15,0.7908102621875909,9303.858622073476,Medianeira,2013
2,21.329642857142858,29.267857142857142,25.298750000000002,132.8,78.93607142857142,71.35725111681464,63.91476388359406,44.279145543121224,7.44248723322058,47.31097946217359,12.338780170665663,3330.41415664751,2013-02-05,2013-05-15,0.8957010378519633,7848.284424691987,Medianeira,2013
3,16.926060606060606,28.150000000000002,22.538030303030304,90.21000000000001,72.97666666666667,131.77863104914735,97.38117287000625,22.986176081551093,34.39745817914111,14.121796591563891,11.575984052660175,2834.85372909298,2013-02-05,2013-05-15,0.7389754476481666,6823.98696034944,Medianeira,2013
4,16.725454545454543,28.017272727272726,22.371363636363636,121.07,72.1940909090909,49.53371934373634,26.816042052619917,49.84,22.71767729111642,67.40013402893118,10.95068680211478,1669.214977876979,2013-02-05,2013-05-15,0.5413694430359967,6198.049172281408,Medianeira,2013
1,22.27764705882353,29.848235294117647,26.062941176470588,65.42,78.82882352941176,21.681978716729223,18.520660712745677,11.657563929845063,3.161318003983544,42.440886468520375,12.644465770085626,2126.2873926590987,2013-02-15,2013-05-25,0.8541960563062284,8794.959127624268,Medianeira,2013
2,20.048928571428572,28.499285714285715,24.27410714285714,133.52,78.46714285714286,73.54676111141612,59.21511149180809,20.451832449497026,14.331649619608037,65.51061998853996,12.0883197536113,3038.856091130308,2013-02-15,2013-05-25,0.8051355436591288,6224.221734207239,Medianeira,2013
3,17.373939393939395,28.832424242424242,23.103181818181817,79.46000000000001,72.04818181818182,121.39716708573978,75.81047618689769,11.063920301721872,45.586690898842086,13.037435960877461,11.336748372661482,2785.9756453812756,2013-02-15,2013-05-25,0.624483074908615,5055.571430849004,Medianeira,2013
4,14.84681818181818,23.993636363636366,19.420227272727274,152.48,80.52090909090909,34.332647015592734,30.592953553849913,45.619922225921634,3.7396934617428172,87.33104452195032,10.766326019787863,1388.5438781487876,2013-02-15,2013-05-25,0.8910747120650391,4945.435516092806,Medianeira,2013
1,21.796470588235294,30.05529411764706,25.925882352941176,98.72,77.77941176470588,18.276805099461882,14.435083203089643,20.872002751524178,3.841721896372238,70.6120251564973,12.402182667819885,2132.5660880300206,2013-02-25,2013-06-04,0.7898034215791166,7857.978543383995,Medianeira,2013
2,19.158214285714283,28.560714285714287,23.85946428571429,80.67,76.03357142857143,72.08828653266048,58.13434384267171,27.58352643969318,13.95394268998877,15.82413246915928,11.836136487494432,2746.6809411531194,2013-02-25,2013-06-04,0.8064325931277787,5576.405748533403,Medianeira,2013
3,15.477272727272727,27.69242424242424,21.584848484848482,108.36,71.21454545454546,109.0574538748192,66.4919630210838,49.84,42.56549085373539,19.611563418609375,11.112195803896288,2449.955035271747,2013-02-25,2013-06-04,0.6096966384104853,4488.160793913563,Medianeira,2013
4,15.100454545454545,22.66,18.88022727272727,130.7,85.5,29.09148342944688,27.906908778494557,47.726365019812846,1.1845746509523192,104.90672620169259,10.616344135673183,1250.1135978967095,2013-02-25,2013-06-04,0.9592810502831464,4451.610155175858,Medianeira,2013
1,21.241176470588236,28.29294117647059,24.767058823529414,100.05,82.30764705882353,15.127725883013081,14.532144527170043,22.0867395855915,0.5955813558430364,70.63022699834957,12.202334086968209,1990.289927003899,2013-03-05,2013-06-12,0.9606298157139523,7916.1644902858925,Medianeira,2013
2,17.37392857142857,28.125714285714285,22.74982142857143,90.21000000000001,74.10607142857143,69.02181912191453,55.76668316199252,31.019592761089292,13.25513595992201,25.510463662509686,11.636460807272154,2483.1495783270125,2013-03-05,2013-06-12,0.8079573078694257,5635.802180191455,Medianeira,2013
3,16.075454545454544,26.90939393939394,21.492424242424242,149.45,74.09969696969696,94.46242378502316,54.12228949134011,43.20078752784629,40.34013429368305,83.14651574190289,10.94758421080101,2357.8307033005613,2013-03-05,2013-06-12,0.5729504635039981,4432.418825774496,Medianeira,2013
4,14.59681818181818,23.10090909090909,18.848863636363635,48.07,85.1531818181818,32.04305431531189,29.23637614428218,39.52783399791764,2.8066781710297137,22.50657738564647,10.52609114190664,1211.553258486656,2013-03-05,2013-06-12,0.9124091560245385,4354.770964614034,Medianeira,2013
1,18.709411764705884,27.954705882352943,23.33205882352941,34.37,75.72058823529412,17.675207500528543,13.910726684348292,10.342281229882769,3.764480816180252,17.31610319688005,11.949320540987223,1649.290426323543,2013-03-15,2013-06-22,0.7870191444107413,6667.113692836474,Medianeira,2013
2,16.73107142857143,28.27392857142857,22.5025,79.29,72.94678571428571,66.62003830288133,40.96930024089511,12.015551597485684,25.65073806198622,36.647429391501966,11.393787132407754,2326.3072537121197,2013-03-15,2013-06-22,0.6149696290271149,2816.5518051296303,Medianeira,2013
3,15.716666666666667,25.03727272727273,20.3769696969697,161.77,78.67848484848484,75.71320839974868,53.895337429794246,37.84929643249254,21.81787096995443,82.04091773519889,10.766716854057128,2158.283967942391,2013-03-15,2013-06-22,0.7118353398159938,2410.7364582217156,Medianeira,2013
4,14.165454545454544,21.69272727272727,17.92909090909091,190.73000000000002,88.12272727272727,28.763225231656854,25.85005184839297,49.496448539967254,2.913173383263888,153.23279604413233,10.45565456848797,1154.1134144269438,2013-03-15,2013-06-22,0.8987188203060884,2361.904011737752,Medianeira,2013
1,19.074117647058824,29.339411764705883,24.206764705882353,36.55,73.02294117647058,17.869617175213484,11.45015004533529,16.05409225392537,6.419467129878196,14.37778032853252,11.697271520828407,1626.5694858947497,2013-03-25,2013-07-02,0.6407607915192227,5751.437799078195,Medianeira,2013
2,15.793928571428571,27.907857142857143,21.85089285714286,81.59,70.99214285714285,60.57679273505737,31.108545809263354,35.59968419237557,29.46824692579401,30.935862252286448,11.164144904827397,2123.1703082149425,2013-03-25,2013-07-02,0.5135390040427154,1554.6625591892673,Medianeira,2013
3,14.77818181818182,23.344545454545454,19.061363636363637,158.71,83.69121212121212,64.88312685290678,56.652879552194136,36.44349381205424,8.230247300712646,101.2133108281272,10.620521291321428,1916.3796331683845,2013-03-25,2013-07-02,0.8731527332310755,1456.0602109986974,Medianeira,2013
4,13.327727272727271,20.00409090909091,16.66590909090909,261.44,90.70681818181818,23.317799814867094,21.15701837298738,47.36838357137287,2.1607814418797124,229.35809186769401,10.436091434479492,1050.462151877015,2013-03-25,2013-07-02,0.907333390841531,1429.0745785019346,Medianeira,2013
1,23.93294117647059,35.36235294117647,29.64764705882353,44.06,59.381764705882354,27.21236482474506,21.13347881594713,14.945028487632525,6.07888600879793,12.81052321010553,12.872979971551883,2369.375733129597,2014-02-05,2014-05-15,0.7766130930572337,9520.48978932626,Medianeira,2014
2,22.106785714285714,31.62035714285714,26.863571428571426,183.53,69.36928571428571,83.23512934561582,62.64753662676294,49.27583177307391,20.587592718852875,86.55166008779568,12.338780170665663,3542.306904893677,2014-02-05,2014-05-15,0.7526574070262165,5988.2558430176805,Medianeira,2014
3,19.625151515151515,27.179696969696973,23.402424242424242,252.82,82.9409090909091,117.87526242693626,94.22048399985454,47.38560483369941,23.654778427081734,160.48974293951997,11.575984052660175,3006.775063015556,2014-02-05,2014-05-15,0.7993236414489944,5387.405154693395,Medianeira,2014
4,16.846363636363638,24.306818181818183,20.57659090909091,194.42000000000002,85.52863636363637,42.76621430079076,37.71153787927238,40.61169255430007,5.054676421518378,163.48237440012693,10.95068680211478,1536.2060913727728,2014-02-05,2014-05-15,0.881806783598685,5260.054206035348,Medianeira,2014
1,22.29,32.70117647058823,27.495588235294118,46.86,63.9064705882353,22.560984822540355,17.30442566478883,22.704888888888878,5.256559157751527,12.760301675628387,12.644465770085626,2298.845797319351,2014-02-15,2014-05-25,0.7670066622047556,8709.70112052008,Medianeira,2014
2,21.108571428571427,30.122857142857146,25.615714285714287,212.82,74.20071428571428,79.72769094609652,58.12171610248961,49.839999999999975,21.605974843606905,127.56317278639929,12.0883197536113,3148.1085697352833,2014-02-15,2014-05-25,0.7290028773288493,5169.245206040121,Medianeira,2014
3,18.687575757575758,26.19424242424242,22.440909090909088,367.28000000000003,84.29363636363637,102.0545821490855,86.23338262390051,44.180530221909244,15.821199525185005,286.70608715419024,11.336748372661482,2758.7801474896255,2014-02-15,2014-05-25,0.8449731585586939,4768.559327576114,Medianeira,2014
4,16.41181818181818,23.509545454545457,19.96068181818182,97.96000000000001,86.38954545454546,37.00700739703621,29.681479497945773,49.84,7.325527899090439,62.61905072396347,10.766326019787863,1399.1127778425468,2014-02-15,2014-05-25,0.802050249011026,4579.772301282146,Medianeira,2014
1,21.045882352941174,31.64764705882353,26.34676470588235,53.22,66.09294117647059,21.25490145134196,15.583310345193725,8.709823504965774,5.671591106148235,36.125977260951615,12.402182667819885,2100.4195716445015,2014-02-25,2014-06-04,0.7331631426693748,7647.414964992488,Medianeira,2014
2,21.676071428571426,29.493928571428572,25.585,249.88,78.64678571428571,74.10360653940958,53.38095395332243,47.952004867480724,20.722652586087143,157.25686468416262,11.836136487494432,3003.4050531469293,2014-02-25,2014-06-04,0.7203556810009446,4439.580740009724,Medianeira,2014
3,17.114242424242423,24.39939393939394,20.756818181818183,306.53,86.2,85.78180276331855,75.77813534831766,31.858915529120857,10.0036674150009,246.8449539900422,11.112195803896288,2416.041608425845,2014-02-25,2014-06-04,0.8833824063758358,4180.714128709664,Medianeira,2014
4,13.239545454545453,21.02409090909091,17.13181818181818,154.6,85.97954545454546,30.185006229725662,24.917795265067607,46.99197585980511,5.267210964658055,114.54914440424814,10.616344135673183,1041.3253103742024,2014-02-25,2014-06-04,0.8255024059106868,4034.8092173026566,Medianeira,2014
1,22.083529411764708,31.537647058823527,26.810588235294116,119.41,70.79176470588236,20.401297428956486,12.727533733958586,22.704888888888878,7.673763694997901,91.17668848826365,12.202334086968209,2059.998066525709,2014-03-05,2014-06-12,0.623859035352027,6766.2402174876925,Medianeira,2014
2,19.6675,27.500714285714285,23.584107142857142,238.53,81.75750000000001,63.90318288784564,49.3793215879927,49.839999999999975,14.523861299852937,162.0155673008962,11.636460807272154,2585.763633620438,2014-03-05,2014-06-12,0.7727208467011215,4459.5021960165595,Medianeira,2014
3,17.315454545454543,24.6469696969697,20.98121212121212,221.78,85.9890909090909,82.40946862280158,67.84980355255313,35.845585211636674,14.559665070248457,167.92461123581018,10.94758421080101,2342.137856116304,2014-03-05,2014-06-12,0.8233253373239201,4065.561672924328,Medianeira,2014
4,12.482272727272727,19.90909090909091,16.195681818181818,239.20000000000002,87.48181818181818,25.051176663998422,24.53588428954215,46.16750883016857,0.5152923744562713,204.34219209192594,10.52609114190664,976.6594197128508,2014-03-05,2014-06-12,0.979430412336806,4048.83628747806,Medianeira,2014
1,21.083529411764708,28.95705882352941,25.02029411764706,181.54999999999998,78.83941176470589,17.66007475950603,13.740625359893059,22.704888888888878,3.9194493996129705,152.3035968623292,11.949320540987223,1848.183058180148,2014-03-15,2014-06-22,0.7780615624232725,6634.354933697839,Medianeira,2014
2,18.939642857142854,26.506428571428568,22.723035714285714,184.18,84.10785714285714,53.80475252005523,44.31434282747443,30.69788758595003,9.490409692580805,131.87265847546442,11.393787132407754,2399.1714772032615,2014-03-15,2014-06-22,0.8236139142347447,4879.043086199282,Medianeira,2014
3,15.506060606060606,22.73090909090909,19.118484848484847,342.43,86.40272727272728,69.86021918339051,58.02304792546971,49.84,11.837171257920804,265.26483966048033,10.766716854057128,1982.0273091429247,2014-03-15,2014-06-22,0.8305592024146536,4465.688610209843,Medianeira,2014
4,13.612272727272728,21.28681818181818,17.449545454545454,179.91,87.7009090909091,26.64769093584118,25.967263972552328,47.01347350818328,0.6804269632888509,156.76926251926437,10.45565456848797,1051.3201381722695,2014-03-15,2014-06-22,0.97446581901122,4442.883069967317,Medianeira,2014
1,21.93764705882353,29.315882352941177,25.62676470588235,137.26,79.73823529411764,17.89321644174723,10.694440097675237,22.22677093078449,7.198776344071995,109.5939915095895,11.697271520828407,1746.3103350626807,2014-03-25,2014-07-02,0.5976812571675877,5534.813739524607,Medianeira,2014
2,17.46535714285714,24.7075,21.08642857142857,302.83,86.5325,46.62404038697885,40.76706511456386,32.599324924700646,5.8569752724149895,251.69038089152,11.164144904827397,2096.113543972083,2014-03-25,2014-07-02,0.8743786419237333,4491.877511537215,Medianeira,2014
3,13.835757575757576,21.35939393939394,17.597575757575758,259.41,86.9890909090909,60.887182095759776,48.83095093581964,47.21293109513934,12.056231159940136,195.96544289374168,10.620521291321428,1700.7446882658653,2014-03-25,2014-07-02,0.8019906531233648,4047.16064538255,Medianeira,2014
4,14.023636363636363,20.98090909090909,17.50227272727273,218.24,87.43727272727273,25.452108912141462,24.716331795468065,47.41697821003572,0.7357771166733983,193.31962108963555,10.436091434479492,1053.17885275264,2014-03-25,2014-07-02,0.9710917032764066,4023.761341217596,Medianeira,2014
1,22.91470588235294,31.885882352941174,27.40029411764706,58.129999999999995,71.71470588235294,22.367670756898328,17.169425442780195,20.177840382528533,5.198245314118134,26.462921793386613,12.872979971551883,2361.5795634281467,2015-02-05,2015-05-15,0.767600061239503,9766.517465430154,Medianeira,2015
2,23.267857142857142,32.74214285714286,28.005,62.54,67.23607142857142,97.65496674411268,58.73093044518489,8.752223938501409,38.9240362989278,15.23468599884224,12.338780170665663,3501.1246228080436,2015-02-05,2015-05-15,0.601412630645595,3927.3017089806694,Medianeira,2015
3,20.023333333333333,30.562727272727273,25.293030303030303,102.04,70.79363636363637,125.37128906912693,66.00179831881115,44.79042561969026,59.36949075031578,0.0,11.575984052660175,3367.279053709474,2015-02-05,2015-05-15,0.5264506635360447,2997.416149789893,Medianeira,2015
4,15.549090909090909,26.05,20.799545454545456,84.12,73.80318181818183,50.19736314731952,39.26202743717119,43.85258180946638,10.935335710148335,45.7958163730527,10.95068680211478,1537.4770723587385,2015-02-05,2015-05-15,0.7821531844600036,2866.820637173916,Medianeira,2015
1,23.28058823529412,31.996470588235297,27.638529411764708,32.66,70.24352941176471,22.369655626903953,17.15357427693998,14.410157439634457,5.2160813499639715,6.235626575238715,12.644465770085626,2275.140430227989,2015-02-15,2015-05-25,0.7668233504815068,9145.353081647454,Medianeira,2015
2,21.751785714285713,32.09607142857143,26.923928571428572,70.87,67.385,85.0657186451563,44.627339700582134,20.58589162080237,40.43837894457417,20.066926118249953,12.0883197536113,3264.4099934110177,2015-02-15,2015-05-25,0.5246219089353833,2624.10234654924,Medianeira,2015
3,19.067878787878787,29.78878787878788,24.428333333333335,139.99,70.88454545454546,119.37195788044097,71.69294209163667,49.84,47.679015788804314,39.04294952916572,11.336748372661482,3028.022644788191,2015-02-15,2015-05-25,0.6005844535401015,2100.0487101924064,Medianeira,2015
4,16.55318181818182,25.42,20.986590909090907,34.95,78.56318181818182,40.4879625650725,36.030391603071116,47.41055399071905,4.457570962001379,1.3490544062098255,10.766326019787863,1518.516215619624,2015-02-15,2015-05-25,0.8899037965954165,2053.807232201031,Medianeira,2015
1,23.262941176470587,31.822352941176472,27.542647058823526,58.99,70.51588235294118,22.526469435367,16.931921556484102,12.652764123238661,5.594547878882899,34.41932033270057,12.402182667819885,2142.3876923909042,2015-02-25,2015-06-04,0.7516455965310148,8363.484884671097,Medianeira,2015
2,20.472857142857144,31.91142857142857,26.19214285714286,46.25,65.02857142857142,79.46222893199594,40.636908783003996,18.265855340234666,38.825320148991935,0.0,11.836136487494432,3004.7234405404442,2015-02-25,2015-06-04,0.5113990549872596,2233.8749572959946,Medianeira,2015
3,17.60242424242424,27.595454545454544,22.598939393939393,141.9,74.86939393939394,102.32198700178893,77.0353144439872,42.67953901841884,25.286672557801733,40.45100187782863,11.112195803896288,2695.9689640891047,2015-02-25,2015-06-04,0.7528715645703827,1957.8479457250135,Medianeira,2015
4,16.69681818181818,25.04272727272727,20.86977272727273,44.41,80.77499999999999,33.912241350324834,28.91543265524161,42.97895259972797,4.996808695083224,15.195153763449271,10.616344135673183,1442.889348566649,2015-02-25,2015-06-04,0.8526547200621595,1900.1520149972978,Medianeira,2015
1,22.621764705882352,32.787058823529414,27.704411764705885,15.07,66.39588235294117,22.81121097544605,12.827134067909723,3.7089837643171517,9.984076907536325,5.732993278884235,12.202334086968209,2024.6126813460687,2015-03-05,2015-06-12,0.5623171028367073,7224.715864064593,Medianeira,2015
2,19.89035714285714,30.933214285714286,25.411785714285713,77.78,68.54821428571428,68.56697441447255,44.3434846676031,37.14549909671405,24.22348974686945,0.0,11.636460807272154,2898.1564360298385,2015-03-05,2015-06-12,0.6467178265670044,3396.1708797257197,Medianeira,2015
3,16.752727272727274,26.53939393939394,21.646060606060608,110.77,75.9039393939394,94.47765692317049,74.83197291552061,30.790314749485518,19.645684007649884,42.29321143170793,10.94758421080101,2426.2167724345354,2015-03-05,2015-06-12,0.7920599997137333,3043.070992874531,Medianeira,2015
4,16.555909090909093,25.265,20.910454545454545,52.699999999999996,80.26318181818182,33.11043402724805,28.549842505892542,42.844440987260214,4.560591521355503,12.096031256332765,10.52609114190664,1409.0220980579486,2015-03-05,2015-06-12,0.8622611978567722,2959.241202195463,Medianeira,2015
1,21.271176470588237,32.47941176470588,26.87529411764706,31.16,64.83,20.201912524671897,10.017234767368164,18.998442380731422,10.184677757303731,7.341224992309409,11.949320540987223,1915.0322201894542,2015-03-15,2015-06-22,0.49585576391019737,6329.71513000757,Medianeira,2015
2,19.331071428571427,30.03142857142857,24.681250000000002,72.84,71.18785714285714,63.45816066242958,49.76043585017278,26.99659193639642,13.697724812256793,15.081414594162212,11.393787132407754,2639.3348172648184,2015-03-15,2015-06-22,0.7841455745129005,4280.269595680392,Medianeira,2015
3,16.325454545454544,25.14939393939394,20.737424242424243,128.13,78.35090909090908,78.59026256559316,62.43830503456194,45.049130469618916,16.151957531031222,47.63915643221556,10.766716854057128,2248.957806746659,2015-03-15,2015-06-22,0.7944788959376431,3840.4267291860056,Medianeira,2015
4,14.158181818181818,23.90818181818182,19.03318181818182,51.75,78.92590909090909,34.746983675428304,28.512803205787716,45.57226399034269,6.234180469640588,22.714063273488506,10.45565456848797,1125.2480071842015,2015-03-15,2015-06-22,0.8205835497010593,3702.6195829092603,Medianeira,2015
1,19.69470588235294,30.72941176470588,25.212058823529414,43.870000000000005,68.46411764705883,17.219427916140496,12.276800705074278,13.738403169457962,4.942627211066217,22.947227411166498,11.697271520828407,1765.6589197505016,2015-03-25,2015-07-02,0.7129621706866763,6549.765457588901,Medianeira,2015
