municipio,data_semeadura,isna_medio,isna_desvio,n_anos,freq_evento_adverso,freq_deficit_faseI,freq_deficit_faseIII,freq_frio_floracao,freq_geada,freq_excesso_faseIV,risco_climatico,pct_anos_cobre_custo,margem_media_rs_ha_operacional_conab,risco_economico,margem_media_rs_ha_100pct,margem_media_rs_ha_rateio50,margem_media_rs_ha_rateio_proporcional,score_clima,score_economico,score_combinado
Formosa do Oeste,25/03/,0.694511795744387,0.1219376761870474,27,0.5555555555555556,0.4814814814814814,0.1481481481481481,1.0,0.1481481481481481,0.3703703703703703,Inapto (risco > 40%),50.0,39.08191279569736,Viabilidade intermediária,-890.5102691355722,10.58683622565788,177.45667055181158,3,1,4
Foz do Iguaçu,05/02/,0.6456509609891825,0.1302578151324777,27,0.5185185185185185,0.2592592592592592,0.4444444444444444,0.4444444444444444,0.0,0.2592592592592592,Inapto (risco > 40%),46.2,-32.1741652041023,Menos viável,-961.7663471353718,-60.66924177414183,106.20059255201193,3,2,5
Foz do Iguaçu,05/03/,0.6640004914891117,0.0975813792455261,27,0.6296296296296297,0.5185185185185185,0.2962962962962963,0.9629629629629628,0.0,0.2592592592592592,Inapto (risco > 40%),50.0,65.1048833395074,Mais viável,-864.4872985917622,36.60980676946794,203.47964109562164,3,0,3
Foz do Iguaçu,15/02/,0.6467748365856786,0.1072235901142674,27,0.4814814814814814,0.1851851851851851,0.3703703703703703,0.7407407407407407,0.0,0.2592592592592592,Inapto (risco > 40%),46.2,21.012071349304147,Viabilidade intermediária,-908.5801105819656,-7.483005220735427,159.38682910541846,3,1,4
Foz do Iguaçu,15/03/,0.689531941962335,0.0979806697631545,27,0.6666666666666666,0.5185185185185185,0.1851851851851851,1.0,0.037037037037037,0.4074074074074074,Inapto (risco > 40%),46.2,36.7452838234381,Viabilidade intermediária,-892.8468981078314,8.250207253398667,175.12004157955246,3,1,4
Foz do Iguaçu,25/02/,0.6503721144387202,0.0986435041349028,27,0.5555555555555556,0.4444444444444444,0.2592592592592592,0.8888888888888888,0.0,0.3333333333333333,Inapto (risco > 40%),50.0,66.13765879128337,Mais viável,-863.4545231399866,37.64258222124382,204.5124165473976,3,0,3
Foz do Iguaçu,25/03/,0.6964514592986083,0.1167491378793419,27,0.7037037037037037,0.6296296296296297,0.1111111111111111,1.0,0.1111111111111111,0.4074074074074074,Inapto (risco > 40%),50.0,41.84661460382626,Viabilidade intermediária,-887.7455673274434,13.351538033786692,180.2213723599404,3,1,4
Guaraniaçu,05/02/,0.7802500226320619,0.1019950446841577,27,0.3333333333333333,0.1481481481481481,0.2222222222222222,0.5185185185185185,0.0,0.2962962962962963,Risco climático 40%,50.0,88.75679692550742,Mais viável,-840.8353850057622,60.26172035546793,227.1315546816217,2,0,2
Guaraniaçu,05/03/,0.7541153824807146,0.0975624513746745,27,0.3333333333333333,0.2222222222222222,0.1111111111111111,1.0,0.0,0.6296296296296297,Risco climático 40%,50.0,97.60716112516957,Mais viável,-831.9850208061004,69.11208455513002,235.9819188812838,2,0,2
Guaraniaçu,15/02/,0.7691029003139184,0.0915355544051,27,0.2962962962962963,0.037037037037037,0.2592592592592592,0.8518518518518519,0.0,0.3703703703703703,Risco climático 30%,50.0,99.05541564955068,Mais viável,-830.5367662817191,70.5603390795111,237.4301734056649,1,0,1
Guaraniaçu,15/03/,0.7626763156889017,0.0985653594647989,27,0.3333333333333333,0.2222222222222222,0.1111111111111111,1.0,0.037037037037037,0.6296296296296297,Risco climático 40%,50.0,94.0570567264286,Mais viável,-835.535125204841,65.56198015638905,232.43181448254285,2,0,2
Guaraniaçu,25/02/,0.7492046239453259,0.0966724347293708,27,0.2592592592592592,0.1481481481481481,0.1481481481481481,0.9629629629629628,0.0,0.4814814814814814,Risco climático 30%,50.0,103.8360740223762,Mais viável,-825.7561079088935,75.34099745233674,242.21083177849053,1,0,1
Guaraniaçu,25/03/,0.757137063845996,0.114446776324186,27,0.4074074074074074,0.3333333333333333,0.1111111111111111,1.0,0.1481481481481481,0.5925925925925926,Inapto (risco > 40%),50.0,89.23502984619378,Mais viável,-840.3571520850758,60.73995327615432,227.60978760230805,3,0,3
Guaíra,05/02/,0.6842628881325848,0.129102353003115,27,0.5185185185185185,0.1851851851851851,0.4074074074074074,0.2962962962962963,0.0,0.1481481481481481,Inapto (risco > 40%),46.2,-12.955408010826668,Menos viável,-942.5475899420962,-41.450484580866174,125.41934974528758,3,2,5
Guaíra,05/03/,0.6670434774651709,0.1326764118577854,27,0.5185185185185185,0.4444444444444444,0.2592592592592592,0.9629629629629628,0.0,0.3703703703703703,Inapto (risco > 40%),50.0,-5.691367236959274,Menos viável,-935.2835491682288,-34.18644380699878,132.68339051915504,3,2,5
Guaíra,15/02/,0.6794023554896452,0.1199752685957056,27,0.3333333333333333,0.074074074074074,0.3333333333333333,0.6296296296296297,0.0,0.1851851851851851,Risco climático 40%,50.0,-29.29927453207177,Menos viável,-958.8914564633416,-57.79435110211132,109.0754832240425,2,2,4
Guaíra,15/03/,0.6703048887647804,0.1306361312861411,27,0.6296296296296297,0.5555555555555556,0.1851851851851851,1.0,0.0,0.2962962962962963,Inapto (risco > 40%),42.3,-25.395282805201454,Menos viável,-954.9874647364712,-53.89035937524096,112.97947495091282,3,2,5
Guaíra,25/02/,0.6636133264725662,0.130002577609979,27,0.4444444444444444,0.2592592592592592,0.2592592592592592,0.8148148148148148,0.0,0.3703703703703703,Inapto (risco > 40%),50.0,-6.061774246669048,Menos viável,-935.6539561779388,-34.55685081670859,132.3129835094451,3,2,5
Guaíra,25/03/,0.675307746797194,0.1333263961892099,27,0.6666666666666666,0.6296296296296297,0.1481481481481481,1.0,0.0,0.3333333333333333,Inapto (risco > 40%),46.2,4.50095640302576,Menos viável,-925.091225528244,-23.99412016701373,142.87571415914002,3,2,5
Ibema,05/02/,0.7748101236789068,0.1017681978561257,27,0.3333333333333333,0.1481481481481481,0.2222222222222222,0.5185185185185185,0.0,0.2962962962962963,Risco climático 40%,50.0,85.78668793132076,Mais viável,-843.8054939999488,57.291611361281184,224.161445687435,2,0,2
Ibema,05/03/,0.7511250351360975,0.0968123332523061,27,0.3333333333333333,0.2222222222222222,0.1111111111111111,1.0,0.0,0.6296296296296297,Risco climático 40%,50.0,98.80025141498793,Mais viável,-830.7919305162819,70.30517484494834,237.1750091711021,2,0,2
Ibema,15/02/,0.763993496390163,0.0913544095708773,27,0.2962962962962963,0.037037037037037,0.2592592592592592,0.8518518518518519,0.0,0.3333333333333333,Risco climático 30%,50.0,95.98414107005557,Mais viável,-833.6080408612142,67.48906450001606,234.35889882616988,1,0,1
Ibema,15/03/,0.7588328656519933,0.098193934891794,27,0.3333333333333333,0.2222222222222222,0.1111111111111111,1.0,0.037037037037037,0.5925925925925926,Risco climático 40%,50.0,96.57945857227031,Mais viável,-833.0127233589993,68.08438200223075,234.9542163283845,2,0,2
Ibema,25/02/,0.7451315270622002,0.0962421490292281,27,0.2592592592592592,0.1481481481481481,0.1481481481481481,0.9629629629629628,0.0,0.4814814814814814,Risco climático 30%,50.0,106.34048636722726,Mais viável,-823.2516955640424,77.84540979718787,244.71524412334156,1,0,1
Ibema,25/03/,0.7535101742285151,0.1142188311998169,27,0.4074074074074074,0.3333333333333333,0.1111111111111111,1.0,0.1481481481481481,0.5555555555555556,Inapto (risco > 40%),50.0,92.23588620952904,Mais viável,-837.3562957217405,63.7408096394895,230.61064396564325,3,0,3
Iguatu,05/02/,0.7520861418483235,0.1164776281925608,27,0.4444444444444444,0.1481481481481481,0.3703703703703703,0.4074074074074074,0.0,0.2222222222222222,Inapto (risco > 40%),50.0,57.23703130021614,Mais viável,-872.3551506310531,28.74195473017657,195.6117890563304,3,0,3
Iguatu,05/03/,0.7120026447441471,0.1119467841179686,27,0.3333333333333333,0.1851851851851851,0.1851851851851851,1.0,0.0,0.4444444444444444,Risco climático 40%,50.0,60.60838844027248,Mais viável,-868.9837934909968,32.11331187023288,198.9831461963867,2,0,2
Iguatu,15/02/,0.7387714699308018,0.1030928376301621,27,0.2962962962962963,0.037037037037037,0.2592592592592592,0.7407407407407407,0.0,0.2962962962962963,Risco climático 30%,50.0,47.11172090581621,Viabilidade intermediária,-882.4804610254536,18.616644335776808,185.48647866193053,1,1,2
Iguatu,15/03/,0.7187056881964966,0.10891636267495,27,0.4444444444444444,0.2962962962962963,0.2222222222222222,1.0,0.037037037037037,0.5185185185185185,Inapto (risco > 40%),50.0,57.70353604707972,Mais viável,-871.8886458841899,29.208459477040183,196.07829380319396,3,0,3
Iguatu,25/02/,0.7127013588256754,0.109067960648746,27,0.3333333333333333,0.1111111111111111,0.2592592592592592,0.925925925925926,0.0,0.3703703703703703,Risco climático 40%,50.0,56.336826149629516,Mais viável,-873.2553557816402,27.84174957959004,194.71158390574385,2,0,2
Iguatu,25/03/,0.7115496578421684,0.1225867666802412,27,0.5185185185185185,0.4444444444444444,0.1481481481481481,1.0,0.1481481481481481,0.4444444444444444,Inapto (risco > 40%),50.0,48.90307062611718,Viabilidade intermediária,-880.6891113051523,20.40799405607775,187.27782838223143,3,1,4
Iracema do Oeste,05/02/,0.7347737080776653,0.1174130635017993,27,0.4814814814814814,0.1851851851851851,0.4074074074074074,0.4074074074074074,0.0,0.1481481481481481,Inapto (risco > 40%),50.0,45.84385692928102,Viabilidade intermediária,-883.7483250019887,17.34878035924152,184.21861468539532,3,1,4
Iracema do Oeste,05/03/,0.6963608670398883,0.1106456604301704,27,0.4444444444444444,0.2592592592592592,0.2222222222222222,1.0,0.0,0.4074074074074074,Inapto (risco > 40%),50.0,53.123561337292976,Viabilidade intermediária,-876.4686205939765,24.628484767253493,191.4983190934072,3,1,4
Iracema do Oeste,15/02/,0.7203413058412965,0.1027707999862205,27,0.2962962962962963,0.074074074074074,0.2592592592592592,0.7407407407407407,0.0,0.1851851851851851,Risco climático 30%,50.0,31.266734526144294,Viabilidade intermediária,-898.3254474051254,2.771657956104806,169.6414922822585,1,1,2
Iracema do Oeste,15/03/,0.702186966014458,0.1083293541002578,27,0.4814814814814814,0.2962962962962963,0.2592592592592592,1.0,0.037037037037037,0.4814814814814814,Inapto (risco > 40%),50.0,48.426079361845524,Viabilidade intermediária,-881.1661025694242,19.93100279180597,186.8008371179597,3,1,4
Iracema do Oeste,25/02/,0.6960652195693321,0.1085542037833555,27,0.4074074074074074,0.1481481481481481,0.2962962962962963,0.925925925925926,0.0,0.3333333333333333,Inapto (risco > 40%),50.0,48.75750025589245,Viabilidade intermediária,-880.8346816753773,20.262423685852983,187.13225801200676,3,1,4
Iracema do Oeste,25/03/,0.6942882644790394,0.121953834703104,27,0.5555555555555556,0.4814814814814814,0.1851851851851851,1.0,0.1481481481481481,0.3703703703703703,Inapto (risco > 40%),50.0,43.029089952352436,Viabilidade intermediária,-886.563091978917,14.534013382312844,181.40384770846663,3,1,4
Itaipulândia,05/02/,0.6553970683535913,0.1374706292888312,27,0.5185185185185185,0.2592592592592592,0.4444444444444444,0.2222222222222222,0.0,0.2222222222222222,Inapto (risco > 40%),42.3,-62.949290800974985,Menos viável,-992.5414727322444,-91.4443673710145,75.42546695513923,3,2,5
Itaipulândia,05/03/,0.6682330332641668,0.1111484393435729,27,0.5555555555555556,0.4074074074074074,0.2592592592592592,0.925925925925926,0.0,0.3703703703703703,Inapto (risco > 40%),46.2,-20.380988214328077,Menos viável,-949.9731701455978,-48.87606478436753,117.99376954178622,3,2,5
Itaipulândia,15/02/,0.6587776398023449,0.1148595896664594,27,0.4074074074074074,0.1481481481481481,0.2962962962962963,0.4814814814814814,0.0,0.2222222222222222,Inapto (risco > 40%),46.2,-43.35980283576772,Menos viável,-972.9519847670372,-71.85487940580721,95.01495492034648,3,2,5
Itaipulândia,15/03/,0.6873748312987056,0.1090909884591387,27,0.7037037037037037,0.5555555555555556,0.1851851851851851,1.0,0.0,0.4074074074074074,Inapto (risco > 40%),46.2,-52.324655372634645,Menos viável,-981.916837303904,-80.81973194267415,86.05010238347958,3,2,5
Itaipulândia,25/02/,0.6568726971726491,0.1113283654472642,27,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.7777777777777778,0.0,0.2962962962962963,Inapto (risco > 40%),46.2,-27.587648151866574,Menos viável,-957.1798300831364,-56.08272472190611,110.78710960424768,3,2,5
Itaipulândia,25/03/,0.6978257961538197,0.1224449576924722,27,0.7777777777777778,0.7407407407407407,0.1111111111111111,1.0,0.0,0.3333333333333333,Inapto (risco > 40%),42.3,-25.614678496106553,Menos viável,-955.2068604273762,-54.109755066146015,112.76007926000771,3,2,5
Jesuítas,05/02/,0.7367959649254892,0.1173574701985914,27,0.4444444444444444,0.1851851851851851,0.3703703703703703,0.4074074074074074,0.0,0.1481481481481481,Inapto (risco > 40%),50.0,45.566311063091725,Viabilidade intermediária,-884.0258708681779,17.07123449305221,183.9410688192059,3,1,4
Jesuítas,05/03/,0.6982077712546247,0.1107533653056234,27,0.4444444444444444,0.2592592592592592,0.2222222222222222,1.0,0.0,0.4074074074074074,Inapto (risco > 40%),50.0,52.50286191941877,Viabilidade intermediária,-877.0893200118509,24.00778534937929,190.87761967553297,3,1,4
Jesuítas,15/02/,0.7224205090062198,0.1028504409122772,27,0.2962962962962963,0.074074074074074,0.2592592592592592,0.7407407407407407,0.0,0.1851851851851851,Risco climático 30%,50.0,30.97922445696357,Viabilidade intermediária,-898.6129574743062,2.484147886923997,169.3539822130777,1,1,2
Jesuítas,15/03/,0.7042952869668655,0.1082031668297551,27,0.4814814814814814,0.2962962962962963,0.2592592592592592,1.0,0.037037037037037,0.5185185185185185,Inapto (risco > 40%),50.0,48.53806813125789,Viabilidade intermediária,-881.0541138000117,20.04299156121836,186.91282588737212,3,1,4
Jesuítas,25/02/,0.6980183959318849,0.1084685618076305,27,0.4074074074074074,0.1481481481481481,0.2962962962962963,0.925925925925926,0.0,0.3333333333333333,Inapto (risco > 40%),50.0,48.30173852036858,Viabilidade intermediária,-881.290443410901,19.806661950329097,186.6764962764828,3,1,4
Jesuítas,25/03/,0.6962902905294324,0.1219568930303745,27,0.5555555555555556,0.4814814814814814,0.1481481481481481,1.0,0.1481481481481481,0.3703703703703703,Inapto (risco > 40%),50.0,42.76511752840288,Viabilidade intermediária,-886.8270644028667,14.270040958363412,181.1398752845172,3,1,4
Lindoeste,05/02/,0.7417117965367299,0.1169697704114534,27,0.2962962962962963,0.1851851851851851,0.1481481481481481,0.5185185185185185,0.0,0.3703703703703703,Risco climático 30%,50.0,24.23651636553895,Viabilidade intermediária,-905.3556655657308,-4.25856020450052,162.61127412165325,1,1,2
Lindoeste,05/03/,0.749197543437797,0.0884418712624777,27,0.3333333333333333,0.2592592592592592,0.1111111111111111,1.0,0.0,0.5555555555555556,Risco climático 40%,53.8,72.64294852078635,Mais viável,-856.9492334104833,44.14787195074686,211.01770627690055,2,0,2
Lindoeste,15/02/,0.7425944183050469,0.0950285610144005,27,0.2592592592592592,0.1111111111111111,0.1851851851851851,0.8148148148148148,0.0,0.4074074074074074,Risco climático 30%,50.0,57.807403751636585,Mais viável,-871.7847781796328,29.312327181597084,196.1821615077509,1,0,1
Lindoeste,15/03/,0.7620880981383058,0.0911771357122431,27,0.4814814814814814,0.3703703703703703,0.1111111111111111,1.0,0.037037037037037,0.4814814814814814,Inapto (risco > 40%),50.0,54.806928791403884,Viabilidade intermediária,-874.7852531398659,26.311852221364408,193.18168654751813,3,1,4
Lindoeste,25/02/,0.7362594492130029,0.0934882232159068,27,0.2592592592592592,0.2222222222222222,0.1111111111111111,0.9629629629629628,0.0,0.5185185185185185,Risco climático 30%,50.0,80.47867472783119,Mais viável,-849.1135072034386,51.98359815779171,218.85343248394545,1,0,1
Lindoeste,25/03/,0.7628880361993928,0.1082058369159477,27,0.4444444444444444,0.4074074074074074,0.074074074074074,1.0,0.1851851851851851,0.5555555555555556,Inapto (risco > 40%),53.8,66.87543254611118,Mais viável,-862.7167493851586,38.3803559760717,205.25019030222543,3,0,3
Marechal Cândido Rondon,05/02/,0.6808777217129695,0.1357379416975717,27,0.5185185185185185,0.2222222222222222,0.4074074074074074,0.1481481481481481,0.0,0.1851851851851851,Inapto (risco > 40%),46.2,-43.04468972379125,Menos viável,-972.6368716550608,-71.53976629383068,95.33006803232308,3,2,5
Marechal Cândido Rondon,05/03/,0.6769774831040876,0.1213650933067959,27,0.4814814814814814,0.3703703703703703,0.2222222222222222,0.925925925925926,0.0,0.3703703703703703,Inapto (risco > 40%),46.2,-16.108360017696352,Menos viável,-945.7005419489658,-44.6034365877359,122.26639773841792,3,2,5
Marechal Cândido Rondon,15/02/,0.685796734504561,0.1211077405233293,27,0.3333333333333333,0.074074074074074,0.2962962962962963,0.4814814814814814,0.0,0.2592592592592592,Risco climático 40%,46.2,-34.79608629478922,Menos viável,-964.3882682260588,-63.29116286482871,103.57867146132506,2,2,4
Marechal Cândido Rondon,15/03/,0.6879052330312744,0.1185060586869007,27,0.7037037037037037,0.5925925925925926,0.1481481481481481,1.0,0.0,0.3333333333333333,Inapto (risco > 40%),42.3,-54.73347760577124,Menos viável,-984.3256595370408,-83.22855417581084,83.641280150343,3,2,5
Marechal Cândido Rondon,25/02/,0.6725215759785079,0.1219589405174011,27,0.4074074074074074,0.2592592592592592,0.2222222222222222,0.7777777777777778,0.0,0.3333333333333333,Inapto (risco > 40%),46.2,-1.1587208843180774,Menos viável,-930.7509028155878,-29.65379745435766,137.21603687179618,3,2,5
Marechal Cândido Rondon,25/03/,0.6952316067111695,0.1248261122579399,27,0.7407407407407407,0.6666666666666666,0.1481481481481481,1.0,0.0,0.3703703703703703,Inapto (risco > 40%),42.3,-27.372549830501995,Menos viável,-956.9647317617716,-55.86762640054156,111.00220792561218,3,2,5
Maripá,05/02/,0.7137829130995229,0.125162570793003,27,0.4814814814814814,0.1851851851851851,0.3703703703703703,0.4074074074074074,0.0,0.1851851851851851,Inapto (risco > 40%),50.0,21.99730322134682,Viabilidade intermediária,-907.594878709923,-6.49777334869273,160.372060977461,3,1,4
Maripá,05/03/,0.6934528294598468,0.1120789316886747,27,0.4074074074074074,0.2592592592592592,0.2592592592592592,1.0,0.0,0.4444444444444444,Inapto (risco > 40%),50.0,27.884144102723834,Viabilidade intermediária,-901.7080378285458,-0.6109324673157237,166.25890185883807,3,1,4
Maripá,15/02/,0.7094359496225356,0.1078607930862822,27,0.2962962962962963,0.074074074074074,0.2592592592592592,0.7407407407407407,0.0,0.2222222222222222,Risco climático 30%,46.2,-7.993018072014374,Menos viável,-937.5852000032842,-36.48809464205395,130.38173968409987,1,2,3
Maripá,15/03/,0.6999660604332886,0.1122148656946241,27,0.6296296296296297,0.5185185185185185,0.1851851851851851,1.0,0.037037037037037,0.4074074074074074,Inapto (risco > 40%),46.2,9.751171088973566,Menos viável,-919.841010842296,-18.743905481065948,148.12592884508786,3,2,5
Maripá,25/02/,0.6910159898322649,0.1102627789364427,27,0.3703703703703703,0.2222222222222222,0.1851851851851851,0.8888888888888888,0.0,0.2962962962962963,Risco climático 40%,46.2,25.058279910184183,Viabilidade intermediária,-904.5339020210852,-3.436796659855295,163.43303766629836,2,1,3
Maripá,25/03/,0.7007160600511575,0.122270857471564,27,0.7037037037037037,0.6296296296296297,0.1481481481481481,1.0,0.1481481481481481,0.4074074074074074,Inapto (risco > 40%),50.0,18.2769311220231,Menos viável,-911.3152508092464,-10.218145448016475,156.65168887813726,3,2,5
Matelândia,05/02/,0.7386598020164937,0.1152275249921733,27,0.2962962962962963,0.1851851851851851,0.1481481481481481,0.5185185185185185,0.0,0.3703703703703703,Risco climático 30%,50.0,21.951389602749522,Viabilidade intermediária,-907.6407923285204,-6.543686967290027,160.3261473588637,1,1,2
Matelândia,05/03/,0.7458854476460262,0.0885499237549854,27,0.3333333333333333,0.2592592592592592,0.1111111111111111,1.0,0.0,0.5555555555555556,Risco climático 40%,53.8,68.64036668695749,Mais viável,-860.9518152443122,40.14529011691796,207.01512444307167,2,0,2
Matelândia,15/02/,0.7387061217364095,0.0943498512511076,27,0.2962962962962963,0.1111111111111111,0.2222222222222222,0.8148148148148148,0.0,0.4074074074074074,Risco climático 30%,50.0,53.58751918704721,Viabilidade intermediária,-876.0046627442225,25.092442617007656,191.9622769431614,1,1,2
Matelândia,15/03/,0.7586001221402721,0.0912301130153881,27,0.4814814814814814,0.3703703703703703,0.1111111111111111,1.0,0.037037037037037,0.4814814814814814,Inapto (risco > 40%),46.2,49.86160597025251,Viabilidade intermediária,-879.7305759610172,21.366529400212883,188.23636372636668,3,1,4
Matelândia,25/02/,0.7337103562779154,0.0930742114541434,27,0.2592592592592592,0.2222222222222222,0.1111111111111111,0.9629629629629628,0.0,0.5185185185185185,Risco climático 30%,46.2,78.76343455961174,Mais viável,-850.8287473716581,50.26835798957224,217.13819231572592,1,0,1
Matelândia,25/03/,0.7595208577917512,0.1078791749885075,27,0.4444444444444444,0.4074074074074074,0.074074074074074,1.0,0.1851851851851851,0.5925925925925926,Inapto (risco > 40%),53.8,61.89162701904282,Mais viável,-867.7005549122271,33.396550449003264,200.26638477515704,3,0,3
Medianeira,05/02/,0.6800880911271748,0.1378754037125905,27,0.4444444444444444,0.2592592592592592,0.3703703703703703,0.4444444444444444,0.0,0.2592592592592592,Inapto (risco > 40%),42.3,-21.73330409595765,Menos viável,-951.3254860272268,-50.22838066599719,116.6414536601566,3,2,5
Medianeira,05/03/,0.7004610624608203,0.0980585068436109,27,0.5555555555555556,0.4814814814814814,0.1851851851851851,0.9629629629629628,0.0,0.5555555555555556,Inapto (risco > 40%),46.2,43.763552735608386,Viabilidade intermediária,-885.8286291956612,15.268476165568874,182.13831049172268,3,1,4
Medianeira,15/02/,0.6829891100579876,0.1145878032351395,27,0.3703703703703703,0.1481481481481481,0.2592592592592592,0.7407407407407407,0.0,0.4074074074074074,Risco climático 40%,46.2,14.90205274977071,Menos viável,-914.6901291814988,-13.5930238202688,153.27681050588495,2,2,4
Medianeira,15/03/,0.7256315062492221,0.0986336129009921,27,0.6666666666666666,0.5185185185185185,0.1481481481481481,1.0,0.037037037037037,0.4814814814814814,Inapto (risco > 40%),46.2,11.685251335689259,Menos viável,-917.9069305955804,-16.809825234350228,150.06000909180352,3,2,5
Medianeira,25/02/,0.6831994954505907,0.1039425755213152,27,0.3333333333333333,0.2962962962962963,0.1481481481481481,0.8888888888888888,0.0,0.4444444444444444,Risco climático 40%,46.2,34.24478017753577,Viabilidade intermediária,-895.347401753734,5.74970360749624,172.61953793365,2,1,3
Medianeira,25/03/,0.732883334046447,0.117566060267487,27,0.7037037037037037,0.6296296296296297,0.1111111111111111,1.0,0.1111111111111111,0.4814814814814814,Inapto (risco > 40%),46.2,32.50349441793523,Viabilidade intermediária,-897.0886875133344,4.008417847895719,170.8782521740494,3,1,4
Mercedes,05/02/,0.6806028907325431,0.1357347432334341,27,0.5185185185185185,0.2222222222222222,0.4074074074074074,0.1481481481481481,0.0,0.1851851851851851,Inapto (risco > 40%),46.2,-45.354741219169185,Menos viável,-974.9469231504386,-73.84981778920874,93.02001653694502,3,2,5
Mercedes,05/03/,0.6766378040844496,0.1213456163280941,27,0.4814814814814814,0.3703703703703703,0.2222222222222222,0.925925925925926,0.0,0.3703703703703703,Inapto (risco > 40%),46.2,-21.090252139369795,Menos viável,-950.6824340706391,-49.58532870940925,117.28450561674444,3,2,5
Mercedes,15/02/,0.685495188587388,0.1210478628424678,27,0.3333333333333333,0.074074074074074,0.2962962962962963,0.4814814814814814,0.0,0.2592592592592592,Risco climático 40%,46.2,-38.32719325099091,Menos viável,-967.9193751822604,-66.82226982103035,100.04756450512336,2,2,4
Mercedes,15/03/,0.6875929339668806,0.1184822240902966,27,0.7037037037037037,0.5925925925925926,0.1481481481481481,1.0,0.0,0.3333333333333333,Inapto (risco > 40%),42.3,-59.02507344043847,Menos viável,-988.617255371708,-87.5201500104779,79.34968431567579,3,2,5
Mercedes,25/02/,0.6722181198867996,0.1218958763534619,27,0.4074074074074074,0.2592592592592592,0.2222222222222222,0.7777777777777778,0.0,0.3333333333333333,Inapto (risco > 40%),46.2,-7.532510137532077,Menos viável,-937.1246920688016,-36.02758670757161,130.8422476185822,3,2,5
Mercedes,25/03/,0.6949196814823874,0.1248068418281305,27,0.7407407407407407,0.6666666666666666,0.1481481481481481,1.0,0.0,0.3703703703703703,Inapto (risco > 40%),42.3,-30.515623318943277,Menos viável,-960.1078052502128,-59.01069988898281,107.85913443717088,3,2,5
Missal,05/02/,0.6553575600967221,0.1374409511397205,27,0.5185185185185185,0.2592592592592592,0.4444444444444444,0.2222222222222222,0.0,0.2222222222222222,Inapto (risco > 40%),42.3,-61.8882427333147,Menos viável,-991.4804246645846,-90.38331930335428,76.48651502279947,3,2,5
Missal,05/03/,0.6682049498238489,0.1111307210530314,27,0.5555555555555556,0.4074074074074074,0.2592592592592592,0.925925925925926,0.0,0.3703703703703703,Inapto (risco > 40%),46.2,-23.596593045248817,Menos viável,-953.1887749765184,-52.091669615288346,114.77816471086544,3,2,5
Missal,15/02/,0.6587328402550285,0.1148280943453234,27,0.4074074074074074,0.1481481481481481,0.2962962962962963,0.4814814814814814,0.0,0.2222222222222222,Inapto (risco > 40%),46.2,-44.74302128761653,Menos viável,-974.3352032188862,-73.2380978576561,93.63173646849776,3,2,5
Missal,15/03/,0.6873291400200265,0.1090734937341046,27,0.7037037037037037,0.5555555555555556,0.1851851851851851,1.0,0.0,0.4074074074074074,Inapto (risco > 40%),46.2,-55.339467018547936,Menos viável,-984.9316489498176,-83.83454358858734,83.03529073756637,3,2,5
Missal,25/02/,0.6568292198253602,0.1113043970782838,27,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.7777777777777778,0.0,0.2962962962962963,Inapto (risco > 40%),46.2,-30.198704505472172,Menos viável,-959.7908864367416,-58.69378107551177,108.176053250642,3,2,5
Missal,25/03/,0.6977633018150117,0.122432838851554,27,0.7777777777777778,0.7407407407407407,0.1111111111111111,1.0,0.0,0.3333333333333333,Inapto (risco > 40%),42.3,-27.53413597742008,Menos viável,-957.1263179086898,-56.0292125474596,110.84062177869411,3,2,5
Nova Aurora,05/02/,0.7383420498577367,0.1172885288125414,27,0.4444444444444444,0.1851851851851851,0.3703703703703703,0.4074074074074074,0.0,0.1481481481481481,Inapto (risco > 40%),50.0,47.68953925687163,Viabilidade intermediária,-881.9026426743977,19.19446268683217,186.06429701298595,3,1,4
Nova Aurora,05/03/,0.699596913970643,0.1108552384740928,27,0.4074074074074074,0.2592592592592592,0.1851851851851851,1.0,0.0,0.4074074074074074,Inapto (risco > 40%),50.0,54.659394611650825,Viabilidade intermediária,-874.932787319619,26.164318041611367,193.03415236776516,3,1,4
Nova Aurora,15/02/,0.7240306107696058,0.1029128559533309,27,0.2962962962962963,0.074074074074074,0.2592592592592592,0.7407407407407407,0.0,0.1851851851851851,Risco climático 30%,50.0,33.89158498905521,Viabilidade intermediária,-895.7005969422145,5.396508419015635,172.26634274516934,1,1,2
Nova Aurora,15/03/,0.7058749609075462,0.1080703533581802,27,0.4814814814814814,0.2962962962962963,0.2592592592592592,1.0,0.037037037037037,0.5185185185185185,Inapto (risco > 40%),50.0,51.32703758417253,Viabilidade intermediária,-878.265144347097,22.831961014133096,189.7017953402868,3,1,4
Nova Aurora,25/02/,0.6994958532013464,0.108382331734004,27,0.4074074074074074,0.1481481481481481,0.2962962962962963,0.925925925925926,0.0,0.3333333333333333,Inapto (risco > 40%),50.0,50.24382001785388,Viabilidade intermediária,-879.3483619134157,21.74874344781427,188.61857777396816,3,1,4
